run_id,iteration,master_time_s,pricing_time_s,pricing_mode,best_rc
20251204_215213,1,0.003854036331176758,61.97652792930603,fast,-5999969818.199999
20251204_215213,2,0.0050051212310791016,55.89727807044983,fast,-4999969939.4
20251204_215213,3,0.004189014434814453,61.99695420265198,fast,-5999969848.499999
20251204_215213,4,0.00421905517578125,62.12431001663208,fast,-4999969939.4
20251204_215213,5,0.004297018051147461,62.195744037628174,fast,-4999969939.4
20251204_215213,6,0.004957914352416992,62.19951891899109,fast,-4999969909.099999
20251204_215213,7,0.004865884780883789,62.248486042022705,fast,-4999969909.099999
20251204_215213,8,0.003907680511474609,62.246052265167236,fast,-4999969909.099999
20251204_215213,9,0.0043621063232421875,54.778048038482666,fast,-3999969969.7
20251204_215213,10,0.005029201507568359,62.214604139328,fast,-5999969848.499999
20251204_215213,11,0.004812955856323242,62.23140573501587,fast,-4999969878.799999
20251204_215213,12,0.004047870635986328,62.21431875228882,fast,-3999999848.499999
20251204_215213,13,0.00466609001159668,62.199297189712524,fast,-4999969848.499999
20251204_215213,14,0.005043983459472656,62.1538770198822,fast,-3999969969.7
20251204_215213,15,0.004564046859741211,62.26903510093689,fast,-3999969939.3999996
20251204_215213,16,0.004807233810424805,62.155592918395996,fast,-3999969878.799999
20251204_215213,17,0.004616975784301758,62.21939706802368,fast,-3999969848.499999
20251204_215213,18,0.004872322082519531,62.17886686325073,fast,-3999969818.199999
20251204_215213,19,0.0044782161712646484,62.23972129821777,fast,-3999969848.499999
20251204_215213,20,0.0052340030670166016,62.14934301376343,fast,-3999969939.3999996
20251204_215213,21,0.00436711311340332,62.14217209815979,fast,-2999999939.3999987
20251204_215213,22,0.004247903823852539,62.18650698661804,fast,-2999969969.7
20251204_215213,23,0.00489497184753418,62.08835411071777,fast,-2000000060.6
20251204_215213,24,0.0045320987701416016,62.20424008369446,fast,-2999999484.8999987
20251204_215213,25,0.004651069641113281,62.27573204040527,fast,-2999999969.7
20251204_215213,26,0.005347251892089844,62.14971208572388,fast,-2000000000.0
20251204_215213,27,0.004791736602783203,62.33669471740723,fast,-1999970030.3
20251204_215213,28,0.0044400691986083984,62.16654896736145,fast,-1999984742.4500003
20251204_215213,29,0.004856109619140625,62.198039054870605,fast,-1999970000.0
20251204_215213,30,0.004980325698852539,62.19812202453613,fast,-1999970181.8
20251204_215213,31,0.004271268844604492,62.15660500526428,fast,-1999970030.3
20251204_215213,32,0.004733085632324219,62.218120098114014,fast,-1999970000.0
20251204_215213,33,0.004438877105712891,34.63082194328308,fast,-1999970000.0
20251204_215213,34,0.003976345062255859,43.63157510757446,fast,-1999970000.0
