run_id,iteration,master_time_s,pricing_time_s,pricing_mode,best_rc
20251205_120859,1,0.0022652149200439453,61.95099711418152,fast,-5999969848.499999
20251205_120859,2,0.005398988723754883,52.216814041137695,fast,-4999969939.4
20251205_120859,3,0.0041201114654541016,61.912338972091675,fast,-5999969848.499999
20251205_120859,4,0.004477977752685547,62.048619985580444,fast,-4999969939.4
20251205_120859,5,0.0035130977630615234,62.06501483917236,fast,-4999969939.4
20251205_120859,6,0.004001140594482422,62.02426815032959,fast,-5999969878.799999
20251205_120859,7,0.004476070404052734,62.13917899131775,fast,-4999969848.499999
20251205_120859,8,0.0040171146392822266,61.95985412597656,fast,-4999969878.799999
20251205_120859,9,0.004251241683959961,62.028724908828735,fast,-4999969909.099999
20251205_120859,10,0.0038950443267822266,61.964787006378174,fast,-3999999969.6999993
20251205_120859,11,0.003979921340942383,62.11892104148865,fast,-3999969939.399999
20251205_120859,12,0.004197835922241211,62.03862404823303,fast,-4999969878.799999
20251205_120859,13,0.004366874694824219,62.38934874534607,fast,-3999970030.299999
20251205_120859,14,0.004323720932006836,62.05176401138306,fast,-3999969848.499999
20251205_120859,15,0.004266023635864258,62.00859880447388,fast,-3999969909.0999994
20251205_120859,16,0.0038118362426757812,62.02453017234802,fast,-3999969848.499999
20251205_120859,17,0.0048329830169677734,62.026641845703125,fast,-3999999606.099999
20251205_120859,18,0.00393223762512207,61.97989082336426,fast,-3999969818.199999
20251205_120859,19,0.004150867462158203,61.98845314979553,fast,-3999969848.499999
20251205_120859,20,0.004220724105834961,61.95827102661133,fast,-2999999787.8999987
20251205_120859,21,0.0035429000854492188,61.94812631607056,fast,-3999969939.3999996
20251205_120859,22,0.004555940628051758,61.940831899642944,fast,-3999984999.999999
20251205_120859,23,0.003786802291870117,61.97124910354614,fast,-2000029962.1250002
20251205_120859,24,0.004453897476196289,61.97628974914551,fast,-2000000090.9
20251205_120859,25,0.003968000411987305,62.03898096084595,fast,-3000029848.499999
20251205_120859,26,0.004980802536010742,62.03063607215881,fast,-2000059939.4000003
20251205_120859,27,0.0041849613189697266,61.958794832229614,fast,-2000000151.5
20251205_120859,28,0.0038521289825439453,62.03235387802124,fast,-1999985060.6
20251205_120859,29,0.004846096038818359,62.024301052093506,fast,-1999999909.1000001
20251205_120859,30,0.005352973937988281,62.05333399772644,fast,-1999970000.0
20251205_120859,31,0.004139900207519531,61.94601607322693,fast,-1999970212.1000001
20251205_120859,32,0.00463414192199707,61.93887686729431,fast,-1999985229.4142857
20251205_120859,33,0.004472970962524414,61.92743802070618,fast,-1999979433.8157895
20251205_120859,34,0.004453897476196289,61.95069193840027,fast,-1999970116.8714285
20251205_120859,35,0.004312038421630859,61.956291913986206,fast,-1999970000.0
20251205_120859,36,0.0040051937103271484,61.94241118431091,fast,-1999970000.0
20251205_120859,37,0.004647016525268555,61.95947074890137,fast,-1999970060.6
20251205_120859,38,0.0041997432708740234,62.04454803466797,fast,-1999970030.3
20251205_120859,39,0.004681110382080078,62.08635592460632,fast,-1999970000.0
20251205_120859,40,0.00431513786315918,61.98973798751831,fast,-1999970000.0
20251205_120859,41,0.004094123840332031,62.38295006752014,fast,-1999970000.0
20251205_120859,42,0.00474095344543457,62.005090951919556,fast,-1999977446.975
20251205_120859,43,0.0038869380950927734,61.97531604766846,fast,-1999970000.0
20251205_120859,44,0.004466056823730469,61.95528507232666,fast,-1999970000.0
20251205_120859,45,0.004498958587646484,62.00509071350098,fast,-1999970000.0
20251205_120859,46,0.004766941070556641,61.9700710773468,fast,-1999970000.0
