run_id,iteration,master_time_s,pricing_time_s,pricing_mode,best_rc
20251121_153425,1,0.00857400894165039,12.05490517616272,fast,-6999969848.499999
20251121_153425,2,0.004790067672729492,35.58989691734314,fast,-5999969909.099999
20251121_153425,3,0.0038862228393554688,60.73620676994324,fast,-5999969727.299998
20251121_153425,4,0.004007816314697266,12.31164288520813,fast,-3999970000.0
20251121_153425,5,0.0036880970001220703,11.234445095062256,fast,-4999969787.899998
20251121_153425,6,0.003877878189086914,11.032712936401367,fast,-4999969696.999998
20251121_153425,7,0.0039560794830322266,11.518208980560303,fast,-1999999909.1
20251121_153425,8,0.0040357112884521484,10.850672245025635,fast,-3999999818.199999
20251121_153425,9,0.003957033157348633,8.377776145935059,fast,-3999969909.1000004
20251121_153425,10,0.004178047180175781,14.082434892654419,fast,-3999969878.799999
20251121_153425,11,0.004141092300415039,9.399851083755493,fast,-1999970000.0
20251121_153425,12,0.003952980041503906,9.89655613899231,fast,-3999999818.199999
20251121_153425,13,0.0042266845703125,10.004046201705933,fast,-2999999878.799999
20251121_153425,14,0.004136800765991211,48.19669485092163,fast,-3999999818.199999
20251121_153425,15,0.004118919372558594,8.8020339012146,fast,-2999969939.3999996
20251121_153425,16,0.004193782806396484,9.753443002700806,fast,-3999969818.199999
20251121_153425,17,0.003688812255859375,8.109659194946289,fast,-2999999909.0999994
20251121_153425,18,0.004045963287353516,7.393898963928223,fast,-1999970000.0
20251121_153425,19,0.004242897033691406,12.594198942184448,fast,-3000029757.599999
20251121_153425,20,0.003667116165161133,9.116307020187378,fast,-1999999969.7
20251121_153425,21,0.003899097442626953,8.59355902671814,fast,-1999970000.0
20251121_153425,22,0.004289150238037109,7.86930513381958,fast,-1999970000.0
20251121_153425,23,0.003426790237426758,7.6457200050354,fast,-1999970000.0
20251121_153425,24,0.004180908203125,30.74720811843872,fast,-2999999999.999999
20251121_153425,25,0.004199028015136719,47.6392502784729,fast,-3999969757.5999985
20251121_153425,26,0.0045011043548583984,37.07198905944824,fast,-2999999878.799999
20251121_153425,27,0.004297971725463867,19.486320972442627,fast,-2999999878.799999
20251121_153425,28,0.0046651363372802734,26.727640867233276,fast,-2999999878.799999
20251121_153425,29,0.005428314208984375,60.76098299026489,fast,-2000014863.6500003
20251121_153425,30,0.006741046905517578,14.41435694694519,fast,-1000000000.0
20251121_153425,31,0.0053098201751708984,60.77286076545715,fast,-1000000000.0
20251121_153425,32,0.006300926208496094,30.992066144943237,fast,-1000000000.0
20251121_153425,33,0.0050470829010009766,25.220051050186157,fast,-1000000000.0
20251121_153425,34,0.0051000118255615234,60.74674105644226,fast,-1000000000.0
20251121_153425,35,0.004199981689453125,31.4473819732666,fast,-1000000000.0
20251121_153425,36,0.005333900451660156,46.763859033584595,fast,-1000000000.0
20251121_153425,37,0.0057179927825927734,60.77529335021973,fast,-1000000000.0
20251121_153425,38,0.00425410270690918,56.16515827178955,fast,-1000000000.0
20251121_153425,39,0.004330873489379883,23.512524604797363,fast,-1000000000.0
20251121_153425,40,0.0048770904541015625,24.64172625541687,fast,-999971990.2193549
20251121_153425,41,0.004907131195068359,36.73075294494629,fast,-999995031.9210526
20251121_153425,42,0.004432201385498047,60.75573492050171,fast,-999970000.0
20251121_153425,43,0.0042307376861572266,60.73521304130554,fast,-999970000.0
20251121_153425,44,0.004497051239013672,19.10145092010498,fast,-999970000.0
20251121_153425,45,0.004296064376831055,26.209224224090576,fast,-999970000.0
20251121_153425,46,0.004389047622680664,39.986562967300415,fast,-999979777.8
20251121_153425,47,0.004603147506713867,60.711865186691284,fast,-999970000.0
20251121_153425,48,0.004599809646606445,49.864744901657104,fast,-999970000.0
20251121_153425,49,0.004396915435791016,38.73608899116516,fast,-999970000.0
20251121_153425,50,0.003946065902709961,58.51038193702698,fast,-999970000.0
20251121_153425,51,0.00431513786315918,60.72089719772339,fast,-999970000.0
20251121_153425,52,0.004417896270751953,42.672341108322144,fast,-999970000.0
20251121_153425,53,0.0035948753356933594,42.78200387954712,fast,-999970000.0
20251121_153425,54,0.004054069519042969,48.09407186508179,fast,-999970000.0
20251121_153425,55,0.0038831233978271484,48.43295097351074,fast,-999970000.0
20251121_153425,56,0.004842996597290039,60.74114918708801,fast,-999970000.0
20251121_153425,57,0.004492044448852539,60.766478061676025,fast,-999970000.0
20251121_153425,58,0.005502223968505859,60.737725019454956,fast,-999970000.0
20251121_153425,59,0.005604982376098633,37.81570816040039,fast,-999970000.0
20251121_153425,60,0.004037141799926758,40.67152786254883,fast,-999970000.0000002
20251121_153425,61,0.005651235580444336,57.63779664039612,fast,-999970000.0
20251121_153425,62,0.005176067352294922,53.13763999938965,fast,-999970000.0
20251121_153425,63,0.004496097564697266,60.77739095687866,fast,-999970000.0
20251121_153425,64,0.0075151920318603516,47.05741596221924,fast,-999970000.0
20251121_153425,65,0.008692026138305664,42.87860608100891,fast,-999970000.0
20251121_153425,66,0.005855083465576172,47.72164297103882,fast,-999970000.0
20251121_153425,67,0.00519108772277832,52.76456093788147,fast,-999970000.0
20251121_153425,68,0.006460905075073242,60.771246910095215,fast,-999970000.0
20251121_153425,69,0.0049762725830078125,57.57540202140808,fast,-999970000.0
