run_id,iteration,master_time_s,pricing_time_s,pricing_mode,best_rc
20251121_152629,1,0.008065938949584961,1.0032927989959717,fast,-4999970000.0
20251121_152629,2,0.00448298454284668,0.7401223182678223,fast,-3999970000.0
20251121_152629,3,0.003942012786865234,0.4209568500518799,fast,-2999970000.0
20251121_152629,4,0.004042863845825195,0.6342966556549072,fast,-2999970000.0000057
20251121_152629,5,0.0038042068481445312,0.5874931812286377,fast,-1999970000.0000007
20251121_152629,6,0.0036509037017822266,0.648313045501709,fast,-1000015000.0
20251121_152629,7,0.003901243209838867,0.6359009742736816,fast,-1000000000.0000013
20251121_152629,8,0.0033111572265625,0.6297378540039062,fast,-999970000.0000012
20251121_152629,9,0.0036520957946777344,0.6752021312713623,fast,-999970000.0
20251121_152629,10,0.005381107330322266,0.41612696647644043,fast,-999970000.0
20251121_152629,11,0.0034170150756835938,0.45792579650878906,exact,-999970000.0
20251121_152629,12,0.0028219223022460938,0.4267549514770508,exact,-999970000.0
20251121_152629,13,0.002827167510986328,0.4128577709197998,exact,-999970000.0
20251121_152629,14,0.0037271976470947266,0.4431319236755371,exact,-999970000.0
20251121_152629,15,0.0027952194213867188,0.41497802734375,exact,-999970000.0
