run_id,iteration,master_time_s,pricing_time_s,pricing_mode,best_rc
20251121_174923,1,0.0041599273681640625,61.95196580886841,fast,-6999969727.299998
20251121_174923,2,0.0036160945892333984,61.8838529586792,fast,-5999969909.099999
20251121_174923,3,0.004001617431640625,61.91164588928223,fast,-5999969878.799999
20251121_174923,4,0.004175901412963867,61.96734690666199,fast,-4999969939.4
20251121_174923,5,0.003343820571899414,62.02638220787048,fast,-5999969818.199999
20251121_174923,6,0.00400996208190918,61.972408294677734,fast,-5999969878.799999
20251121_174923,7,0.0038640499114990234,61.977683305740356,fast,-4999969909.099999
20251121_174923,8,0.004249095916748047,62.054887771606445,fast,-3999999787.8999987
20251121_174923,9,0.005109071731567383,62.036338090896606,fast,-3999969969.7
20251121_174923,10,0.00449681282043457,62.00074601173401,fast,-4999969909.099999
20251121_174923,11,0.004343986511230469,61.96233892440796,fast,-4999969878.799999
20251121_174923,12,0.004183769226074219,62.01183295249939,fast,-1999970000.0
20251121_174923,13,0.0036520957946777344,61.99680423736572,fast,-1999970000.0
20251121_174923,14,0.004677772521972656,62.00822186470032,exact,-1999970000.0
20251121_174923,15,0.009275197982788086,62.18046498298645,exact,-1999970000.0
20251121_174923,16,0.007701873779296875,62.015101194381714,exact,-1999970000.0
20251121_174923,17,0.0034639835357666016,62.00059795379639,exact,-1999970000.0
20251121_174923,18,0.0034902095794677734,62.000168800354004,exact,-1999970000.0
