run_id,iteration,master_time_s,pricing_time_s,pricing_mode,best_rc
20251209_131510,1,0.0025873184204101562,62.01092886924744,fast,-4999990000.0
20251209_131510,2,0.0041048526763916016,62.028018951416016,fast,-4999989969.699999
20251209_131510,3,0.0030918121337890625,62.01563501358032,fast,-5999989878.799995
20251209_131510,4,0.004363059997558594,62.079962730407715,fast,-4999989939.399998
20251209_131510,5,0.003983736038208008,62.10325908660889,fast,-5999989818.199993
20251209_131510,6,0.003821134567260742,62.231778621673584,fast,-4999990000.0
20251209_131510,7,0.0040090084075927734,62.027101278305054,fast,-2999990000.0
20251209_131510,8,0.003573179244995117,62.032588720321655,fast,-5999989696.999989
20251209_131510,9,0.003869295120239258,62.00479197502136,fast,-4999989939.399998
20251209_131510,10,0.003698110580444336,62.05818486213684,fast,-2999990000.0
20251209_131510,11,0.003500223159790039,62.025994062423706,fast,-3999990000.0
20251209_131510,12,0.0030868053436279297,62.01280188560486,fast,-3000000000.0
20251209_131510,13,0.0034999847412109375,62.03728795051575,fast,-3000000121.2
20251209_131510,14,0.003901958465576172,62.06973433494568,fast,-3999989818.2000017
20251209_131510,15,0.0035948753356933594,62.0567409992218,fast,-2999989969.7000003
20251209_131510,16,0.004112958908081055,62.00900602340698,fast,-2999990000.0
20251209_131510,17,0.0035288333892822266,61.99356174468994,fast,-3999999787.900002
20251209_131510,18,0.003976345062255859,62.02976679801941,fast,-4999999757.59999
20251209_131510,19,0.00403594970703125,61.999608755111694,fast,-3999989939.4000006
20251209_131510,20,0.003937959671020508,62.04655408859253,fast,-3999999939.400001
20251209_131510,21,0.003930807113647461,62.02293109893799,fast,-3999989878.800001
20251209_131510,22,0.003609180450439453,62.060094118118286,fast,-3999989848.5000014
20251209_131510,23,0.0039060115814208984,62.01771688461304,fast,-2000000000.0
20251209_131510,24,0.003906726837158203,62.028789043426514,fast,-3999990000.0
20251209_131510,25,0.003607034683227539,62.020384073257446,fast,-2999990000.0
20251209_131510,26,0.0041201114654541016,62.10515308380127,fast,-3999989969.7000003
20251209_131510,27,0.004036903381347656,62.02988314628601,fast,-2999990000.0
20251209_131510,28,0.0039980411529541016,62.06927299499512,fast,-3999999878.8000016
20251209_131510,29,0.004106998443603516,62.030664920806885,fast,-3999999939.4000006
20251209_131510,30,0.0037238597869873047,62.06002712249756,fast,-2999990000.0
20251209_131510,31,0.0038080215454101562,62.08866286277771,fast,-2999990000.0
20251209_131510,32,0.003679037094116211,62.01308488845825,fast,-3999989757.6000023
20251209_131510,33,0.003393888473510742,62.016021966934204,fast,-3999999787.900002
20251209_131510,34,0.0041310787200927734,62.06264305114746,fast,-3999990212.100002
20251209_131510,35,0.003815889358520508,62.06380105018616,fast,-2999989969.700001
20251209_131510,36,0.003632068634033203,62.086987018585205,fast,-3999989727.3000026
20251209_131510,37,0.0038721561431884766,62.176307916641235,fast,-4999989666.699987
20251209_131510,38,0.00411677360534668,62.15475106239319,fast,-3999999787.900002
20251209_131510,39,0.0040302276611328125,62.143913984298706,fast,-3000000121.200002
20251209_131510,40,0.004088878631591797,62.07411789894104,fast,-2999990000.0
20251209_131510,41,0.0040531158447265625,62.05950903892517,fast,-3999989848.5000014
20251209_131510,42,0.004045009613037109,62.13355898857117,fast,-4000009939.4000025
20251209_131510,43,0.003905057907104492,62.10794711112976,fast,-3999990090.9000015
20251209_131510,44,0.0040283203125,62.08939790725708,fast,-2999989878.800001
20251209_131510,45,0.0038552284240722656,62.11807703971863,fast,-2999990000.0
20251209_131510,46,0.00400996208190918,62.10787773132324,fast,-2999999909.100001
20251209_131510,47,0.003564119338989258,62.09503722190857,fast,-2999999909.100001
20251209_131510,48,0.003918170928955078,62.09065103530884,fast,-2999999770.2250004
20251209_131510,49,0.003943920135498047,62.08721995353699,fast,-3999989787.900002
20251209_131510,50,0.003937959671020508,62.07670307159424,fast,-2999999939.4000015
20251209_131510,51,0.004113197326660156,62.13142514228821,fast,-1999990000.0
20251209_131510,52,0.00397801399230957,62.10211992263794,fast,-1999999969.7000003
20251209_131510,53,0.004029989242553711,62.12829780578613,fast,-2000000000.0
20251209_131510,54,0.004108905792236328,62.08201718330383,fast,-2999990000.0
20251209_131510,55,0.003889799118041992,62.08515286445618,fast,-3000000090.900002
20251209_131510,56,0.004174709320068359,62.116068840026855,fast,-2999990000.0
20251209_131510,57,0.0042760372161865234,62.14058518409729,fast,-1999999939.4000008
20251209_131510,58,0.0039501190185546875,62.09735822677612,fast,-2999999787.9000025
20251209_131510,59,0.00427699089050293,62.1059091091156,fast,-1999999818.2000003
20251209_131510,60,0.003648996353149414,62.12186598777771,fast,-3000000090.9000015
20251209_131510,61,0.004284858703613281,62.15553021430969,fast,-2999999757.600001
20251209_131510,62,0.0038700103759765625,62.224766969680786,fast,-2000009848.500002
20251209_131510,63,0.004511117935180664,62.27217197418213,fast,-2000019555.6000168
20251209_131510,64,0.00411677360534668,62.11384582519531,fast,-1999995166.65
20251209_131510,65,0.0036401748657226562,62.25245118141174,fast,-2000009909.1000023
20251209_131510,66,0.004589080810546875,62.186583042144775,fast,-2000009969.7000015
20251209_131510,67,0.0041348934173583984,62.15415620803833,fast,-1999999767.7000017
20251209_131510,68,0.004261016845703125,62.133135080337524,fast,-1999990000.0
20251209_131510,69,0.003683805465698242,62.183297634124756,fast,-2000000000.000002
20251209_131510,70,0.004301786422729492,62.15344190597534,fast,-1999990000.0
20251209_131510,71,0.0041599273681640625,62.13696074485779,fast,-1999990000.0
20251209_131510,72,0.003578662872314453,62.11035394668579,fast,-1999990000.0
20251209_131510,73,0.0045070648193359375,62.20248103141785,fast,-1999990000.0
20251209_131510,74,0.0033071041107177734,62.20769286155701,fast,-1999990000.0
20251209_131510,75,0.0034601688385009766,62.22712278366089,fast,-1999990000.0
20251209_131510,76,0.0036089420318603516,62.20539999008179,fast,-1999990000.0
20251209_131510,77,0.004278659820556641,62.230279207229614,fast,-1999990000.0
20251209_131510,78,0.004199981689453125,62.248610734939575,fast,-1999990000.0
20251209_131510,79,0.003732919692993164,62.20881199836731,fast,-1999990000.0
20251209_131510,80,0.005024909973144531,62.27999401092529,fast,-1999990000.0
20251209_131510,81,0.004383087158203125,62.2212598323822,fast,-1999993350.1666665
20251209_131510,82,0.004023075103759766,62.21317720413208,fast,-1999990000.0
20251209_131510,83,0.004323005676269531,62.212268114089966,fast,-1999990000.0
20251209_131510,84,0.0040590763092041016,62.24106502532959,exact,-1999990000.0
20251209_131510,85,0.0025358200073242188,62.24379587173462,exact,-1999990000.0
20251209_131510,86,0.0039119720458984375,62.31045603752136,exact,-1999990000.0
20251209_131510,87,0.0024950504302978516,62.25978493690491,fast,-1999990000.0
20251209_131510,88,0.0037450790405273438,62.24364900588989,exact,-1999990000.0
20251209_131510,89,0.002743959426879883,62.3462929725647,exact,-1999990000.0
20251209_131510,90,0.0027582645416259766,62.17567801475525,exact,-1999990000.0
20251209_131510,91,0.002457857131958008,62.35003709793091,exact,-1999990000.0
20251209_131510,92,0.002593994140625,62.40886330604553,exact,-1999990000.0
