run_id,iteration,master_time_s,pricing_time_s,pricing_mode,best_rc
20251023_194028,1,9.489059448242188e-05,61.80206489562988,fast,-150009999787.9001
20251023_194028,2,0.0004439353942871094,61.99394679069519,fast,-120009999818.20007
20251023_194028,3,0.00037288665771484375,61.84114718437195,fast,-119999999848.50006
20251023_194028,4,0.00034999847412109375,61.88688683509827,fast,-120009999818.20007
20251023_194028,5,0.00039696693420410156,61.916877031326294,fast,-120009999757.6001
20251023_194028,6,0.0004189014434814453,61.84707498550415,fast,-120009999757.6001
20251023_194028,7,0.0005979537963867188,61.845890045166016,fast,-90009999909.09999
20251023_194028,8,0.0004029273986816406,61.830212116241455,fast,-90009999878.79999
20251023_194028,9,0.00048089027404785156,61.8383207321167,fast,-90009999848.49998
20251023_194028,10,0.0015802383422851562,61.85842323303223,fast,-119999999818.2001
20251023_194028,11,0.00041413307189941406,61.819287061691284,fast,-90009999878.79999
20251023_194028,12,0.00041985511779785156,61.88446283340454,fast,-119989999757.6001
20251023_194028,13,0.0005209445953369141,61.849679708480835,fast,-119999999757.6001
20251023_194028,14,0.00045418739318847656,61.84217977523804,fast,-119989999878.80008
20251023_194028,15,0.00074005126953125,61.93313527107239,fast,-120009999757.6001
20251023_194028,16,0.0005891323089599609,61.89943599700928,fast,-119989999575.80011
20251023_194028,17,0.0006480216979980469,61.90280485153198,fast,-119989999939.40009
20251023_194028,18,0.0014078617095947266,61.99267220497131,fast,-89999999818.19998
20251023_194028,19,0.0011169910430908203,61.8688759803772,fast,-119930014622.58176
20251023_194028,20,0.0008740425109863281,61.92100977897644,fast,-119989999545.50012
20251023_194028,21,0.0007982254028320312,61.8088538646698,fast,-89999999848.49998
20251023_194028,22,0.0008587837219238281,61.88520097732544,fast,-89999999939.39998
20251023_194028,23,0.0015916824340820312,61.88967823982239,fast,-89980000242.39998
20251023_194028,24,0.0016188621520996094,61.8970251083374,fast,-89989999818.19998
20251023_194028,25,0.0013666152954101562,61.86495590209961,fast,-90009999818.19998
20251023_194028,26,0.0018010139465332031,61.90253210067749,fast,-81997999545.49998
20251023_194028,27,0.0012850761413574219,61.85500431060791,fast,-80023332868.7333
20251023_194028,28,0.0018303394317626953,61.9006028175354,fast,-89990000083.32497
20251023_194028,29,0.0021119117736816406,61.91061615943909,fast,-79992333566.64331
20251023_194028,30,0.0019028186798095703,61.89337086677551,fast,-89989999818.19998
20251023_194028,31,0.00339508056640625,61.87246799468994,fast,-73184199828.502
20251023_194028,32,0.0031709671020507812,61.88552379608154,fast,-85644313547.1153
20251023_194028,33,0.003377199172973633,61.86339712142944,fast,-62246056481.451416
20251023_194028,34,0.003448009490966797,61.891875982284546,fast,-53787652243.96634
20251023_194028,35,0.004698991775512695,61.84304118156433,fast,-76794347046.83005
20251023_194028,36,0.004127025604248047,61.885547161102295,fast,-67223676652.18854
20251023_194028,37,0.004203081130981445,61.859904766082764,fast,-49056384366.77716
20251023_194028,38,0.00413203239440918,61.88819694519043,fast,-58746096775.65042
20251023_194028,39,0.005057096481323242,61.87666296958923,fast,-54007513885.34207
20251023_194028,40,0.007231950759887695,61.908939599990845,fast,-51559664454.140396
20251023_194028,41,0.005015134811401367,61.90613913536072,fast,-49274948354.50818
20251023_194028,42,0.003571033477783203,61.83221697807312,fast,-45463441591.54378
20251023_194028,43,0.004755258560180664,61.921430826187134,fast,-40579686561.548325
20251023_194028,44,0.002316713333129883,61.86227488517761,fast,-46292483547.7272
20251023_194028,45,0.006798267364501953,61.95059609413147,fast,-65255275315.79793
20251023_194028,46,0.006793975830078125,61.85664892196655,fast,-30499986504.243088
20251023_194028,47,0.005458831787109375,61.887286901474,fast,-53260427981.787476
20251023_194028,48,0.00802302360534668,61.883155822753906,fast,-52756494077.24356
20251023_194028,49,0.007920980453491211,61.89274287223816,fast,-44558073656.653595
20251023_194028,50,0.0065348148345947266,61.89899802207947,fast,-48689100505.529785
20251023_194028,51,0.007977962493896484,61.93560314178467,fast,-43354142247.35831
20251023_194028,52,0.017567873001098633,61.86976599693298,fast,-33895495022.145126
20251023_194028,53,0.007297992706298828,61.87075090408325,fast,-44249470651.83913
20251023_194028,54,0.008382081985473633,61.89172887802124,fast,-32662640585.98268
20251023_194028,55,0.007257938385009766,61.87295722961426,fast,-25567331136.582443
20251023_194028,56,0.0041599273681640625,61.830446004867554,fast,-25324462242.11425
20251023_194028,57,0.011098861694335938,61.8668999671936,fast,-31831797638.112335
20251023_194028,58,0.00771021842956543,61.90931510925293,fast,-30856932166.06514
20251023_194028,59,0.006699085235595703,61.86936092376709,fast,-35828293024.23268
20251023_194028,60,0.010429859161376953,61.87323307991028,fast,-30992114168.38546
20251023_194028,61,0.008015155792236328,61.90237903594971,fast,-32106478595.939888
20251023_194028,62,0.024679899215698242,61.90547704696655,fast,-31002058346.275124
20251023_194028,63,0.01269388198852539,61.915985107421875,fast,-30575189877.91993
20251023_194028,64,0.007770061492919922,61.870567083358765,fast,-33187761551.567757
20251023_194028,65,0.011652946472167969,61.83590793609619,fast,-38440614099.32274
20251023_194028,66,0.008255958557128906,61.877854347229004,fast,-20624927441.719666
20251023_194028,67,0.013669252395629883,61.90165710449219,fast,-22005402919.66906
20251023_194028,68,0.016604900360107422,61.85607600212097,fast,-25143207475.41398
20251023_194028,69,0.011494159698486328,61.89911198616028,fast,-18740117065.50009
20251023_194028,70,0.01060795783996582,61.907546043395996,fast,-29493074023.829254
20251023_194028,71,0.014491796493530273,61.916337966918945,fast,-15231041789.385223
20251023_194028,72,0.010927915573120117,61.912031173706055,fast,-22711843505.077927
20251023_194028,73,0.016021728515625,61.875685930252075,fast,-20534872896.61818
20251023_194028,74,0.015434026718139648,61.87772798538208,fast,-21331156354.414696
20251023_194028,75,0.017479896545410156,61.88735795021057,fast,-21114883612.75387
20251023_194028,76,0.016078948974609375,61.92320919036865,fast,-19116458782.576057
20251023_194028,77,0.011530876159667969,61.92668128013611,fast,-16194829319.801254
20251023_194028,78,0.011282920837402344,62.03706908226013,fast,-15405815072.876984
20251023_194028,79,0.007789134979248047,61.86373209953308,fast,-19006723529.857132
20251023_194028,80,0.012340068817138672,61.86900806427002,fast,-13111779834.866173
