Iteration,Master_Obj,Master_Improvement,Master_Time_s,Pricing_Time_s,Cumulative_Master_Time_s,Cumulative_Pricing_Time_s,Cols_Added,Best_RC,Timed_Out,Pricing_TimeLimit_Used,Stagnant_Counter,Total_Runtime_s
1,307000000.0,inf,0.0003514289855957031,501.8000078201294,0.0003514289855957031,501.8000078201294,200,-28399945.34032,False,100000.0,0,505.0134971141815
2,254000937.0301047,52999062.9698953,0.003323078155517578,501.37361121177673,0.0036745071411132812,1003.1736190319061,200,-22899956.68299195,False,100000.0,0,1006.4493069648743
3,218401618.37460145,35599318.65550324,0.0027742385864257812,501.07078647613525,0.0064487457275390625,1504.2444055080414,200,-18100067.314784102,False,100000.0,0,1507.5601260662079
4,191851761.93199238,26549856.44260907,0.0032727718353271484,501.05449628829956,0.009721517562866211,2005.298901796341,200,-16750123.598384062,False,100000.0,0,2008.687941789627
5,167952121.61778307,23899640.314209312,0.004194021224975586,500.74284744262695,0.013915538787841797,2506.041749238968,200,-16300160.299848577,False,100000.0,0,2509.478979110718
6,135352910.0036038,32599211.614179283,0.0033981800079345703,500.84685707092285,0.017313718795776367,3006.8886063098907,200,-14500302.172055379,False,100000.0,0,3010.397625207901
7,111953407.55855931,23399502.445044473,0.0049250125885009766,500.61709666252136,0.022238731384277344,3507.505702972412,200,-14900428.082219388,False,100000.0,0,3511.107521533966
8,89703559.49611108,22249848.062448233,0.004313468933105469,337.75124621391296,0.026552200317382812,3845.256949186325,200,-15500408.840398896,False,100000.0,0,3848.961852312088
9,68271089.31660825,21432470.17950283,0.004540681838989258,280.9524028301239,0.03109288215637207,4126.209352016449,200,-12033956.733067384,False,100000.0,0,4130.012047529221
10,53903279.983281605,14367809.333326645,0.004647731781005859,216.6167929172516,0.03574061393737793,4342.826144933701,200,-9900549.874374365,False,100000.0,0,4346.71755361557
11,43132488.00800332,10770791.975278288,0.011625289916992188,219.97192931175232,0.04736590385437012,4562.798074245453,200,-8400437.197710048,False,100000.0,0,4566.79315829277
12,33856687.013490885,9275800.994512431,0.01129150390625,163.4199059009552,0.05865740776062012,4726.217980146408,200,-7072640.77331465,False,100000.0,0,4730.322650432587
13,27206182.64379065,6650504.369700234,0.013892650604248047,196.51251316070557,0.07255005836486816,4922.730493307114,200,-6060433.921331521,False,100000.0,0,4926.954705238342
14,21202342.229341265,6003840.414449386,0.029289722442626953,127.37002825737,0.10183978080749512,5050.100521564484,200,-5300420.263871696,False,100000.0,0,5054.468984603882
15,16202273.414335221,5000068.815006044,0.007308006286621094,99.36535286903381,0.10914778709411621,5149.4658744335175,200,-3600509.562951896,False,100000.0,0,5153.959823608398
16,13502087.836595662,2700185.577739559,0.01085805892944336,148.68204259872437,0.12000584602355957,5298.147917032242,200,-3900442.5815029354,False,100000.0,0,5302.777277708054
17,10401902.67883859,3100185.157757072,0.012678861618041992,147.0161600112915,0.13268470764160156,5445.164077043533,200,-2900751.030212277,False,100000.0,0,5449.950838327408
18,8101715.516508067,2300187.162330523,0.013132572174072266,130.97557544708252,0.14581727981567383,5576.139652490616,200,-2700505.95268806,False,100000.0,0,5581.087925672531
19,6001593.866852411,2100121.649655656,0.028679370880126953,97.72725510597229,0.17449665069580078,5673.866907596588,200,-2400652.5086239893,False,100000.0,0,5678.987452030182
20,4501565.362492165,1500028.5043602465,0.01572585105895996,73.90333366394043,0.19022250175476074,5747.770241260529,200,-2000413.3878206406,False,100000.0,0,5753.053610801697
21,3101585.520458003,1399979.8420341616,0.014682531356811523,82.94191861152649,0.20490503311157227,5830.712159872055,200,-1350467.9991786378,False,100000.0,0,5836.161988019943
22,2601518.640269506,500066.88018849725,0.016724348068237305,65.60545873641968,0.22162938117980957,5896.317618608475,200,-900764.9799410114,False,100000.0,0,5901.937052726746
23,2601518.640269505,9.313225746154785e-10,0.01243901252746582,62.12684631347656,0.2340683937072754,5958.444464921951,200,-800632.820366161,False,100000.0,1,5964.238930225372
24,2601518.640269505,0.0,0.021077871322631836,92.52902579307556,0.2551462650299072,6050.973490715027,200,-900885.2130589747,False,100000.0,2,6056.952872037888
25,2601463.9610511707,54.679218334145844,0.041826486587524414,94.47322463989258,0.29697275161743164,6145.446715354919,200,-900609.0816802504,False,100000.0,0,6151.641823530197
26,2601463.9610511707,0.0,0.03083014488220215,96.29672574996948,0.3278028964996338,6241.743441104889,200,-800675.6374935117,False,100000.0,1,6248.144000530243
27,2601463.9610511702,4.656612873077393e-10,0.04417896270751953,119.63267016410828,0.3719818592071533,6361.376111268997,200,-800548.5153523892,False,100000.0,2,6368.007782697678
28,2601463.96105117,4.656612873077393e-10,0.06008267402648926,99.80666518211365,0.4320645332336426,6461.182776451111,200,-900551.9931098465,False,100000.0,3,6468.129027843475
29,2551427.5922179963,50036.36883317353,0.04859137535095215,136.76906657218933,0.4806559085845947,6597.9518430233,200,-950614.0462301619,False,100000.0,0,6605.151874780655
30,2551394.1859587627,33.406259233597666,0.032054901123046875,113.08058142662048,0.5127108097076416,6711.032424449921,200,-950618.0799053567,False,100000.0,1,6718.469532728195
31,2521368.2314454364,30025.954513326287,0.045630693435668945,63.590816020965576,0.5583415031433105,6774.623240470886,200,-860632.6643964859,False,100000.0,0,6782.309377670288
32,2509701.048802743,11667.182642693166,0.03894853591918945,128.6829595565796,0.5972900390625,6903.306200027466,200,-775690.9878476063,False,100000.0,0,6911.246694087982
33,2507615.255406647,2085.793396096211,0.04444456100463867,71.80128192901611,0.6417346000671387,6975.107481956482,200,-794531.5262469478,False,100000.0,0,6983.3054366111755
