Iteration,Master_Obj,Master_Improvement,Master_Time_s,Pricing_Time_s,Cumulative_Master_Time_s,Cumulative_Pricing_Time_s,Cols_Added,Best_RC,Timed_Out,Pricing_TimeLimit_Used,Stagnant_Counter,Total_Runtime_s
1,307000000.0,inf,0.0003857612609863281,501.81715273857117,0.0003857612609863281,501.81715273857117,200,-26399952.638944,False,100000.0,0,505.08019280433655
2,253201173.54609674,53798826.45390326,0.002074718475341797,501.72965002059937,0.002460479736328125,1003.5468027591705,200,-19499999.16617596,False,100000.0,0,1006.8464517593384
3,222701341.67918524,30499831.8669115,0.004675626754760742,501.5186071395874,0.007136106491088867,1505.065409898758,200,-15600045.326600093,False,100000.0,0,1508.4165937900543
4,197301570.09100097,25399771.588184267,0.005267143249511719,501.23790979385376,0.012403249740600586,2006.3033196926117,200,-17600032.431208104,False,100000.0,0,2009.7168180942535
5,168502643.15145665,28798926.93954432,0.003434896469116211,500.6542932987213,0.015838146209716797,2506.957612991333,200,-19700088.486224264,False,100000.0,0,2510.435026884079
6,134203856.766125,34298786.38533166,0.0071392059326171875,501.2188699245453,0.022977352142333984,3008.1764829158783,200,-14800147.908352403,False,100000.0,0,3011.736583709717
7,103705101.62510866,30498755.141016334,0.008020639419555664,500.5547995567322,0.03099799156188965,3508.7312824726105,200,-16100547.361310553,False,100000.0,0,3512.44615650177
8,77505795.69710569,26199305.92800297,0.004440784454345703,500.4884991645813,0.03543877601623535,4009.2197816371918,200,-12900954.173774028,False,100000.0,0,4013.035457611084
9,60671528.54811384,16834267.148991853,0.006304264068603516,338.0183017253876,0.04174304008483887,4347.238083362579,200,-11900854.264997441,False,100000.0,0,4351.140238523483
10,42170939.44185931,18500589.106254525,0.005129098892211914,235.17756819725037,0.04687213897705078,4582.41565155983,200,-9500828.90984545,False,100000.0,0,4586.40990281105
11,33103820.21612247,9067119.225736842,0.012349367141723633,246.74922680854797,0.059221506118774414,4829.164878368378,200,-6734048.096580661,False,100000.0,0,4833.269262552261
12,26561003.43234388,6542816.783778589,0.013479471206665039,188.87995219230652,0.07270097732543945,5018.044830560684,200,-5097941.173377861,False,100000.0,0,5022.264458179474
13,22102773.119413327,4458230.312930554,0.01469874382019043,104.53109955787659,0.08739972114562988,5122.575930118561,200,-4375915.573016886,False,100000.0,0,5126.92267870903
14,18502580.83371314,3600192.285700187,0.01589369773864746,107.41043853759766,0.10329341888427734,5229.986368656158,200,-4100492.658061824,False,100000.0,0,5234.468421220779
15,14869163.572572129,3633417.2611410115,0.016164064407348633,114.16300177574158,0.11945748329162598,5344.1493704319,200,-3184019.623454374,False,100000.0,0,5348.774353027344
16,12352447.418702394,2516716.153869735,0.016946077346801758,74.53055953979492,0.13640356063842773,5418.679929971695,200,-3150669.2306419173,False,100000.0,0,5423.453548908234
17,9702107.576787906,2650339.841914488,0.009983062744140625,75.11483263969421,0.14638662338256836,5493.794762611389,200,-2600763.883902539,False,100000.0,0,5498.718028306961
18,7601973.608498314,2100133.9682895914,0.012853384017944336,99.98091983795166,0.1592400074005127,5593.775682449341,200,-2300751.6837810734,False,100000.0,0,5598.85144162178
19,6051902.913571653,1550070.6949266614,0.013582944869995117,60.410329818725586,0.1728229522705078,5654.186012268066,200,-2200949.351002818,False,100000.0,0,5659.4225108623505
20,4601842.876502367,1450060.0370692862,0.015777587890625,81.39056324958801,0.1886005401611328,5735.576575517654,200,-1700644.6764815392,False,100000.0,0,5740.985271692276
21,3701863.426245666,899979.4502567006,0.0186917781829834,108.78466057777405,0.2072923183441162,5844.3612360954285,200,-1300415.056087674,False,100000.0,0,5849.944651603699
22,2801832.1132919514,900031.3129537147,0.014236927032470703,60.63665270805359,0.22152924537658691,5904.997888803482,200,-700606.1098406598,False,100000.0,0,5910.7558398246765
23,2801832.1132919514,0.0,0.012815237045288086,88.03672289848328,0.234344482421875,5993.034611701965,200,-800652.4195124648,False,100000.0,1,5998.9723653793335
24,2701676.2823221083,100155.83096984308,0.0218658447265625,93.31002497673035,0.2562103271484375,6086.344636678696,200,-1000563.2209921345,False,100000.0,0,6092.476579666138
25,2651662.4374254365,50013.84489667183,0.017183542251586914,100.68404054641724,0.2733938694000244,6187.028677225113,200,-850719.2797081966,False,100000.0,0,6193.357758522034
26,2651656.53870778,5.898717656265944,0.027575969696044922,110.27338314056396,0.30096983909606934,6297.302060365677,200,-702501.147300333,False,100000.0,1,6303.841787099838
27,2651656.53870778,0.0,0.04747772216796875,131.19963693618774,0.3484475612640381,6428.501697301865,200,-650651.2257705937,False,100000.0,2,6435.329338788986
28,2629240.3084440734,22416.230263706762,0.03250479698181152,121.08687019348145,0.3809523582458496,6549.588567495346,200,-849206.115454454,False,100000.0,0,6556.671464204788
