elapsed_s,iteration,lp_obj,route_weight,artificials,min_rc,pool_columns
560.70,94,551760.355204,5.514452582,0.000000,-94229.691478,2891
561.25,95,550193.263371,5.498761737,0.000000,-123088.268134,2921
561.82,96,548486.552709,5.481684428,0.000000,-94861.791597,2951
562.49,97,546991.687569,5.466730366,0.000000,-88409.151888,2981
562.90,98,545352.611700,5.450318067,0.000000,-111292.831499,3011
563.34,99,544187.770493,5.438678889,0.000000,-139420.270262,3041
563.76,100,543285.838060,5.429644269,0.000000,-76093.602783,3071
564.66,101,542491.361339,5.421682782,0.000000,-82695.934719,3101
565.50,102,541752.472588,5.414292692,0.000000,-70959.236880,3131
566.36,103,541440.845607,5.411177894,0.000000,-87191.539324,3161
566.81,104,540712.108160,5.403877482,0.000000,-65990.277198,3191
567.21,105,539517.624445,5.391918773,0.000000,-93120.634132,3221
567.98,106,538810.042346,5.384850057,0.000000,-103461.332459,3251
568.50,107,538105.599852,5.377796870,0.000000,-88559.547950,3281
569.25,108,537000.954762,5.366751852,0.000000,-84973.656027,3311
569.75,109,536334.100174,5.360077074,0.000000,-105274.908530,3341
570.52,110,535224.837217,5.348969311,0.000000,-80378.634066,3371
571.24,111,534860.229006,5.345320433,0.000000,-86017.382576,3401
571.97,112,534633.070516,5.343046932,0.000000,-71024.647469,3431
572.76,113,534110.129129,5.337808565,0.000000,-56773.298711,3461
573.28,114,534002.454634,5.336730658,0.000000,-73840.699581,3491
573.80,115,533895.378334,5.335657351,0.000000,-73681.505572,3521
574.42,116,533607.967162,5.332785325,0.000000,-76911.381565,3551
575.16,117,533420.977223,5.330919705,0.000000,-53544.233023,3581
576.30,118,531622.704499,5.312918556,0.000000,-90508.658586,3611
577.17,119,530637.768912,5.303072297,0.000000,-66083.574739,3641
577.75,120,529604.151989,5.292756104,0.000000,-65710.305304,3671
578.89,121,529155.199262,5.288254886,0.000000,-65138.167790,3701
579.44,122,528708.582316,5.283795697,0.000000,-87191.667240,3731
580.07,123,527875.158410,5.275454565,0.000000,-81876.663549,3761
581.18,124,527077.022324,5.267457231,0.000000,-73628.832548,3791
582.02,125,526380.784002,5.260510024,0.000000,-73988.138134,3821
582.72,126,525868.348763,5.255385787,0.000000,-74427.919026,3851
583.40,127,525534.921584,5.252072899,0.000000,-67000.909711,3881
584.02,128,525015.111261,5.246862394,0.000000,-63755.597695,3911
584.81,129,524413.603450,5.240840601,0.000000,-58249.702557,3941
585.70,130,524145.575061,5.238161518,0.000000,-66629.557671,3971
586.35,131,523631.578377,5.233018214,0.000000,-51585.639541,4001
587.22,132,523323.096954,5.229930971,0.000000,-51036.584780,4031
588.10,133,523139.064329,5.228096208,0.000000,-53482.539916,4061
588.72,134,522294.352913,5.219657786,0.000000,-57242.757218,4091
589.34,135,521586.535879,5.212574516,0.000000,-53102.877536,4121
589.98,136,521340.724298,5.210121709,0.000000,-53588.325398,4151
590.69,137,520337.601980,5.200096688,0.000000,-62874.520266,4181
591.52,138,520082.859201,5.197556089,0.000000,-55627.697180,4211
592.38,139,519748.521258,5.194205955,0.000000,-45854.747407,4241
593.19,140,519462.100112,5.191339097,0.000000,-57049.096760,4271
594.16,141,518763.353888,5.184346503,0.000000,-41951.935223,4301
595.15,142,518445.428073,5.181168035,0.000000,-62218.174006,4331
595.74,143,518055.333705,5.177270935,0.000000,-43292.101697,4361
596.40,144,517771.663351,5.174439369,0.000000,-45956.915827,4391
597.38,145,517725.130794,5.173976862,0.000000,-43709.923389,4421
598.25,146,517324.814705,5.169982616,0.000000,-46113.552949,4451
598.76,147,517084.404363,5.167578304,0.000000,-49508.966797,4481
599.30,148,516381.634403,5.160560796,0.000000,-48327.922301,4511
599.96,149,515917.482576,5.155927388,0.000000,-50939.893744,4541
600.71,150,514244.641986,5.139207395,0.000000,-63500.117753,4571
601.23,151,513513.473802,5.131885780,0.000000,-48671.524029,4601
602.34,152,513108.276422,5.127837279,0.000000,-37209.684583,4631
603.33,153,512458.492623,5.121310470,0.000000,-52654.410007,4661
603.93,154,511711.220931,5.113846766,0.000000,-43422.349577,4691
604.77,155,511318.165575,5.109924224,0.000000,-47619.321588,4721
605.65,156,511292.048611,5.109663978,0.000000,-37679.893304,4751
606.53,157,511259.456522,5.109334718,0.000000,-41080.573349,4781
607.39,158,511135.222776,5.108099731,0.000000,-37837.038149,4811
608.35,159,511081.868254,5.107568779,0.000000,-29720.085914,4841
609.22,160,510730.415892,5.104061654,0.000000,-35746.926973,4871
609.76,161,510470.069062,5.101453202,0.000000,-42309.421608,4901
610.63,162,510216.575769,5.098915977,0.000000,-34455.472160,4931
611.47,163,509860.415563,5.095359760,0.000000,-30876.439660,4961
612.39,164,509330.500347,5.090048850,0.000000,-38877.570243,4991
613.33,165,508627.442899,5.082998189,0.000000,-52268.972594,5021
614.20,166,508239.618517,5.079125282,0.000000,-40697.289063,5051
615.18,167,508082.310782,5.077553398,0.000000,-38328.807283,5081
615.86,168,507930.445200,5.076030486,0.000000,-37114.465582,5111
616.66,169,507838.097586,5.075112575,0.000000,-32084.377705,5141
617.63,170,507795.363270,5.074691433,0.000000,-39337.236679,5171
618.56,171,507706.545518,5.073804801,0.000000,-35562.385633,5201
619.35,172,507578.420720,5.072531746,0.000000,-25252.263311,5231
620.28,173,507452.307618,5.071269995,0.000000,-29579.160105,5261
621.27,174,507404.935350,5.070795654,0.000000,-26342.385150,5291
622.10,175,507335.426667,5.070097772,0.000000,-34615.550483,5321
623.10,176,507242.446628,5.069170649,0.000000,-37014.847171,5351
623.88,177,507210.973604,5.068854538,0.000000,-30190.096107,5381
624.83,178,507017.427074,5.066911843,0.000000,-38876.584466,5411
625.70,179,506877.470717,5.065515547,0.000000,-28848.409430,5441
626.53,180,506824.311162,5.064980141,0.000000,-23857.688607,5471
627.41,181,506798.624017,5.064726036,0.000000,-24459.900832,5501
628.24,182,506798.624017,5.064726036,0.000000,-23399.688874,5531
629.34,183,506574.338614,5.062493345,0.000000,-28044.851770,5561
630.25,184,506056.890391,5.057300431,0.000000,-26909.027215,5591
631.24,185,506044.248160,5.057172162,0.000000,-25386.289229,5621
632.20,186,505683.305286,5.053561047,0.000000,-29291.136903,5651
633.25,187,505284.092806,5.049579424,0.000000,-29578.886944,5681
633.88,188,504972.617187,5.046455902,0.000000,-25401.867006,5711
634.90,189,504695.836160,5.043691765,0.000000,-30153.599622,5741
635.92,190,504560.456203,5.042333043,0.000000,-23398.189504,5771
637.12,191,504445.605442,5.041184629,0.000000,-26713.683493,5801
638.06,192,504341.118262,5.040140859,0.000000,-28975.907343,5831
638.66,193,504230.616203,5.039041658,0.000000,-25523.705013,5861
639.39,194,504064.703236,5.037381094,0.000000,-22750.637191,5891
640.24,195,503912.706239,5.035850807,0.000000,-19292.792021,5921
641.13,196,503788.689941,5.034600760,0.000000,-20992.286258,5951
641.89,197,503723.915532,5.033950314,0.000000,-26304.584225,5981
642.79,198,503649.698380,5.033196616,0.000000,-21764.927028,6011
643.51,199,503573.659647,5.032440878,0.000000,-24700.983585,6041
644.20,200,503455.885443,5.031269310,0.000000,-19498.763851,6071
645.02,201,503324.106253,5.029953384,0.000000,-27980.143431,6101
646.08,202,503143.302261,5.028122620,0.000000,-23067.503118,6131
647.07,203,502824.012126,5.024930777,0.000000,-19651.981960,6161
648.08,204,502224.186124,5.018919091,0.000000,-22753.872516,6191
649.15,205,501822.251805,5.014892016,0.000000,-27754.720418,6221
650.10,206,501698.970884,5.013662651,0.000000,-21214.417788,6251
651.17,207,501516.184174,5.011847260,0.000000,-22117.129596,6281
652.21,208,501226.040319,5.008946549,0.000000,-22915.160591,6311
652.95,209,501159.354634,5.008280381,0.000000,-18854.255074,6341
653.85,210,501073.106093,5.007419322,0.000000,-21595.783266,6371
654.83,211,501042.149543,5.007108612,0.000000,-20048.616373,6401
655.86,212,500995.157328,5.006637816,0.000000,-19478.841950,6431
656.80,213,500713.904593,5.003834429,0.000000,-25185.573450,6461
657.57,214,500447.997630,5.001184296,0.000000,-21700.800446,6491
658.60,215,500343.362549,5.000136682,0.000000,-23628.529826,6521
659.25,216,500329.244688,5.000000000,0.000000,-221.752628,6551
660.00,217,500327.930105,5.000000000,0.000000,-331.377572,6581
660.66,218,500327.930105,5.000000000,0.000000,-324.817261,6611
661.30,219,500326.454273,5.000000000,0.000000,-220.801010,6641
662.10,220,500324.974777,5.000000000,0.000000,-314.034102,6671
662.79,221,500324.974777,5.000000000,0.000000,-276.647999,6701
663.40,222,500323.542301,5.000000000,0.000000,-268.527002,6731
664.21,223,500323.542301,5.000000000,0.000000,-285.276890,6761
665.00,224,500323.542301,5.000000000,0.000000,-278.500890,6791
666.03,225,500323.542301,5.000000000,0.000000,-280.119598,6821
666.81,226,500319.397626,5.000000000,0.000000,-363.364046,6851
667.56,227,500319.397626,5.000000000,0.000000,-329.501877,6881
668.29,228,500319.397626,5.000000000,0.000000,-323.143155,6911
668.92,229,500318.455333,5.000000000,0.000000,-263.665894,6941
669.50,230,500317.939950,5.000000000,0.000000,-278.692885,6971
670.04,231,500316.482141,5.000000000,0.000000,-270.703459,7001
670.72,232,500314.933185,5.000000000,0.000000,-153.738366,7031
671.38,233,500313.240521,5.000000000,0.000000,-182.145715,7061
672.06,234,500313.240521,5.000000000,0.000000,-166.609434,7091
672.73,235,500310.590546,5.000000000,0.000000,-113.898669,7121
673.46,236,500308.415915,5.000000000,0.000000,-182.288274,7151
674.12,237,500308.415915,5.000000000,0.000000,-183.983782,7181
674.80,238,500308.415915,5.000000000,0.000000,-172.134819,7211
675.40,239,500306.123925,5.000000000,0.000000,-141.054804,7241
676.13,240,500305.095406,5.000000000,0.000000,-112.605477,7271
676.80,241,500305.095406,5.000000000,0.000000,-99.998098,7301
677.48,242,500300.917564,5.000000000,0.000000,-183.230151,7331
678.14,243,500300.917564,5.000000000,0.000000,-144.434815,7361
678.86,244,500300.917564,5.000000000,0.000000,-108.359554,7391
679.48,245,500292.896625,5.000000000,0.000000,-25026.772495,7421
680.23,246,500292.896625,5.000000000,0.000000,-146.421205,7451
681.10,247,500288.945892,5.000000000,0.000000,-144.079401,7481
681.77,248,500288.945892,5.000000000,0.000000,-136.926545,7511
682.79,249,500283.354729,5.000000000,0.000000,-121.015309,7541
683.73,250,500283.354729,5.000000000,0.000000,-114.194666,7571
684.43,251,500280.842659,5.000000000,0.000000,-102.728366,7601
685.04,252,500278.020167,5.000000000,0.000000,-87.150816,7631
685.75,253,500276.007475,5.000000000,0.000000,-95.390508,7661
686.46,254,500272.257977,5.000000000,0.000000,-91.460411,7691
687.12,255,500269.231514,5.000000000,0.000000,-73.310118,7721
687.85,256,500267.883810,5.000000000,0.000000,-74.597438,7751
688.45,257,500267.883810,5.000000000,0.000000,-65.067582,7781
689.23,258,500267.883810,5.000000000,0.000000,-62.341337,7811
689.90,259,500266.406565,5.000000000,0.000000,-73.477216,7841
690.47,260,500264.567595,5.000000000,0.000000,-59.996138,7871
691.10,261,500264.567595,5.000000000,0.000000,-57.638187,7901
691.68,262,500264.567595,5.000000000,0.000000,-53.846968,7931
692.25,263,500264.567595,5.000000000,0.000000,-48.100373,7961
693.08,264,500262.407533,5.000000000,0.000000,-78.132886,7991
693.71,265,500262.407533,5.000000000,0.000000,-73.062324,8021
694.35,266,500260.139754,5.000000000,0.000000,-73.501675,8051
694.96,267,500256.835391,5.000000000,0.000000,-81.819502,8081
695.89,268,500256.835391,5.000000000,0.000000,-80.963881,8111
696.60,269,500255.454417,5.000000000,0.000000,-81.234608,8141
697.14,270,500255.454417,5.000000000,0.000000,-73.996532,8171
697.78,271,500253.578516,5.000000000,0.000000,-64.014113,8201
698.34,272,500253.578516,5.000000000,0.000000,-57.677805,8231
698.87,273,500253.387071,5.000000000,0.000000,-70.345126,8261
699.45,274,500253.072413,5.000000000,0.000000,-67.291659,8291
700.33,275,500253.072413,5.000000000,0.000000,-73.869671,8321
701.05,276,500253.072413,5.000000000,0.000000,-59.556698,8351
701.80,277,500252.546958,5.000000000,0.000000,-75.767232,8381
702.57,278,500252.335803,5.000000000,0.000000,-53.831003,8411
703.20,279,500251.178939,5.000000000,0.000000,-64.679345,8441
703.98,280,500250.470530,5.000000000,0.000000,-64.309334,8471
704.87,281,500250.470530,5.000000000,0.000000,-59.722138,8501
705.56,282,500249.691429,5.000000000,0.000000,-60.972642,8531
706.26,283,500248.850245,5.000000000,0.000000,-48.289500,8561
707.09,284,500248.850245,5.000000000,0.000000,-48.393188,8591
707.67,285,500248.850245,5.000000000,0.000000,-45.567681,8621
708.30,286,500248.514537,5.000000000,0.000000,-43.820442,8651
709.00,287,500248.031910,5.000000000,0.000000,-43.257522,8681
709.58,288,500247.757943,5.000000000,0.000000,-37.938529,8711
710.16,289,500246.809273,5.000000000,0.000000,-57.690192,8741
710.70,290,500246.809273,5.000000000,0.000000,-52.304856,8771
711.47,291,500246.270410,5.000000000,0.000000,-46.190534,8801
712.19,292,500246.047848,5.000000000,0.000000,-34.698495,8831
712.83,293,500245.946403,5.000000000,0.000000,-41.257420,8861
713.52,294,500245.946403,5.000000000,0.000000,-46.320017,8891
714.29,295,500245.946403,5.000000000,0.000000,-35.695770,8921
714.92,296,500245.946403,5.000000000,0.000000,-38.084242,8951
715.67,297,500245.946403,5.000000000,0.000000,-36.026113,8981
716.27,298,500245.946403,5.000000000,0.000000,-31.500700,9011
716.91,299,500245.302762,5.000000000,0.000000,-35.696703,9041
717.51,300,500245.302762,5.000000000,0.000000,-34.101057,9071
718.33,301,500244.864867,5.000000000,0.000000,-32.256725,9101
718.97,302,500244.864867,5.000000000,0.000000,-36.529042,9131
719.66,303,500244.864867,5.000000000,0.000000,-30.835473,9161
720.44,304,500244.226111,5.000000000,0.000000,-29.904751,9191
721.13,305,500244.226111,5.000000000,0.000000,-35.286408,9221
721.79,306,500244.226111,5.000000000,0.000000,-29.066183,9251
722.51,307,500243.551008,5.000000000,0.000000,-43.878076,9281
723.05,308,500243.551008,5.000000000,0.000000,-38.513690,9311
723.83,309,500243.551008,5.000000000,0.000000,-44.015000,9341
724.58,310,500243.551008,5.000000000,0.000000,-35.377897,9371
725.29,311,500243.551008,5.000000000,0.000000,-35.737409,9401
726.05,312,500243.551008,5.000000000,0.000000,-41.553145,9431
726.86,313,500243.551008,5.000000000,0.000000,-39.645419,9461
727.41,314,500243.551008,5.000000000,0.000000,-32.272795,9491
728.16,315,500242.653381,5.000000000,0.000000,-29.672936,9521
728.91,316,500241.371663,5.000000000,0.000000,-35.722076,9551
729.74,317,500240.553840,5.000000000,0.000000,-28.418478,9581
730.57,318,500240.373915,5.000000000,0.000000,-30.031897,9611
731.17,319,500240.052315,5.000000000,0.000000,-28.635560,9641
731.74,320,500240.052315,5.000000000,0.000000,-27.858381,9671
732.33,321,500239.334677,5.000000000,0.000000,-24.889816,9701
733.13,322,500239.334677,5.000000000,0.000000,-20.075073,9731
733.67,323,500238.773373,5.000000000,0.000000,-23.119547,9761
734.22,324,500238.514293,5.000000000,0.000000,-21.655855,9791
734.82,325,500238.201850,5.000000000,0.000000,-24.477487,9821
735.50,326,500237.857579,5.000000000,0.000000,-24.985342,9851
736.31,327,500237.365927,5.000000000,0.000000,-32.104063,9881
737.20,328,500236.742057,5.000000000,0.000000,-28.103969,9911
738.03,329,500236.742057,5.000000000,0.000000,-30.540758,9941
738.59,330,500236.742057,5.000000000,0.000000,-23.675793,9971
739.23,331,500236.328529,5.000000000,0.000000,-24.399708,10001
740.06,332,500236.025477,5.000000000,0.000000,-28.212618,10031
740.65,333,500236.025477,5.000000000,0.000000,-23.088976,10061
741.59,334,500235.796195,5.000000000,0.000000,-22.073286,10091
742.40,335,500235.796195,5.000000000,0.000000,-18.541777,10121
743.12,336,500235.796195,5.000000000,0.000000,-20.008678,10151
743.97,337,500235.651652,5.000000000,0.000000,-23.160648,10181
744.75,338,500235.651652,5.000000000,0.000000,-21.145854,10211
745.56,339,500235.554367,5.000000000,0.000000,-17.905171,10241
746.24,340,500235.066144,5.000000000,0.000000,-27.827705,10271
747.08,341,500234.426405,5.000000000,0.000000,-22.252012,10301
747.98,342,500233.761633,5.000000000,0.000000,-27.316714,10331
748.89,343,500232.875057,5.000000000,0.000000,-27.743922,10361
749.45,344,500232.875057,5.000000000,0.000000,-23.587464,10391
750.19,345,500232.383691,5.000000000,0.000000,-24.291419,10421
751.00,346,500232.383691,5.000000000,0.000000,-23.598991,10451
751.76,347,500231.869972,5.000000000,0.000000,-19.877797,10481
752.53,348,500231.869972,5.000000000,0.000000,-18.776574,10511
753.09,349,500231.869972,5.000000000,0.000000,-18.742831,10541
753.84,350,500231.803201,5.000000000,0.000000,-22.448830,10571
754.66,351,500231.803201,5.000000000,0.000000,-18.804759,10601
755.46,352,500231.803201,5.000000000,0.000000,-17.440070,10631
756.35,353,500231.491008,5.000000000,0.000000,-17.270230,10661
756.99,354,500231.204486,5.000000000,0.000000,-20.720585,10691
757.93,355,500230.872145,5.000000000,0.000000,-20.088093,10721
758.83,356,500230.835310,5.000000000,0.000000,-16.211939,10751
759.42,357,500230.835310,5.000000000,0.000000,-16.099306,10781
760.06,358,500230.469271,5.000000000,0.000000,-20.658346,10811
760.75,359,500230.469271,5.000000000,0.000000,-19.869184,10841
761.35,360,500230.385640,5.000000000,0.000000,-14.757830,10871
762.28,361,500230.385640,5.000000000,0.000000,-17.335232,10901
762.91,362,500230.385640,5.000000000,0.000000,-16.318252,10931
763.84,363,500230.276817,5.000000000,0.000000,-15.473428,10961
764.41,364,500230.241643,5.000000000,0.000000,-17.989909,10991
765.28,365,500230.241643,5.000000000,0.000000,-17.664713,11021
766.22,366,500229.956292,5.000000000,0.000000,-17.322472,11051
766.84,367,500228.943041,5.000000000,0.000000,-19.591218,11081
767.46,368,500228.943041,5.000000000,0.000000,-20.353644,11111
768.28,369,500228.943041,5.000000000,0.000000,-17.499146,11141
768.94,370,500228.795546,5.000000000,0.000000,-18.303702,11171
769.83,371,500228.676086,5.000000000,0.000000,-17.819489,11201
770.57,372,500228.399943,5.000000000,0.000000,-18.495147,11231
771.56,373,500228.079169,5.000000000,0.000000,-23.384712,11261
772.33,374,500227.900542,5.000000000,0.000000,-12.083643,11291
772.97,375,500227.510638,5.000000000,0.000000,-15.623880,11321
773.87,376,500227.088693,5.000000000,0.000000,-17.981871,11351
774.81,377,500227.088693,5.000000000,0.000000,-17.451608,11381
775.45,378,500227.038745,5.000000000,0.000000,-18.724042,11411
776.13,379,500227.038745,5.000000000,0.000000,-18.695101,11441
777.06,380,500227.038745,5.000000000,0.000000,-18.662871,11471
778.02,381,500226.878919,5.000000000,0.000000,-21.292298,11501
778.67,382,500226.878919,5.000000000,0.000000,-16.844829,11531
779.26,383,500226.240473,5.000000000,0.000000,-12.785240,11561
780.28,384,500225.571347,5.000000000,0.000000,-24.594622,11591
781.10,385,500225.571347,5.000000000,0.000000,-17.617769,11621
781.82,386,500225.461758,5.000000000,0.000000,-14.475475,11651
782.44,387,500225.461758,5.000000000,0.000000,-11.980090,11681
783.17,388,500225.054553,5.000000000,0.000000,-14.035589,11711
784.15,389,500225.054553,5.000000000,0.000000,-13.898099,11741
784.76,390,500225.054553,5.000000000,0.000000,-11.152770,11771
785.65,391,500224.730587,5.000000000,0.000000,-17.877286,11801
786.24,392,500224.501061,5.000000000,0.000000,-13.635660,11831
786.93,393,500224.501061,5.000000000,0.000000,-16.461989,11861
787.55,394,500224.424694,5.000000000,0.000000,-10.503103,11891
788.47,395,500224.143464,5.000000000,0.000000,-18.586270,11921
789.38,396,500224.121165,5.000000000,0.000000,-11.570426,11951
790.29,397,500223.995463,5.000000000,0.000000,-12.918297,11981
790.99,398,500223.995463,5.000000000,0.000000,-10.284219,12011
791.69,399,500223.995463,5.000000000,0.000000,-10.245527,12041
792.62,400,500223.995463,5.000000000,0.000000,-10.408017,12071
793.22,401,500223.906254,5.000000000,0.000000,-8.762292,12101
793.84,402,500223.692467,5.000000000,0.000000,-12.390469,12131
794.77,403,500223.667432,5.000000000,0.000000,-11.937692,12161
795.40,404,500223.667432,5.000000000,0.000000,-9.116865,12191
796.42,405,500223.667432,5.000000000,0.000000,-14.888010,12221
797.06,406,500223.667432,5.000000000,0.000000,-8.641727,12251
797.68,407,500223.120273,5.000000000,0.000000,-10.119228,12281
798.36,408,500222.852696,5.000000000,0.000000,-8.808466,12311
799.00,409,500222.623063,5.000000000,0.000000,-8.810387,12341
799.99,410,500222.488166,5.000000000,0.000000,-8.632456,12371
800.99,411,500222.370156,5.000000000,0.000000,-10.382044,12401
802.07,412,500222.370156,5.000000000,0.000000,-9.424730,12431
803.08,413,500222.222950,5.000000000,0.000000,-9.417851,12461
803.74,414,500222.142907,5.000000000,0.000000,-6.273829,12491
804.37,415,500221.994157,5.000000000,0.000000,-8.360923,12521
805.03,416,500221.941879,5.000000000,0.000000,-7.987542,12551
805.95,417,500221.799544,5.000000000,0.000000,-10.959485,12581
806.90,418,500221.744036,5.000000000,0.000000,-10.202270,12611
807.63,419,500221.744036,5.000000000,0.000000,-10.291944,12641
808.30,420,500221.703722,5.000000000,0.000000,-7.081771,12671
809.29,421,500221.609167,5.000000000,0.000000,-7.662539,12701
809.99,422,500221.608755,5.000000000,0.000000,-9.835266,12731
811.05,423,500221.608755,5.000000000,0.000000,-7.521410,12761
812.04,424,500221.608755,5.000000000,0.000000,-6.833067,12791
812.71,425,500221.439100,5.000000000,0.000000,-8.363206,12821
