VehicleTask,From,Start,End,To,Duration,Distance,Garage,Identifier,Route,Direction,From1,Refer.,Start1,End1,To1,Refer.1,Duration1,Lay,SOC before,Recharge kWh,Distance1,Usage kWh,SOC after,count_trip_id,Ordered_Trip_ID
13404,PARX,4:36,24:28,PARX,19.52,377.67,PARX,Regular,5021.0,2.0,4808,,4:50,5:41,2190,,0.51,0.02,96.7010574,,21.25,42.5,78.7260971,,3
13404,PARX,4:36,24:28,PARX,19.52,377.67,PARX,Regular,5021.0,1.0,2190,,5:58,6:53,4808,,0.55,0.08,93.2003403,,20.865,41.7299995,75.5510406,,12
13404,PARX,4:36,24:28,PARX,19.52,377.67,PARX,Regular,5021.0,2.0,4808,,7:01,8:01,2190,,1.0,0.07,85.9871674,,21.25,42.5,68.0121994,,25
13404,PARX,4:36,24:28,PARX,19.52,377.67,PARX,Regular,5021.0,1.0,2190,,8:20,9:19,4808,,0.59,0.07,84.9354553,,20.865,41.7299995,67.2861557,,40
13404,PARX,4:36,24:28,PARX,19.52,377.67,PARX,Regular,5021.0,2.0,4808,,9:26,10:21,2190,,0.55,0.0,80.4150543,,21.25,42.5,62.4400902,,53
13404,PARX,4:36,24:28,PARX,19.52,377.67,PARX,Regular,5021.0,1.0,2190,,10:30,11:27,4808,,0.57,0.07,77.8906937,,20.865,41.7299995,60.241394,,66
13404,PARX,4:36,24:28,PARX,19.52,377.67,PARX,Regular,5021.0,2.0,4808,,11:34,12:29,2190,,0.55,0.09,74.0613785,,21.25,42.5,56.0864143,,79
13404,PARX,4:36,24:28,PARX,19.52,377.67,PARX,Regular,5021.0,1.0,2190,,12:49,13:47,4808,,0.58,0.07,75.8494797,,20.865,41.7299995,58.2001801,,94
13404,PARX,4:36,24:28,PARX,19.52,377.67,PARX,Regular,5021.0,2.0,4808,,13:54,14:50,2190,,0.56,0.0,72.2070312,,21.25,42.5,54.2320709,,107
13404,PARX,4:36,24:28,PARX,19.52,377.67,PARX,Regular,5021.0,1.0,2190,,14:59,16:01,4808,,1.02,0.07,70.3742523,,20.865,41.7299995,52.7249527,,120
13404,PARX,4:36,24:28,PARX,19.52,377.67,PARX,Regular,5021.0,2.0,4808,,16:08,17:07,2190,,0.59,0.03,67.1158524,,21.25,42.5,49.1408844,,133
13404,PARX,4:36,24:28,PARX,19.52,377.67,PARX,Regular,5021.0,1.0,2190,,17:22,18:20,4808,,0.58,0.07,71.5276871,,20.865,41.7299995,53.8783836,,148
13404,PARX,4:36,24:28,PARX,19.52,377.67,PARX,Regular,5021.0,2.0,4808,,18:27,19:20,2190,,0.53,0.0,68.2133484,,21.25,42.5,50.2383842,,161
13404,PARX,4:36,24:28,PARX,19.52,377.67,PARX,Regular,5021.0,1.0,2190,,20:04,21:00,4808,,0.56,0.12,50.039608,,20.865,41.7299995,32.3903046,,174
13404,PARX,4:36,24:28,PARX,19.52,377.67,PARX,Regular,5021.0,2.0,4808,,21:12,22:04,2190,,0.52,0.0,58.8174629,,21.25,42.5,40.8425026,,183
13404,PARX,4:36,24:28,PARX,19.52,377.67,PARX,Regular,5021.0,1.0,2190,,22:10,23:05,4808,,0.55,0.11,51.6429672,,20.865,41.7299995,33.9936638,,188
13404,PARX,4:36,24:28,PARX,19.52,377.67,PARX,Regular,5021.0,2.0,4808,,23:16,24:06,2190,,0.5,0.0,58.1714096,,21.25,42.5,40.1964417,,195
