VehicleTask,From,Start,End,To,Duration,Distance,Garage,Identifier,Route,Direction,From1,Refer.,Start1,End1,To1,Refer.1,Duration1,Lay,SOC before,Recharge kWh,Distance1,Usage kWh,SOC after,count_trip_id,Ordered_Trip_ID
13411,PARX,6:02,21:25,PARX,15.23,304.005,PARX,Regular,5021.0,2.0,4808,,6:16,7:10,2190,,0.54,0.0,96.7010574,,21.25,42.5,78.7260971,,15
13411,PARX,6:02,21:25,PARX,15.23,304.005,PARX,Regular,5021.0,1.0,2190,,7:20,8:19,4808,,0.59,0.07,88.714447,,20.865,41.7299995,71.065155,,28
13411,PARX,6:02,21:25,PARX,15.23,304.005,PARX,Regular,5021.0,2.0,4808,,8:26,9:24,2190,,0.58,0.0,82.4376526,,21.25,42.5,64.4626923,,41
13411,PARX,6:02,21:25,PARX,15.23,304.005,PARX,Regular,5021.0,1.0,2190,,9:30,10:27,4808,,0.57,0.07,74.1005096,,20.865,41.7299995,56.4512177,,54
13411,PARX,6:02,21:25,PARX,15.23,304.005,PARX,Regular,5021.0,2.0,4808,,10:34,11:29,2190,,0.55,0.0,70.6277008,,21.25,42.5,52.6527405,,67
13411,PARX,6:02,21:25,PARX,15.23,304.005,PARX,Regular,5021.0,1.0,2190,,11:39,12:37,4808,,0.58,0.07,70.8513336,,20.865,41.7299995,53.202034,,80
13411,PARX,6:02,21:25,PARX,15.23,304.005,PARX,Regular,5021.0,2.0,4808,,12:44,13:40,2190,,0.56,0.0,67.5697937,,21.25,42.5,49.5948296,,93
13411,PARX,6:02,21:25,PARX,15.23,304.005,PARX,Regular,5021.0,1.0,2190,,13:50,14:49,4808,,0.59,0.07,68.0127106,,20.865,41.7299995,50.3634109,,106
13411,PARX,6:02,21:25,PARX,15.23,304.005,PARX,Regular,5021.0,2.0,4808,,14:56,15:53,2190,,0.57,0.0,64.8688354,,21.25,42.5,46.8938675,,119
13411,PARX,6:02,21:25,PARX,15.23,304.005,PARX,Regular,5021.0,1.0,2190,,15:58,17:01,4808,,1.03,0.07,55.3067856,,20.865,41.7299995,37.6574898,,132
13411,PARX,6:02,21:25,PARX,15.23,304.005,PARX,Regular,5021.0,2.0,4808,,17:08,18:04,2190,,0.56,0.0,53.0806885,,21.25,42.5,35.1057281,,145
13411,PARX,6:02,21:25,PARX,15.23,304.005,PARX,Regular,5021.0,1.0,2190,,18:12,19:09,4808,,0.57,0.04,50.6003265,,20.865,41.7299995,32.9510307,,158
13411,PARX,6:02,21:25,PARX,15.23,304.005,PARX,Regular,5021.0,2.0,4808,,19:13,20:06,2190,,0.53,0.0,42.1020966,,21.25,42.5,24.1271324,,167
13411,PARX,6:02,21:25,PARX,15.23,304.005,PARX,Regular,5021.0,1.0,2190,,20:20,21:15,4808,,0.55,0.0,53.4714928,,20.865,41.7299995,35.8221931,,176
