VehicleTask,From,Start,End,To,Duration,Distance,Garage,Identifier,Route,Direction,From1,Refer.,Start1,End1,To1,Refer.1,Duration1,Lay,SOC before,Recharge kWh,Distance1,Usage kWh,SOC after,count_trip_id,Ordered_Trip_ID
13318,PARX,6:10,25:41,PARX,18.53,297.882,PARX,Regular,5510.0,2.0,HED_D,3127.0,6:37,7:07,PC_10,13215.0,0.3,0.0,91.2974396,,10.664,21.3279991,82.3739624,,232
13318,PARX,6:10,25:41,PARX,18.53,297.882,PARX,Regular,5510.0,2.0,13215,,15:37,15:54,3127,,0.17,0.01,78.7300644,,10.033,20.066,70.33461,,301
13318,PARX,6:10,25:41,PARX,18.53,297.882,PARX,Regular,5510.0,2.0,HED_D,3127.0,15:55,16:27,PC_10,13215.0,0.32,0.0,70.3339081,,10.664,21.3279991,61.4104347,,305
13318,PARX,6:10,25:41,PARX,18.53,297.882,PARX,Regular,5510.0,1.0,PC_10,13215.0,16:27,17:03,HED_E,3127.0,0.36,0.0,61.4104347,,11.168,22.3409996,52.063118,,311
13318,PARX,6:10,25:41,PARX,18.53,297.882,PARX,Regular,5510.0,2.0,HED_D,3127.0,17:15,17:47,PC_10,13215.0,0.32,0.03,70.7165527,,10.664,21.3279991,61.7930756,,322
13318,PARX,6:10,25:41,PARX,18.53,297.882,PARX,Regular,5510.0,1.0,PC_10,13215.0,18:47,19:21,HED_E,3127.0,0.34,0.0,46.1205139,,11.168,22.3409996,36.7732048,,334
13318,PARX,6:10,25:41,PARX,18.53,297.882,PARX,Regular,5510.0,2.0,HED_D,3127.0,19:43,20:12,PC_10,13215.0,0.29,0.0,76.43573,,10.664,21.3279991,67.5122528,,338
13318,PARX,6:10,25:41,PARX,18.53,297.882,PARX,Regular,5510.0,1.0,PC_10,13215.0,22:12,22:43,HED_E,3127.0,0.31,0.0,30.9745941,,11.168,22.3409996,21.627285,,347
13318,PARX,6:10,25:41,PARX,18.53,297.882,PARX,Regular,5510.0,2.0,HED_D,3127.0,23:13,23:42,PC_10,13215.0,0.29,0.0,79.3335648,,10.664,21.3279991,70.4100876,,352
13318,PARX,6:10,25:41,PARX,18.53,297.882,PARX,Regular,5510.0,1.0,PC_10,13215.0,23:42,24:11,HED_E,3127.0,0.29,0.0,70.4100876,,11.168,22.3409996,61.0627823,,353
13318,PARX,6:10,25:41,PARX,18.53,297.882,PARX,Regular,5510.0,2.0,HED_D,3127.0,24:31,24:57,PC_10,13215.0,0.26,0.0,87.7614594,,10.664,21.3279991,78.8379822,,356
13318,PARX,6:10,25:41,PARX,18.53,297.882,PARX,Regular,5513.0,1.0,PC_5,13215.0,24:57,25:23,HED_E,3127.0,0.26,0.0,78.8379822,,10.088,20.1809998,70.3943939,,486
13318,PARX,6:10,25:41,PARX,18.53,297.882,PARX,Regular,5515.0,1.0,PC_7,13215.0,12:50,13:14,GMV_G,7581.0,0.24,0.0,98.8284988,,9.319,18.6380005,91.0304947,,624
13318,PARX,6:10,25:41,PARX,18.53,297.882,PARX,Regular,5515.0,2.0,GMV_H,7581.0,13:22,13:47,PC_7,13215.0,0.25,0.0,90.8171234,,9.153,18.3059998,83.1580276,,627
13318,PARX,6:10,25:41,PARX,18.53,297.882,PARX,Regular,5515.0,1.0,PC_7,13215.0,17:50,18:14,GMV_G,7581.0,0.24,0.0,61.7909851,,9.319,18.6380005,53.9929886,,654
13318,PARX,6:10,25:41,PARX,18.53,297.882,PARX,Regular,5515.0,2.0,GMV_H,7581.0,18:22,18:47,PC_7,13215.0,0.25,0.0,53.7796097,,9.153,18.3059998,46.1205139,,657
13318,PARX,6:10,25:41,PARX,18.53,297.882,PARX,Regular,5515.0,1.0,PC_7,13215.0,21:15,21:36,GMV_G,7581.0,0.21,0.0,46.6478577,,9.319,18.6380005,38.8498573,,670
13318,PARX,6:10,25:41,PARX,18.53,297.882,PARX,Regular,5515.0,2.0,GMV_H,7581.0,21:48,22:12,PC_7,13215.0,0.24,0.0,38.6336861,,9.153,18.3059998,30.9745941,,673
