VehicleTask,From,Start,End,To,Duration,Distance,Garage,Identifier,Route,Direction,From1,Refer.,Start1,End1,To1,Refer.1,Duration1,Lay,SOC before,Recharge kWh,Distance1,Usage kWh,SOC after,count_trip_id,Ordered_Trip_ID
13301,PARX,4:29,24:20,PARX,19.33,327.028,PARX,Regular,5501.0,1.0,13421,,7:25,7:44,6480,,0.19,0.0,70.4737396,,10.809,21.618,61.428936,7,205
13301,PARX,4:29,24:20,PARX,19.33,327.028,PARX,Regular,5510.0,2.0,13215,,15:47,16:04,3127,,0.17,0.14,60.5328445,,10.033,20.066,52.1373825,,303
13301,PARX,4:29,24:20,PARX,19.33,327.028,PARX,Regular,5510.0,1.0,PC_10,13215.0,16:47,17:22,HED_E,3127.0,0.35,0.0,43.8175049,,11.168,22.3409996,34.4701996,,315
13301,PARX,4:29,24:20,PARX,19.33,327.028,PARX,Regular,5510.0,2.0,HED_D,3127.0,17:35,18:07,PC_10,13215.0,0.32,0.0,56.7482109,,10.664,21.3279991,47.8247337,,327
13301,PARX,4:29,24:20,PARX,19.33,327.028,PARX,Regular,5510.0,1.0,PC_10,13215.0,20:12,20:46,HED_E,3127.0,0.34,0.0,26.7524147,,11.168,22.3409996,17.4051075,,339
13301,PARX,4:29,24:20,PARX,19.33,327.028,PARX,Regular,5510.0,2.0,HED_D,3127.0,21:13,21:42,PC_10,13215.0,0.29,0.03,70.407814,,10.664,21.3279991,61.4843369,,344
13301,PARX,4:29,24:20,PARX,19.33,327.028,PARX,Regular,5513.0,1.0,PC_5,13215.0,4:57,5:26,HED_E,3127.0,0.29,0.0,90.34935,,10.088,20.1809998,81.905777,2,360
13301,PARX,4:29,24:20,PARX,19.33,327.028,PARX,Regular,5513.0,2.0,HED_D,3127.0,5:34,5:57,PC_5,13215.0,0.23,0.0,81.8597488,,9.931,19.8619995,73.5496368,3,363
13301,PARX,4:29,24:20,PARX,19.33,327.028,PARX,Regular,5513.0,1.0,PC_5,13215.0,14:37,15:08,HED_E,3127.0,0.31,0.0,60.5839958,,10.088,20.1809998,52.1404152,,425
13301,PARX,4:29,24:20,PARX,19.33,327.028,PARX,Regular,5513.0,2.0,HED_D,3127.0,15:19,15:47,PC_5,13215.0,0.28,0.0,68.8429565,,9.931,19.8619995,60.5328445,,432
13301,PARX,4:29,24:20,PARX,19.33,327.028,PARX,Regular,5513.0,2.0,HED_D,3127.0,16:18,16:47,PC_5,13215.0,0.29,0.0,52.1276169,,9.931,19.8619995,43.8175049,,443
13301,PARX,4:29,24:20,PARX,19.33,327.028,PARX,Regular,5514.0,1.0,PC_6,13215.0,5:57,6:23,ÖS_J,7880.0,0.26,0.0,73.5496368,,8.581,17.1669998,66.3670959,4,491
13301,PARX,4:29,24:20,PARX,19.33,327.028,PARX,Regular,5514.0,2.0,ÖS_H,7880.0,6:34,6:57,PC_6,13215.0,0.23,0.0,83.2336044,,8.205,16.4099998,76.367775,5,494
13301,PARX,4:29,24:20,PARX,19.33,327.028,PARX,Regular,5515.0,1.0,PC_7,13215.0,10:30,10:54,GMV_G,7581.0,0.24,0.0,98.8284988,,9.319,18.6380005,91.0304947,,606
13301,PARX,4:29,24:20,PARX,19.33,327.028,PARX,Regular,5515.0,2.0,GMV_H,7581.0,11:02,11:27,PC_7,13215.0,0.25,0.03,90.8171234,,9.153,18.3059998,83.1580276,,609
13301,PARX,4:29,24:20,PARX,19.33,327.028,PARX,Regular,5515.0,1.0,PC_7,13215.0,11:30,11:54,GMV_G,7581.0,0.24,0.0,83.1559372,,9.319,18.6380005,75.357933,,613
13301,PARX,4:29,24:20,PARX,19.33,327.028,PARX,Regular,5515.0,2.0,GMV_H,7581.0,12:02,12:27,PC_7,13215.0,0.25,0.1,75.1445541,,9.153,18.3059998,67.485466,,617
13301,PARX,4:29,24:20,PARX,19.33,327.028,PARX,Regular,5515.0,1.0,PC_7,13215.0,18:50,19:13,GMV_G,7581.0,0.23,0.0,52.8509026,,9.319,18.6380005,45.0529022,,661
13301,PARX,4:29,24:20,PARX,19.33,327.028,PARX,Regular,5515.0,2.0,GMV_H,7581.0,19:17,19:42,PC_7,13215.0,0.25,0.0,44.8423119,,9.153,18.3059998,37.1832161,,663
13301,PARX,4:29,24:20,PARX,19.33,327.028,PARX,Regular,5515.0,1.0,PC_7,13215.0,21:45,22:06,GMV_G,7581.0,0.21,0.0,61.4822388,,9.319,18.6380005,53.6842422,,672
13301,PARX,4:29,24:20,PARX,19.33,327.028,PARX,Regular,5515.0,2.0,GMV_H,7581.0,22:18,22:42,PC_7,13215.0,0.24,0.03,53.4680672,,9.153,18.3059998,45.8089752,,675
13301,PARX,4:29,24:20,PARX,19.33,327.028,PARX,Regular,5515.0,1.0,PC_7,13215.0,22:45,23:06,GMV_G,7581.0,0.21,0.0,45.8068848,,9.319,18.6380005,38.0088844,,676
13301,PARX,4:29,24:20,PARX,19.33,327.028,PARX,Regular,5515.0,2.0,GMV_H,7581.0,23:18,23:42,PC_7,13215.0,0.24,0.03,37.7927132,,9.153,18.3059998,30.1336193,,679
13301,PARX,4:29,24:20,PARX,19.33,327.028,PARX,Regular,5515.0,1.0,PC_7,13215.0,23:45,24:06,GMV_G,7581.0,0.21,0.0,30.1315269,,9.319,18.6380005,22.3335285,,680
13301,PARX,4:29,24:20,PARX,19.33,327.028,PARX,Regular,5517.0,2.0,PC_3,13215.0,13:27,13:43,13329,,0.16,0.02,57.9171066,,4.783,9.5710001,53.9126701,,720
13301,PARX,4:29,24:20,PARX,19.33,327.028,PARX,Regular,5517.0,1.0,13329,,13:45,13:57,PC_7,13215.0,0.12,0.0,53.9112816,,4.645,9.28999996,50.0244141,,721
13301,PARX,4:29,24:20,PARX,19.33,327.028,PARX,Regular,5518.0,1.0,JON_A,13410.0,4:45,4:57,PC_7,13215.0,0.12,0.0,94.644577,,5.133,10.2659998,90.34935,1,769
13301,PARX,4:29,24:20,PARX,19.33,327.028,PARX,Regular,5518.0,2.0,PC_7,13215.0,6:57,7:14,JON_B,13410.0,0.17,0.0,76.367775,,5.137,10.2790003,72.0671158,6,779
13301,PARX,4:29,24:20,PARX,19.33,327.028,PARX,Regular,5518.0,2.0,PC_7,13215.0,12:37,12:54,JON_B,13410.0,0.17,0.19,67.4784927,,5.137,10.2790003,63.1778297,,815
13301,PARX,4:29,24:20,PARX,19.33,327.028,PARX,Regular,5518.0,2.0,PC_7,13215.0,13:57,14:14,JON_B,13410.0,0.17,0.0,50.0244141,,5.137,10.2790003,45.7237587,,823
13301,PARX,4:29,24:20,PARX,19.33,327.028,PARX,Regular,5518.0,1.0,JON_A,13410.0,14:25,14:37,PC_7,13215.0,0.12,0.0,64.8792114,,5.133,10.2659998,60.5839958,,826
13301,PARX,4:29,24:20,PARX,19.33,327.028,PARX,Regular,5519.0,1.0,JON_A,13410.0,13:14,13:27,PC_9,13215.0,0.13,0.0,63.0809059,,6.171,12.342,57.9171066,,924
13301,PARX,4:29,24:20,PARX,19.33,327.028,PARX,Regular,5519.0,2.0,PC_9,13215.0,18:07,18:22,JON_B,13410.0,0.15,0.03,47.8247337,,6.191,12.3870001,42.6421051,,958
13301,PARX,4:29,24:20,PARX,19.33,327.028,PARX,Regular,5519.0,1.0,JON_A,13410.0,18:34,18:47,PC_9,13215.0,0.13,0.03,58.0167961,,6.171,12.342,52.852993,,961
13301,PARX,4:29,24:20,PARX,19.33,327.028,PARX,Regular,5519.0,2.0,PC_9,13215.0,19:42,19:57,JON_B,13410.0,0.15,0.0,37.1832161,,6.191,12.3870001,32.0005875,,966
13301,PARX,4:29,24:20,PARX,19.33,327.028,PARX,Regular,5519.0,1.0,JON_A,13410.0,19:59,20:12,PC_9,13215.0,0.13,0.0,31.9162159,,6.171,12.342,26.7524147,,967
