VehicleTask,From,Start,End,To,Duration,Distance,Garage,Identifier,Route,Direction,From1,Refer.,Start1,End1,To1,Refer.1,Duration1,Lay,SOC before,Recharge kWh,Distance1,Usage kWh,SOC after,count_trip_id,Ordered_Trip_ID
13313,PARX,5:32,24:20,PARX,18.48,342.667,PARX,Regular,5510.0,2.0,HED_D,3127.0,5:57,6:27,PC_10,13215.0,0.3,0.0,91.2974396,,10.664,21.3279991,82.3739624,,228
13313,PARX,5:32,24:20,PARX,18.48,342.667,PARX,Regular,5510.0,1.0,PC_10,13215.0,6:27,7:01,HED_E,3127.0,0.34,0.0,82.3739624,,11.168,22.3409996,73.0266418,,231
13313,PARX,5:32,24:20,PARX,18.48,342.667,PARX,Regular,5510.0,2.0,HED_D,3127.0,7:07,7:37,PC_10,13215.0,0.3,0.0,79.1214371,,10.664,21.3279991,70.1979675,,235
13313,PARX,5:32,24:20,PARX,18.48,342.667,PARX,Regular,5510.0,1.0,PC_10,13215.0,7:37,8:14,HED_E,3127.0,0.37,0.0,70.1979675,,11.168,22.3409996,60.8506546,,244
13313,PARX,5:32,24:20,PARX,18.48,342.667,PARX,Regular,5510.0,2.0,HED_D,3127.0,8:17,8:47,PC_10,13215.0,0.3,0.0,60.8081169,,10.664,21.3279991,51.8846397,,253
13313,PARX,5:32,24:20,PARX,18.48,342.667,PARX,Regular,5510.0,1.0,PC_10,13215.0,8:47,9:23,HED_E,3127.0,0.36,0.0,51.8846397,,11.168,22.3409996,42.5373306,,256
13313,PARX,5:32,24:20,PARX,18.48,342.667,PARX,Regular,5510.0,2.0,HED_D,3127.0,9:48,10:17,PC_10,13215.0,0.29,0.0,83.8449097,,10.664,21.3279991,74.9214325,,260
13313,PARX,5:32,24:20,PARX,18.48,342.667,PARX,Regular,5510.0,1.0,PC_10,13215.0,13:27,14:02,HED_E,3127.0,0.35,0.0,68.3987732,,11.168,22.3409996,59.0514679,,277
13313,PARX,5:32,24:20,PARX,18.48,342.667,PARX,Regular,5510.0,2.0,HED_D,3127.0,14:16,14:47,PC_10,13215.0,0.31,0.0,80.4500427,,10.664,21.3279991,71.5265579,,283
13313,PARX,5:32,24:20,PARX,18.48,342.667,PARX,Regular,5510.0,2.0,13215,,15:27,15:44,3127,,0.17,0.01,73.053688,,10.033,20.066,64.6582336,,297
13313,PARX,5:32,24:20,PARX,18.48,342.667,PARX,Regular,5510.0,2.0,HED_D,3127.0,15:45,16:17,PC_10,13215.0,0.32,0.0,64.6575317,,10.664,21.3279991,55.7340546,,302
13313,PARX,5:32,24:20,PARX,18.48,342.667,PARX,Regular,5510.0,2.0,HED_D,3127.0,19:12,19:42,PC_10,13215.0,0.3,0.03,49.7069054,,10.664,21.3279991,40.7834282,,336
13313,PARX,5:32,24:20,PARX,18.48,342.667,PARX,Regular,5510.0,1.0,PC_10,13215.0,20:42,21:15,HED_E,3127.0,0.33,0.0,25.1101665,,11.168,22.3409996,15.7628593,,341
13313,PARX,5:32,24:20,PARX,18.48,342.667,PARX,Regular,5510.0,2.0,HED_D,3127.0,21:43,22:12,PC_10,13215.0,0.29,0.03,71.0509109,,10.664,21.3279991,62.1274338,,346
