VehicleTask,From,Start,End,To,Duration,Distance,Garage,Identifier,Route,Direction,From1,Refer.,Start1,End1,To1,Refer.1,Duration1,Lay,SOC before,Recharge kWh,Distance1,Usage kWh,SOC after,count_trip_id,Ordered_Trip_ID
13322,PARX,6:55,17:43,PARX,10.48,220.505,PARX,Regular,5502.0,1.0,13329,,7:10,7:31,6480,,0.21,0.0,96.8202133,,11.706,23.4120007,87.0248108,,215
13322,PARX,6:55,17:43,PARX,10.48,220.505,PARX,Regular,5502.0,2.0,6480,,17:10,17:31,13330,,0.21,0.0,32.4524918,,11.944,23.8880005,22.4579296,,222
13322,PARX,6:55,17:43,PARX,10.48,220.505,PARX,Regular,5510.0,1.0,PC_10,13215.0,8:27,9:03,HED_E,3127.0,0.36,0.0,78.5826721,,11.168,22.3409996,69.2353592,,254
13322,PARX,6:55,17:43,PARX,10.48,220.505,PARX,Regular,5510.0,2.0,HED_D,3127.0,9:18,9:47,PC_10,13215.0,0.29,0.0,86.8404694,,10.664,21.3279991,77.9169922,,258
13322,PARX,6:55,17:43,PARX,10.48,220.505,PARX,Regular,5510.0,2.0,13215,,14:57,15:14,3127,,0.17,0.01,74.2514343,,10.033,20.066,65.8559723,,290
13322,PARX,6:55,17:43,PARX,10.48,220.505,PARX,Regular,5510.0,2.0,HED_D,3127.0,15:15,15:47,PC_10,13215.0,0.32,0.0,65.855278,,10.664,21.3279991,56.9318008,,295
13322,PARX,6:55,17:43,PARX,10.48,220.505,PARX,Regular,5510.0,1.0,PC_10,13215.0,15:47,16:23,HED_E,3127.0,0.36,0.0,56.9318008,,11.168,22.3409996,47.5844917,,304
13322,PARX,6:55,17:43,PARX,10.48,220.505,PARX,Regular,5513.0,1.0,PC_5,13215.0,11:17,11:48,HED_E,3127.0,0.31,0.0,48.360363,,10.088,20.1809998,39.9167824,,403
13322,PARX,6:55,17:43,PARX,10.48,220.505,PARX,Regular,5513.0,2.0,HED_D,3127.0,11:52,12:17,PC_5,13215.0,0.25,0.0,39.8735504,,9.931,19.8619995,31.5634365,,406
13322,PARX,6:55,17:43,PARX,10.48,220.505,PARX,Regular,5513.0,2.0,HED_D,3127.0,16:28,16:57,PC_5,13215.0,0.29,0.0,47.5405617,,9.931,19.8619995,39.2304497,,444
13322,PARX,6:55,17:43,PARX,10.48,220.505,PARX,Regular,5518.0,1.0,JON_A,13410.0,10:05,10:17,PC_7,13215.0,0.12,0.0,72.6492996,,5.133,10.2659998,68.3540726,,800
13322,PARX,6:55,17:43,PARX,10.48,220.505,PARX,Regular,5518.0,1.0,JON_A,13410.0,11:05,11:17,PC_7,13215.0,0.12,0.0,52.6555786,,5.133,10.2659998,48.360363,,806
13322,PARX,6:55,17:43,PARX,10.48,220.505,PARX,Regular,5518.0,2.0,PC_7,13215.0,12:17,12:34,JON_B,13410.0,0.17,0.0,31.5634365,,5.137,10.2790003,27.2627792,,813
13322,PARX,6:55,17:43,PARX,10.48,220.505,PARX,Regular,5518.0,1.0,JON_A,13410.0,12:45,12:57,PC_7,13215.0,0.12,0.0,48.081459,,5.133,10.2659998,43.7862434,,816
13322,PARX,6:55,17:43,PARX,10.48,220.505,PARX,Regular,5518.0,2.0,PC_7,13215.0,12:57,13:14,JON_B,13410.0,0.17,0.0,43.7862434,,5.137,10.2790003,39.4855843,,817
13322,PARX,6:55,17:43,PARX,10.48,220.505,PARX,Regular,5518.0,1.0,JON_A,13410.0,13:25,13:37,PC_7,13215.0,0.12,0.0,59.2034645,,5.133,10.2659998,54.9082451,,820
13322,PARX,6:55,17:43,PARX,10.48,220.505,PARX,Regular,5518.0,2.0,PC_7,13215.0,13:37,13:54,JON_B,13410.0,0.17,0.0,54.9082451,,5.137,10.2790003,50.6075859,,821
13322,PARX,6:55,17:43,PARX,10.48,220.505,PARX,Regular,5518.0,1.0,JON_A,13410.0,14:05,14:17,PC_7,13215.0,0.12,0.0,69.3343277,,5.133,10.2659998,65.0391006,,824
13322,PARX,6:55,17:43,PARX,10.48,220.505,PARX,Regular,5518.0,2.0,PC_7,13215.0,14:17,14:34,JON_B,13410.0,0.17,0.0,65.0391006,,5.137,10.2790003,60.7384453,,825
13322,PARX,6:55,17:43,PARX,10.48,220.505,PARX,Regular,5518.0,1.0,JON_A,13410.0,14:45,14:57,PC_7,13215.0,0.12,0.0,78.5466537,,5.133,10.2659998,74.2514343,,828
