VehicleTask,From,Start,End,To,Duration,Distance,Garage,Identifier,Route,Direction,From1,Refer.,Start1,End1,To1,Refer.1,Duration1,Lay,SOC before,Recharge kWh,Distance1,Usage kWh,SOC after,count_trip_id,Ordered_Trip_ID
13401,PARX,4:01,19:23,PARX,15.22,281.89,PARX,Regular,5021.0,1.0,2190,,4:27,5:19,4808,,0.52,0.06,88.1576691,,20.865,41.7299995,70.5083694,,0
13401,PARX,4:01,19:23,PARX,15.22,281.89,PARX,Regular,5021.0,2.0,4808,,5:25,6:16,2190,,0.51,0.0,81.0709763,,21.25,42.5,63.0960121,,6
13401,PARX,4:01,19:23,PARX,15.22,281.89,PARX,Regular,5021.0,1.0,2190,,6:48,7:45,4808,,0.57,0.07,62.9056931,,20.865,41.7299995,45.2563934,,22
13401,PARX,4:01,19:23,PARX,15.22,281.89,PARX,Regular,5021.0,2.0,4808,,7:52,8:52,2190,,1.0,0.0,60.2182465,,21.25,42.5,42.2432823,,35
13401,PARX,4:01,19:23,PARX,15.22,281.89,PARX,Regular,5021.0,1.0,2190,,9:40,10:37,4808,,0.57,0.07,52.7907143,,20.865,41.7299995,35.1414185,,56
13401,PARX,4:01,19:23,PARX,15.22,281.89,PARX,Regular,5021.0,2.0,4808,,10:44,11:39,2190,,0.55,0.0,50.787075,,21.25,42.5,32.8121109,,69
13401,PARX,4:01,19:23,PARX,15.22,281.89,PARX,Regular,5021.0,1.0,2190,,11:49,12:47,4808,,0.58,0.07,52.7247963,,20.865,41.7299995,35.0755005,,82
13401,PARX,4:01,19:23,PARX,15.22,281.89,PARX,Regular,5021.0,2.0,4808,,12:54,13:50,2190,,0.56,0.0,50.7269859,,21.25,42.5,32.752018,,95
13401,PARX,4:01,19:23,PARX,15.22,281.89,PARX,Regular,5021.0,1.0,2190,,14:38,15:40,4808,,1.02,0.07,46.142971,,20.865,41.7299995,28.4936733,,116
13401,PARX,4:01,19:23,PARX,15.22,281.89,PARX,Regular,5021.0,2.0,4808,,15:47,16:46,2190,,0.59,0.02,44.5323334,,21.25,42.5,26.5573673,,129
13401,PARX,4:01,19:23,PARX,15.22,281.89,PARX,Regular,5021.0,1.0,2190,,17:00,18:00,4808,,1.0,0.07,51.3765259,,20.865,41.7299995,33.7272301,,144
13401,PARX,4:01,19:23,PARX,15.22,281.89,PARX,Regular,5021.0,2.0,4808,,18:07,19:01,2190,,0.54,0.0,49.4735756,,21.25,42.5,31.4986115,,157
