VehicleTask,From,Start,End,To,Duration,Distance,Garage,Identifier,Route,Direction,From1,Refer.,Start1,End1,To1,Refer.1,Duration1,Lay,SOC before,Recharge kWh,Distance1,Usage kWh,SOC after,count_trip_id,Ordered_Trip_ID
13304,PARX,4:43,25:55,PARX,19.04,323.022,PARX,Regular,5501.0,1.0,13421,,7:55,8:14,6480,,0.19,0.0,53.0165901,,10.809,21.618,43.9717827,,206
13304,PARX,4:43,25:55,PARX,19.04,323.022,PARX,Regular,5502.0,1.0,13329,,8:40,8:59,6480,,0.19,0.0,34.2580986,,11.706,23.4120007,24.4626942,,218
13304,PARX,4:43,25:55,PARX,19.04,323.022,PARX,Regular,5510.0,2.0,HED_D,3127.0,7:17,7:47,PC_10,13215.0,0.3,0.0,66.3757248,,10.664,21.3279991,57.4522476,,237
13304,PARX,4:43,25:55,PARX,19.04,323.022,PARX,Regular,5510.0,2.0,HED_D,3127.0,15:35,16:07,PC_10,13215.0,0.32,0.0,91.2974396,,10.664,21.3279991,82.3739624,,300
13304,PARX,4:43,25:55,PARX,19.04,323.022,PARX,Regular,5510.0,2.0,13215,,16:47,17:04,3127,,0.17,0.01,79.7663422,,10.033,20.066,71.3708725,,316
13304,PARX,4:43,25:55,PARX,19.04,323.022,PARX,Regular,5510.0,2.0,HED_D,3127.0,17:05,17:37,PC_10,13215.0,0.32,0.0,71.3701782,,10.664,21.3279991,62.446701,,318
13304,PARX,4:43,25:55,PARX,19.04,323.022,PARX,Regular,5513.0,1.0,PC_5,13215.0,6:37,7:09,HED_E,3127.0,0.32,0.0,64.2459869,,10.088,20.1809998,55.8024101,,369
13304,PARX,4:43,25:55,PARX,19.04,323.022,PARX,Regular,5513.0,1.0,PC_5,13215.0,18:57,19:26,HED_E,3127.0,0.29,0.0,78.5043411,,10.088,20.1809998,70.0607605,,462
13304,PARX,4:43,25:55,PARX,19.04,323.022,PARX,Regular,5513.0,2.0,HED_D,3127.0,19:33,19:57,PC_5,13215.0,0.24,0.0,78.0452957,,9.931,19.8619995,69.7351837,,465
13304,PARX,4:43,25:55,PARX,19.04,323.022,PARX,Regular,5513.0,1.0,PC_5,13215.0,21:27,21:55,HED_E,3127.0,0.28,0.0,44.4826851,,10.088,20.1809998,36.0391045,,472
13304,PARX,4:43,25:55,PARX,19.04,323.022,PARX,Regular,5513.0,2.0,HED_D,3127.0,22:03,22:27,PC_5,13215.0,0.24,0.0,47.6455231,,9.931,19.8619995,39.3354111,,475
13304,PARX,4:43,25:55,PARX,19.04,323.022,PARX,Regular,5514.0,1.0,PC_6,13215.0,22:27,22:52,ÖS_J,7880.0,0.25,0.0,39.3354111,,8.581,17.1669998,32.1528664,,561
13304,PARX,4:43,25:55,PARX,19.04,323.022,PARX,Regular,5514.0,2.0,ÖS_H,7880.0,23:06,23:27,PC_6,13215.0,0.21,0.0,60.8732109,,8.205,16.4099998,54.0073853,,564
