VehicleTask,From,Start,End,To,Duration,Distance,Garage,Identifier,Route,Direction,From1,Refer.,Start1,End1,To1,Refer.1,Duration1,Lay,SOC before,Recharge kWh,Distance1,Usage kWh,SOC after,count_trip_id,Ordered_Trip_ID
13308,PARX,5:05,23:31,PARX,18.08,302.744,PARX,Regular,5501.0,1.0,13421,,6:25,6:43,6480,,0.18,0.0,74.62854,,10.809,21.618,65.5837326,,203
13308,PARX,5:05,23:31,PARX,18.08,302.744,PARX,Regular,5510.0,2.0,1310,,5:26,5:42,PC_10,13215.0,0.16,0.0,93.1383667,,5.387,10.7740002,88.6306076,,225
13308,PARX,5:05,23:31,PARX,18.08,302.744,PARX,Regular,5510.0,1.0,3127,,8:13,8:27,13215,,0.14,0.0,72.5654221,,9.735,19.4699993,64.4193192,,252
13308,PARX,5:05,23:31,PARX,18.08,302.744,PARX,Regular,5510.0,1.0,PC_10,13215.0,14:27,15:02,HED_E,3127.0,0.35,0.0,67.4861526,,11.168,22.3409996,58.1388474,,284
13308,PARX,5:05,23:31,PARX,18.08,302.744,PARX,Regular,5510.0,2.0,HED_D,3127.0,15:05,15:37,PC_10,13215.0,0.32,0.0,58.0963058,,10.664,21.3279991,49.1728325,,291
13308,PARX,5:05,23:31,PARX,18.08,302.744,PARX,Regular,5510.0,1.0,PC_10,13215.0,19:12,19:46,HED_E,3127.0,0.34,0.0,46.3551445,,11.168,22.3409996,37.0078354,,335
13308,PARX,5:05,23:31,PARX,18.08,302.744,PARX,Regular,5510.0,2.0,HED_D,3127.0,20:13,20:42,PC_10,13215.0,0.29,0.03,83.3550186,,10.664,21.3279991,74.4315414,,340
13308,PARX,5:05,23:31,PARX,18.08,302.744,PARX,Regular,5510.0,1.0,PC_10,13215.0,22:42,23:13,HED_E,3127.0,0.31,0.0,37.8945808,,11.168,22.3409996,28.5472717,,349
13308,PARX,5:05,23:31,PARX,18.08,302.744,PARX,Regular,5513.0,2.0,HED_D,3127.0,7:10,7:37,PC_5,13215.0,0.27,0.0,89.3205032,,9.931,19.8619995,81.0103989,,374
13308,PARX,5:05,23:31,PARX,18.08,302.744,PARX,Regular,5513.0,1.0,PC_5,13215.0,7:37,8:11,HED_E,3127.0,0.34,0.02,81.0103989,,10.088,20.1809998,72.5668106,,378
13308,PARX,5:05,23:31,PARX,18.08,302.744,PARX,Regular,5513.0,1.0,PC_5,13215.0,8:27,8:59,HED_E,3127.0,0.32,0.0,64.4193192,,10.088,20.1809998,55.9757423,,385
13308,PARX,5:05,23:31,PARX,18.08,302.744,PARX,Regular,5513.0,1.0,PC_5,13215.0,16:17,16:49,HED_E,3127.0,0.32,0.0,59.8111877,,10.088,20.1809998,51.3676033,,442
13308,PARX,5:05,23:31,PARX,18.08,302.744,PARX,Regular,5513.0,2.0,HED_D,3127.0,17:00,17:27,PC_5,13215.0,0.27,0.0,68.1076202,,9.931,19.8619995,59.7975121,,449
13308,PARX,5:05,23:31,PARX,18.08,302.744,PARX,Regular,5515.0,1.0,PC_7,13215.0,12:30,12:54,GMV_G,7581.0,0.24,0.0,98.8284988,,9.319,18.6380005,91.0304947,,621
13308,PARX,5:05,23:31,PARX,18.08,302.744,PARX,Regular,5515.0,2.0,GMV_H,7581.0,13:02,13:27,PC_7,13215.0,0.25,0.03,90.8171234,,9.153,18.3059998,83.1580276,,625
13308,PARX,5:05,23:31,PARX,18.08,302.744,PARX,Regular,5515.0,1.0,PC_7,13215.0,13:30,13:55,GMV_G,7581.0,0.25,0.0,83.1559372,,9.319,18.6380005,75.357933,,628
13308,PARX,5:05,23:31,PARX,18.08,302.744,PARX,Regular,5515.0,2.0,GMV_H,7581.0,14:02,14:27,PC_7,13215.0,0.25,0.0,75.1452484,,9.153,18.3059998,67.4861526,,631
13308,PARX,5:05,23:31,PARX,18.08,302.744,PARX,Regular,5515.0,1.0,PC_7,13215.0,18:10,18:34,GMV_G,7581.0,0.24,0.0,62.0290985,,9.319,18.6380005,54.231102,,656
13308,PARX,5:05,23:31,PARX,18.08,302.744,PARX,Regular,5515.0,2.0,GMV_H,7581.0,18:47,19:12,PC_7,13215.0,0.25,0.0,54.0142365,,9.153,18.3059998,46.3551445,,660
13308,PARX,5:05,23:31,PARX,18.08,302.744,PARX,Regular,5515.0,1.0,PC_7,13215.0,20:45,21:07,GMV_G,7581.0,0.22,0.0,74.429451,,9.319,18.6380005,66.6314545,,668
13308,PARX,5:05,23:31,PARX,18.08,302.744,PARX,Regular,5515.0,2.0,GMV_H,7581.0,21:17,21:42,PC_7,13215.0,0.25,0.0,66.4166718,,9.153,18.3059998,58.7575798,,671
13308,PARX,5:05,23:31,PARX,18.08,302.744,PARX,Regular,5518.0,1.0,JON_A,13410.0,6:05,6:17,PC_7,13215.0,0.12,0.0,83.3594131,,5.133,10.2659998,79.0641937,,774
13308,PARX,5:05,23:31,PARX,18.08,302.744,PARX,Regular,5518.0,2.0,PC_7,13215.0,15:37,15:54,JON_B,13410.0,0.17,0.0,49.1728325,,5.137,10.2790003,44.8721771,,833
13308,PARX,5:05,23:31,PARX,18.08,302.744,PARX,Regular,5518.0,1.0,JON_A,13410.0,16:05,16:17,PC_7,13215.0,0.12,0.0,64.1064072,,5.133,10.2659998,59.8111877,,836
13308,PARX,5:05,23:31,PARX,18.08,302.744,PARX,Regular,5519.0,2.0,PC_9,13215.0,5:42,5:57,JON_B,13410.0,0.15,0.0,88.6306076,,6.191,12.3870001,83.4479752,,882
13308,PARX,5:05,23:31,PARX,18.08,302.744,PARX,Regular,5519.0,2.0,PC_9,13215.0,17:27,17:44,JON_B,13410.0,0.17,0.01,59.7975121,,6.191,12.3870001,54.6148834,,954
13308,PARX,5:05,23:31,PARX,18.08,302.744,PARX,Regular,5519.0,1.0,JON_A,13410.0,17:53,18:07,PC_9,13215.0,0.14,0.03,67.1949921,,6.171,12.342,62.0311966,,957
13308,PARX,5:05,23:31,PARX,18.08,302.744,PARX,Regular,5519.0,2.0,PC_9,13215.0,21:42,21:57,JON_B,13410.0,0.15,0.0,58.7575798,,6.191,12.3870001,53.574955,,974
13308,PARX,5:05,23:31,PARX,18.08,302.744,PARX,Regular,5519.0,1.0,JON_A,13410.0,22:00,22:12,PC_9,13215.0,0.12,0.0,53.4898834,,6.171,12.342,48.3260803,,975
