VehicleTask,From,Start,End,To,Duration,Distance,Garage,Identifier,Route,Direction,From1,Refer.,Start1,End1,To1,Refer.1,Duration1,Lay,SOC before,Recharge kWh,Distance1,Usage kWh,SOC after,count_trip_id,Ordered_Trip_ID
13307,PARX,5:02,18:13,PARX,10.16,153.33,PARX,Regular,5502.0,2.0,6480,,17:40,18:01,13330,,0.21,0.0,49.5116043,,11.944,23.8880005,39.5170403,,223
13307,PARX,5:02,18:13,PARX,10.16,153.33,PARX,Regular,5510.0,1.0,PC_10,13215.0,7:57,8:34,HED_E,3127.0,0.37,0.0,74.8922806,,11.168,22.3409996,65.5449753,,248
13307,PARX,5:02,18:13,PARX,10.16,153.33,PARX,Regular,5510.0,2.0,13215,,15:07,15:24,3127,,0.17,0.01,98.8284912,,10.033,20.066,90.4330292,,292
13307,PARX,5:02,18:13,PARX,10.16,153.33,PARX,Regular,5510.0,2.0,HED_D,3127.0,15:25,15:57,PC_10,13215.0,0.32,0.0,90.4323349,,10.664,21.3279991,81.5088577,,296
13307,PARX,5:02,18:13,PARX,10.16,153.33,PARX,Regular,5510.0,2.0,13215,,16:37,16:54,3127,,0.17,0.01,73.6091995,,10.033,20.066,65.2137375,,313
13307,PARX,5:02,18:13,PARX,10.16,153.33,PARX,Regular,5510.0,2.0,HED_D,3127.0,16:55,17:27,PC_10,13215.0,0.32,0.0,65.2130356,,10.664,21.3279991,56.2895584,,317
13307,PARX,5:02,18:13,PARX,10.16,153.33,PARX,Regular,5513.0,1.0,PC_5,13215.0,5:57,6:27,HED_E,3127.0,0.3,0.0,84.2537918,,10.088,20.1809998,75.8102112,,365
13307,PARX,5:02,18:13,PARX,10.16,153.33,PARX,Regular,5513.0,2.0,HED_D,3127.0,6:33,6:57,PC_5,13215.0,0.24,0.0,81.0450897,,9.931,19.8619995,72.7349854,,368
13307,PARX,5:02,18:13,PARX,10.16,153.33,PARX,Regular,5514.0,1.0,PC_6,13215.0,6:57,7:24,ÖS_J,7880.0,0.27,0.0,72.7349854,,8.581,17.1669998,65.5524368,,495
13307,PARX,5:02,18:13,PARX,10.16,153.33,PARX,Regular,5514.0,2.0,ÖS_H,7880.0,7:34,7:57,PC_6,13215.0,0.23,0.0,81.7581024,,8.205,16.4099998,74.8922806,,498
13307,PARX,5:02,18:13,PARX,10.16,153.33,PARX,Regular,5517.0,1.0,13329,,5:17,5:27,PC_3,13215.0,0.1,0.0,96.8202133,,4.645,9.28999996,92.9333496,,685
13307,PARX,5:02,18:13,PARX,10.16,153.33,PARX,Regular,5517.0,2.0,PC_3,13215.0,15:57,16:13,13329,,0.16,0.02,81.5088577,,4.783,9.5710001,77.5044174,,730
13307,PARX,5:02,18:13,PARX,10.16,153.33,PARX,Regular,5517.0,1.0,13329,,16:15,16:27,PC_3,13215.0,0.12,0.1,77.5030289,,4.645,9.28999996,73.6161652,,731
13307,PARX,5:02,18:13,PARX,10.16,153.33,PARX,Regular,5518.0,2.0,PC_7,13215.0,5:27,5:44,JON_B,13410.0,0.17,0.0,92.9333496,,5.137,10.2790003,88.6326904,,771
13307,PARX,5:02,18:13,PARX,10.16,153.33,PARX,Regular,5518.0,1.0,JON_A,13410.0,5:45,5:57,PC_7,13215.0,0.12,0.0,88.5490112,,5.133,10.2659998,84.2537918,,772
