VehicleTask,From,Start,End,To,Duration,Distance,Garage,Identifier,Route,Direction,From1,Refer.,Start1,End1,To1,Refer.1,Duration1,Lay,SOC before,Recharge kWh,Distance1,Usage kWh,SOC after,count_trip_id,Ordered_Trip_ID
13321,PARX,6:38,25:30,PARX,17.1,248.411,PARX,Regular,5501.0,2.0,6480,,16:25,16:45,13421,,0.2,0.0,72.9468765,,11.116,22.2320004,63.6451797,,210
13321,PARX,6:38,25:30,PARX,17.1,248.411,PARX,Regular,5510.0,1.0,PC_10,13215.0,7:47,8:24,HED_E,3127.0,0.37,0.0,83.1594162,,11.168,22.3409996,73.8121109,,246
13321,PARX,6:38,25:30,PARX,17.1,248.411,PARX,Regular,5510.0,1.0,PC_10,13215.0,17:47,18:21,HED_E,3127.0,0.34,0.0,72.974205,,11.168,22.3409996,63.6268959,,328
13321,PARX,6:38,25:30,PARX,17.1,248.411,PARX,Regular,5510.0,2.0,HED_D,3127.0,18:42,19:12,PC_10,13215.0,0.3,0.03,90.1232986,,10.664,21.3279991,81.1998215,,333
13321,PARX,6:38,25:30,PARX,17.1,248.411,PARX,Regular,5510.0,1.0,PC_10,13215.0,21:12,21:44,HED_E,3127.0,0.32,0.0,49.8532829,,11.168,22.3409996,40.5059738,,343
13321,PARX,6:38,25:30,PARX,17.1,248.411,PARX,Regular,5510.0,2.0,HED_D,3127.0,22:13,22:42,PC_10,13215.0,0.29,0.0,87.0569,,10.664,21.3279991,78.1334229,,348
13321,PARX,6:38,25:30,PARX,17.1,248.411,PARX,Regular,5513.0,2.0,HED_D,3127.0,15:09,15:37,PC_5,13215.0,0.28,0.0,91.2974396,,9.931,19.8619995,82.9873199,,430
13321,PARX,6:38,25:30,PARX,17.1,248.411,PARX,Regular,5513.0,1.0,PC_5,13215.0,15:37,16:09,HED_E,3127.0,0.32,0.0,82.9873199,,10.088,20.1809998,74.5437469,,434
13321,PARX,6:38,25:30,PARX,17.1,248.411,PARX,Regular,5513.0,2.0,HED_D,3127.0,17:20,17:47,PC_5,13215.0,0.27,0.0,81.284317,,9.931,19.8619995,72.974205,,452
13321,PARX,6:38,25:30,PARX,17.1,248.411,PARX,Regular,5515.0,1.0,PC_7,13215.0,6:50,7:14,GMV_G,7581.0,0.24,0.0,98.8284988,,9.319,18.6380005,91.0304947,,581
13321,PARX,6:38,25:30,PARX,17.1,248.411,PARX,Regular,5515.0,2.0,GMV_H,7581.0,7:20,7:47,PC_7,13215.0,0.27,0.0,90.818512,,9.153,18.3059998,83.1594162,,585
13321,PARX,6:38,25:30,PARX,17.1,248.411,PARX,Regular,5515.0,1.0,PC_7,13215.0,19:15,19:38,GMV_G,7581.0,0.23,0.0,81.1977234,,9.319,18.6380005,73.3997192,,662
13321,PARX,6:38,25:30,PARX,17.1,248.411,PARX,Regular,5515.0,2.0,GMV_H,7581.0,19:47,20:12,PC_7,13215.0,0.25,0.03,73.1856461,,9.153,18.3059998,65.5265503,,665
13321,PARX,6:38,25:30,PARX,17.1,248.411,PARX,Regular,5515.0,1.0,PC_7,13215.0,20:15,20:38,GMV_G,7581.0,0.23,0.0,65.5244598,,9.319,18.6380005,57.7264557,,666
13321,PARX,6:38,25:30,PARX,17.1,248.411,PARX,Regular,5515.0,2.0,GMV_H,7581.0,20:47,21:12,PC_7,13215.0,0.25,0.0,57.5123787,,9.153,18.3059998,49.8532829,,669
13321,PARX,6:38,25:30,PARX,17.1,248.411,PARX,Regular,5515.0,1.0,PC_7,13215.0,23:15,23:36,GMV_G,7581.0,0.21,0.0,67.6998367,,9.319,18.6380005,59.9018326,,678
13321,PARX,6:38,25:30,PARX,17.1,248.411,PARX,Regular,5515.0,2.0,GMV_H,7581.0,23:48,24:12,PC_7,13215.0,0.24,0.03,59.6856651,,9.153,18.3059998,52.026577,,681
13321,PARX,6:38,25:30,PARX,17.1,248.411,PARX,Regular,5515.0,1.0,PC_7,13215.0,24:15,24:29,ÖS_J,7880.0,0.14,0.0,52.0244827,,5.845,11.6899996,47.1334724,,682
13321,PARX,6:38,25:30,PARX,17.1,248.411,PARX,Regular,5515.0,2.0,ÖS_H,7880.0,24:36,24:57,PC_6,13215.0,0.21,0.03,60.2660904,,7.642,15.2840004,53.8713799,,683
13321,PARX,6:38,25:30,PARX,17.1,248.411,PARX,Regular,5515.0,1.0,PC_6,13215.0,25:00,25:19,ÖS_J,7880.0,0.19,0.0,53.8692818,,8.119,16.2380009,47.075428,,684
13321,PARX,6:38,25:30,PARX,17.1,248.411,PARX,Regular,5519.0,2.0,PC_9,13215.0,22:42,22:57,JON_B,13410.0,0.15,0.0,78.1334229,,6.191,12.3870001,72.950798,,978
13321,PARX,6:38,25:30,PARX,17.1,248.411,PARX,Regular,5519.0,1.0,JON_A,13410.0,23:00,23:12,PC_9,13215.0,0.12,0.03,72.8657303,,6.171,12.342,67.7019272,,979
