VehicleTask,From,Start,End,To,Duration,Distance,Garage,Identifier,Route,Direction,From1,Refer.,Start1,End1,To1,Refer.1,Duration1,Lay,SOC before,Recharge kWh,Distance1,Usage kWh,SOC after,count_trip_id,Ordered_Trip_ID
13402,PARX,4:16,23:49,PARX,19.33,377.67,PARX,Regular,5021.0,2.0,4808,,4:30,5:21,2190,,0.51,0.0,96.7010574,,21.25,42.5,78.7260971,,1
13402,PARX,4:16,23:49,PARX,19.33,377.67,PARX,Regular,5021.0,1.0,2190,,5:26,6:19,4808,,0.53,0.07,83.4276962,,20.865,41.7299995,65.7783966,,7
13402,PARX,4:16,23:49,PARX,19.33,377.67,PARX,Regular,5021.0,2.0,4808,,6:26,7:20,2190,,0.54,0.0,79.3161774,,21.25,42.5,61.3412209,,17
13402,PARX,4:16,23:49,PARX,19.33,377.67,PARX,Regular,5021.0,1.0,2190,,8:09,9:09,4808,,1.0,0.07,61.138916,,20.865,41.7299995,43.4896164,,38
13402,PARX,4:16,23:49,PARX,19.33,377.67,PARX,Regular,5021.0,2.0,4808,,9:16,10:11,2190,,0.55,0.0,58.5443077,,21.25,42.5,40.5693436,,51
13402,PARX,4:16,23:49,PARX,19.33,377.67,PARX,Regular,5021.0,1.0,2190,,10:20,11:17,4808,,0.57,0.07,57.7053947,,20.865,41.7299995,40.0560989,,64
13402,PARX,4:16,23:49,PARX,19.33,377.67,PARX,Regular,5021.0,2.0,4808,,11:24,12:19,2190,,0.55,0.0,55.2695923,,21.25,42.5,37.2946243,,77
13402,PARX,4:16,23:49,PARX,19.33,377.67,PARX,Regular,5021.0,1.0,2190,,12:29,13:27,4808,,0.58,0.07,56.810997,,20.865,41.7299995,39.1617012,,90
13402,PARX,4:16,23:49,PARX,19.33,377.67,PARX,Regular,5021.0,2.0,4808,,13:34,14:30,2190,,0.56,0.07,54.4519081,,21.25,42.5,36.476944,,103
13402,PARX,4:16,23:49,PARX,19.33,377.67,PARX,Regular,5021.0,1.0,2190,,14:48,15:50,4808,,1.02,0.07,58.1687622,,20.865,41.7299995,40.5194626,,118
13402,PARX,4:16,23:49,PARX,19.33,377.67,PARX,Regular,5021.0,2.0,4808,,15:57,16:56,2190,,0.59,0.03,55.711525,,21.25,42.5,37.7365608,,131
13402,PARX,4:16,23:49,PARX,19.33,377.67,PARX,Regular,5021.0,1.0,2190,,17:11,18:10,4808,,0.59,0.07,61.358017,,20.865,41.7299995,43.7087212,,146
13402,PARX,4:16,23:49,PARX,19.33,377.67,PARX,Regular,5021.0,2.0,4808,,18:17,19:10,2190,,0.53,0.0,58.7532692,,21.25,42.5,40.7783089,,159
13402,PARX,4:16,23:49,PARX,19.33,377.67,PARX,Regular,5021.0,1.0,2190,,19:19,20:15,4808,,0.56,0.12,57.9047012,,20.865,41.7299995,40.2554016,,168
13402,PARX,4:16,23:49,PARX,19.33,377.67,PARX,Regular,5021.0,2.0,4808,,20:27,21:19,2190,,0.52,0.0,65.7070694,,21.25,42.5,47.7321053,,177
13402,PARX,4:16,23:49,PARX,19.33,377.67,PARX,Regular,5021.0,1.0,2190,,21:30,22:25,4808,,0.55,0.11,68.3277359,,20.865,41.7299995,50.6784363,,184
13402,PARX,4:16,23:49,PARX,19.33,377.67,PARX,Regular,5021.0,2.0,4808,,22:36,23:27,2190,,0.51,0.0,73.0277557,,21.25,42.5,55.0527878,,191
