VehicleTask,From,Start,End,To,Duration,Distance,Garage,Identifier,Route,Direction,From1,Refer.,Start1,End1,To1,Refer.1,Duration1,Lay,SOC before,Recharge kWh,Distance1,Usage kWh,SOC after,count_trip_id,Ordered_Trip_ID
13319,PARX,6:25,25:57,PARX,16.11,272.896,PARX,Regular,5502.0,1.0,13329,,6:40,7:00,6480,,0.2,0.0,96.8202133,,11.706,23.4120007,87.0248108,,214
13319,PARX,6:25,25:57,PARX,16.11,272.896,PARX,Regular,5502.0,2.0,6480,,15:40,16:01,13330,,0.21,0.0,92.6362839,,11.944,23.8880005,82.6417236,,219
13319,PARX,6:25,25:57,PARX,16.11,272.896,PARX,Regular,5510.0,1.0,PC_10,13215.0,17:07,17:41,HED_E,3127.0,0.34,0.0,64.295639,,11.168,22.3409996,54.9483299,,321
13319,PARX,6:25,25:57,PARX,16.11,272.896,PARX,Regular,5510.0,2.0,HED_D,3127.0,17:56,18:27,PC_10,13215.0,0.31,0.0,79.0007935,,10.664,21.3279991,70.0773163,,329
13319,PARX,6:25,25:57,PARX,16.11,272.896,PARX,Regular,5510.0,1.0,PC_10,13215.0,18:27,19:01,HED_E,3127.0,0.34,0.0,70.0773163,,11.168,22.3409996,60.730011,,332
13319,PARX,6:25,25:57,PARX,16.11,272.896,PARX,Regular,5513.0,1.0,PC_5,13215.0,8:07,8:40,HED_E,3127.0,0.33,0.0,75.0284271,,10.088,20.1809998,66.5848465,,382
13319,PARX,6:25,25:57,PARX,16.11,272.896,PARX,Regular,5513.0,2.0,HED_D,3127.0,19:03,19:27,PC_5,13215.0,0.24,0.0,60.6881676,,9.931,19.8619995,52.3780518,,463
13319,PARX,6:25,25:57,PARX,16.11,272.896,PARX,Regular,5513.0,1.0,PC_5,13215.0,19:27,19:56,HED_E,3127.0,0.29,0.0,52.3780518,,10.088,20.1809998,43.9344749,,464
13319,PARX,6:25,25:57,PARX,16.11,272.896,PARX,Regular,5513.0,2.0,HED_D,3127.0,20:03,20:27,PC_5,13215.0,0.24,0.0,53.0305634,,9.931,19.8619995,44.7204514,,467
13319,PARX,6:25,25:57,PARX,16.11,272.896,PARX,Regular,5513.0,1.0,PC_5,13215.0,22:27,22:55,HED_E,3127.0,0.28,0.0,42.8914642,,10.088,20.1809998,34.4478836,,476
13319,PARX,6:25,25:57,PARX,16.11,272.896,PARX,Regular,5513.0,2.0,HED_D,3127.0,23:04,23:27,PC_5,13215.0,0.23,0.0,48.3107491,,9.931,19.8619995,40.0006371,,479
