VehicleTask,From,Start,End,To,Duration,Distance,Garage,Identifier,Route,Direction,From1,Refer.,Start1,End1,To1,Refer.1,Duration1,Lay,SOC before,Recharge kWh,Distance1,Usage kWh,SOC after,count_trip_id,Ordered_Trip_ID
13403,PARX,4:21,21:56,PARX,17.35,324.005,PARX,Regular,5021.0,1.0,2190,,4:47,5:39,4808,,0.52,0.07,88.1576691,,20.865,41.7299995,70.5083694,,2
13403,PARX,4:21,21:56,PARX,17.35,324.005,PARX,Regular,5021.0,2.0,4808,,5:46,6:38,2190,,0.52,0.0,82.1283264,,21.25,42.5,64.1533585,,10
13403,PARX,4:21,21:56,PARX,17.35,324.005,PARX,Regular,5021.0,1.0,2190,,7:29,8:29,4808,,1.0,0.07,80.7739563,,20.865,41.7299995,63.1246643,,30
13403,PARX,4:21,21:56,PARX,17.35,324.005,PARX,Regular,5021.0,2.0,4808,,8:36,9:33,2190,,0.57,0.0,76.7976913,,21.25,42.5,58.8227272,,43
13403,PARX,4:21,21:56,PARX,17.35,324.005,PARX,Regular,5021.0,1.0,2190,,10:10,11:07,4808,,0.57,0.07,68.7259293,,20.865,41.7299995,51.0766373,,62
13403,PARX,4:21,21:56,PARX,17.35,324.005,PARX,Regular,5021.0,2.0,4808,,11:14,12:09,2190,,0.55,0.0,65.5474701,,21.25,42.5,47.572506,,75
13403,PARX,4:21,21:56,PARX,17.35,324.005,PARX,Regular,5021.0,1.0,2190,,12:19,13:17,4808,,0.58,0.07,66.1774597,,20.865,41.7299995,48.5281601,,88
13403,PARX,4:21,21:56,PARX,17.35,324.005,PARX,Regular,5021.0,2.0,4808,,13:24,14:20,2190,,0.56,0.0,63.187355,,21.25,42.5,45.2123947,,101
13403,PARX,4:21,21:56,PARX,17.35,324.005,PARX,Regular,5021.0,1.0,2190,,14:28,15:30,4808,,1.02,0.07,60.0247803,,20.865,41.7299995,42.3754807,,114
13403,PARX,4:21,21:56,PARX,17.35,324.005,PARX,Regular,5021.0,2.0,4808,,15:37,16:36,2190,,0.59,0.02,57.4817009,,21.25,42.5,39.5067406,,127
13403,PARX,4:21,21:56,PARX,17.35,324.005,PARX,Regular,5021.0,1.0,2190,,16:49,17:50,4808,,1.01,0.07,60.8885994,,20.865,41.7299995,43.2392998,,142
13403,PARX,4:21,21:56,PARX,17.35,324.005,PARX,Regular,5021.0,2.0,4808,,17:57,18:51,2190,,0.54,0.0,58.3055611,,21.25,42.5,40.3306007,,155
13403,PARX,4:21,21:56,PARX,17.35,324.005,PARX,Regular,5021.0,1.0,2190,,19:34,20:30,4808,,0.56,0.12,40.1325264,,20.865,41.7299995,22.4832249,,170
13403,PARX,4:21,21:56,PARX,17.35,324.005,PARX,Regular,5021.0,2.0,4808,,20:42,21:34,2190,,0.52,0.0,50.0764084,,21.25,42.5,32.1014442,,179
