VehicleTask,From,Start,End,To,Duration,Distance,Garage,Identifier,Route,Direction,From1,Refer.,Start1,End1,To1,Refer.1,Duration1,Lay,SOC before,Recharge kWh,Distance1,Usage kWh,SOC after,count_trip_id,Ordered_Trip_ID
13409,PARX,5:42,25:48,PARX,20.06,377.67,PARX,Regular,5021.0,2.0,4808,,5:56,6:48,2190,,0.52,0.0,96.7010574,,21.25,42.5,78.7260971,,11
13409,PARX,5:42,25:48,PARX,20.06,377.67,PARX,Regular,5021.0,1.0,2190,,6:58,7:56,4808,,0.58,0.07,88.714447,,20.865,41.7299995,71.065155,,24
13409,PARX,5:42,25:48,PARX,20.06,377.67,PARX,Regular,5021.0,2.0,4808,,8:03,9:03,2190,,1.0,0.0,82.4376526,,21.25,42.5,64.4626923,,37
13409,PARX,5:42,25:48,PARX,20.06,377.67,PARX,Regular,5021.0,1.0,2190,,9:09,10:07,4808,,0.58,0.07,74.1005096,,20.865,41.7299995,56.4512177,,50
13409,PARX,5:42,25:48,PARX,20.06,377.67,PARX,Regular,5021.0,2.0,4808,,10:14,11:09,2190,,0.55,0.0,70.6277008,,21.25,42.5,52.6527405,,63
13409,PARX,5:42,25:48,PARX,20.06,377.67,PARX,Regular,5021.0,1.0,2190,,11:19,12:17,4808,,0.58,0.07,70.8513336,,20.865,41.7299995,53.202034,,76
13409,PARX,5:42,25:48,PARX,20.06,377.67,PARX,Regular,5021.0,2.0,4808,,12:24,13:20,2190,,0.56,0.0,67.5697937,,21.25,42.5,49.5948296,,89
13409,PARX,5:42,25:48,PARX,20.06,377.67,PARX,Regular,5021.0,1.0,2190,,13:30,14:29,4808,,0.59,0.07,68.0127106,,20.865,41.7299995,50.3634109,,102
13409,PARX,5:42,25:48,PARX,20.06,377.67,PARX,Regular,5021.0,2.0,4808,,14:36,15:32,2190,,0.56,0.0,64.8688354,,21.25,42.5,46.8938675,,115
13409,PARX,5:42,25:48,PARX,20.06,377.67,PARX,Regular,5021.0,1.0,2190,,15:38,16:41,4808,,1.03,0.07,57.414444,,20.865,41.7299995,39.7651482,,128
13409,PARX,5:42,25:48,PARX,20.06,377.67,PARX,Regular,5021.0,2.0,4808,,16:48,17:46,2190,,0.58,0.0,55.0019989,,21.25,42.5,37.0270386,,141
13409,PARX,5:42,25:48,PARX,20.06,377.67,PARX,Regular,5021.0,1.0,2190,,18:36,19:32,4808,,0.56,0.1,36.824028,,20.865,41.7299995,19.1747284,,162
13409,PARX,5:42,25:48,PARX,20.06,377.67,PARX,Regular,5021.0,2.0,4808,,19:42,20:34,2190,,0.52,0.0,42.6627083,,21.25,42.5,24.6877441,,171
13409,PARX,5:42,25:48,PARX,20.06,377.67,PARX,Regular,5021.0,1.0,2190,,20:50,21:45,4808,,0.55,0.11,58.1762009,,20.865,41.7299995,40.5269051,,180
13409,PARX,5:42,25:48,PARX,20.06,377.67,PARX,Regular,5021.0,2.0,4808,,21:56,22:48,2190,,0.52,0.0,63.9480133,,21.25,42.5,45.9730492,,187
13409,PARX,5:42,25:48,PARX,20.06,377.67,PARX,Regular,5021.0,1.0,2190,,23:32,24:23,4808,,0.51,0.13,45.7742691,,20.865,41.7299995,28.1249695,,196
13409,PARX,5:42,25:48,PARX,20.06,377.67,PARX,Regular,5021.0,2.0,4808,,24:36,25:26,2190,,0.5,0.0,57.1092606,,21.25,42.5,39.1342964,,201
