VehicleTask,From,Start,End,To,Duration,Distance,Garage,Identifier,Route,Direction,From1,Refer.,Start1,End1,To1,Refer.1,Duration1,Lay,SOC before,Recharge kWh,Distance1,Usage kWh,SOC after,count_trip_id,Ordered_Trip_ID
13314,PARX,5:33,18:15,PARX,11.57,183.165,PARX,Regular,5501.0,1.0,13421,,6:55,7:13,6480,,0.18,0.0,78.716095,,10.809,21.618,69.6712875,,204
13314,PARX,5:33,18:15,PARX,11.57,183.165,PARX,Regular,5502.0,2.0,6480,,16:40,17:02,13330,,0.22,0.0,57.8404198,,11.944,23.8880005,47.8458595,,221
13314,PARX,5:33,18:15,PARX,11.57,183.165,PARX,Regular,5513.0,1.0,PC_5,13215.0,7:47,8:20,HED_E,3127.0,0.33,0.0,62.5970116,,10.088,20.1809998,54.1534309,,379
13314,PARX,5:33,18:15,PARX,11.57,183.165,PARX,Regular,5513.0,1.0,PC_5,13215.0,12:57,13:28,HED_E,3127.0,0.31,0.0,98.8284988,,10.088,20.1809998,90.3849182,,415
13314,PARX,5:33,18:15,PARX,11.57,183.165,PARX,Regular,5513.0,2.0,HED_D,3127.0,13:30,13:57,PC_5,13215.0,0.27,0.0,90.3430786,,9.931,19.8619995,82.0329666,,418
13314,PARX,5:33,18:15,PARX,11.57,183.165,PARX,Regular,5514.0,1.0,PC_6,13215.0,14:27,14:54,ÖS_J,7880.0,0.27,0.0,74.140274,,8.581,17.1669998,66.9577332,,529
13314,PARX,5:33,18:15,PARX,11.57,183.165,PARX,Regular,5514.0,2.0,ÖS_H,7880.0,15:04,15:27,PC_6,13215.0,0.23,0.0,66.9340286,,8.205,16.4099998,60.0682068,,532
13314,PARX,5:33,18:15,PARX,11.57,183.165,PARX,Regular,5514.0,1.0,PC_6,13215.0,15:27,15:54,ÖS_J,7880.0,0.27,0.0,60.0682068,,8.581,17.1669998,52.8856621,,533
13314,PARX,5:33,18:15,PARX,11.57,183.165,PARX,Regular,5514.0,2.0,ÖS_H,7880.0,16:04,16:27,PC_6,13215.0,0.23,0.0,71.4841995,,8.205,16.4099998,64.6183777,,536
13314,PARX,5:33,18:15,PARX,11.57,183.165,PARX,Regular,5515.0,1.0,PC_7,13215.0,5:45,6:06,GMV_G,7581.0,0.21,0.0,98.8284988,,9.319,18.6380005,91.0304947,,574
13314,PARX,5:33,18:15,PARX,11.57,183.165,PARX,Regular,5515.0,2.0,GMV_H,7581.0,6:23,6:47,PC_7,13215.0,0.24,0.0,90.8108444,,9.153,18.3059998,83.1517487,,577
13314,PARX,5:33,18:15,PARX,11.57,183.165,PARX,Regular,5515.0,1.0,PC_7,13215.0,17:10,17:36,GMV_G,7581.0,0.26,0.0,45.168148,,9.319,18.6380005,37.3701439,,650
13314,PARX,5:33,18:15,PARX,11.57,183.165,PARX,Regular,5515.0,2.0,GMV_H,7581.0,17:40,18:07,PC_7,13215.0,0.27,0.0,37.1595535,,9.153,18.3059998,29.5004616,,653
13314,PARX,5:33,18:15,PARX,11.57,183.165,PARX,Regular,5517.0,2.0,PC_3,13215.0,13:57,14:13,13329,,0.16,0.02,82.0329666,,4.783,9.5710001,78.0285263,,722
13314,PARX,5:33,18:15,PARX,11.57,183.165,PARX,Regular,5517.0,1.0,13329,,14:15,14:27,PC_3,13215.0,0.12,0.0,78.0271378,,4.645,9.28999996,74.140274,,723
13314,PARX,5:33,18:15,PARX,11.57,183.165,PARX,Regular,5519.0,1.0,JON_A,13410.0,7:33,7:47,PC_9,13215.0,0.14,0.0,67.7608109,,6.171,12.342,62.5970116,,894
