VehicleTask,From,Start,End,To,Duration,Distance,Garage,Identifier,Route,Direction,From1,Refer.,Start1,End1,To1,Refer.1,Duration1,Lay,SOC before,Recharge kWh,Distance1,Usage kWh,SOC after,count_trip_id,Ordered_Trip_ID
13408,PARX,5:22,18:44,PARX,13.22,250.725,PARX,Regular,5021.0,2.0,4808,,5:36,6:27,2190,,0.51,0.0,96.7010574,,21.25,42.5,78.7260971,,8
13408,PARX,5:22,18:44,PARX,13.22,250.725,PARX,Regular,5021.0,1.0,2190,,6:38,7:35,4808,,0.57,0.07,89.7718048,,20.865,41.7299995,72.1225052,,20
13408,PARX,5:22,18:44,PARX,13.22,250.725,PARX,Regular,5021.0,2.0,4808,,7:42,8:42,2190,,1.0,0.07,83.0250702,,21.25,42.5,65.0501099,,33
13408,PARX,5:22,18:44,PARX,13.22,250.725,PARX,Regular,5021.0,1.0,2190,,8:59,9:57,4808,,0.58,0.07,81.2590103,,20.865,41.7299995,63.6097145,,48
13408,PARX,5:22,18:44,PARX,13.22,250.725,PARX,Regular,5021.0,2.0,4808,,10:04,10:59,2190,,0.55,0.0,77.2580261,,21.25,42.5,59.2830658,,61
13408,PARX,5:22,18:44,PARX,13.22,250.725,PARX,Regular,5021.0,1.0,2190,,11:09,12:07,4808,,0.58,0.07,76.8385773,,20.865,41.7299995,59.1892853,,74
13408,PARX,5:22,18:44,PARX,13.22,250.725,PARX,Regular,5021.0,2.0,4808,,12:14,13:09,2190,,0.55,0.0,73.1002045,,21.25,42.5,55.1252365,,87
13408,PARX,5:22,18:44,PARX,13.22,250.725,PARX,Regular,5021.0,1.0,2190,,14:00,14:59,4808,,0.59,0.07,54.921524,,20.865,41.7299995,37.2722282,,108
13408,PARX,5:22,18:44,PARX,13.22,250.725,PARX,Regular,5021.0,2.0,4808,,15:06,16:04,2190,,0.58,0.04,52.7294884,,21.25,42.5,34.754528,,121
13408,PARX,5:22,18:44,PARX,13.22,250.725,PARX,Regular,5021.0,1.0,2190,,16:18,17:21,4808,,1.03,0.06,54.4929047,,20.865,41.7299995,36.843605,,135
13408,PARX,5:22,18:44,PARX,13.22,250.725,PARX,Regular,5021.0,2.0,4808,,17:27,18:22,2190,,0.55,0.0,50.2311172,,21.25,42.5,32.2561531,,149
