job_key,cell_id,scale,selection_replicate,physics_profile,g_kwh,charge_kw,soc_step,block_min,grid_id,grid_role,commensurate,charge_kwh_per_block,credited_charge_kwh_per_block,charge_grid_loss_kwh,trip_count,target_fleet,instance_sha256,status_path,status_present,stop_reason,certified,dag_nodes,dag_arcs,dag_build_wall_s,estimated_dag_nodes_upper,peak_rss_mb,iterations_to_certificate,wall_to_certificate,iterations_observed,master_wall_s_total,pricing_wall_s_total,columns_added_total,pool_columns_final,fleet_lp_bound,lp_gap_buses,integer_fleet,integer_fleet_proven,integer_gap_buses,mip_gap,lp_gap_closed_vs_anchor,integer_gap_closed_vs_anchor,cpu_hours_to_certificate,buses_gap_closed_per_cpu_hour
rc_p300_bridge_k02_s1_soc2p5_b5,k02_s1,2,1,p300_bridge,300.0,300.0,2.5,5.0,soc2p5_b5,commensurate,True,25.0,25.0,0.0,47,2,57f672139f86849429c2f580bb68126246aca7b804f9303239fbe1a35fba887e,/workspace/results/resolution_cost_local_20260820/outputs/rc_p300_bridge_k02_s1_soc2p5_b5.json,True,wall_limit,False,231873,6793089,3.7511727809906006,232201,803.40625,,,257,15.243033051036036,100.15982476398858,5241,5287,,,,,,,,,,
rc_p300_bridge_k02_s1_soc10_b2p5,k02_s1,2,1,p300_bridge,300.0,300.0,10.0,2.5,soc10_b2p5,commensurate,False,12.5,10.0,2.5,47,2,57f672139f86849429c2f580bb68126246aca7b804f9303239fbe1a35fba887e,/workspace/results/resolution_cost_local_20260820/outputs/rc_p300_bridge_k02_s1_soc10_b2p5.json,True,wall_limit,False,117420,3332785,1.8720769882202148,117523,517.0546875,,,444,16.198039955997956,99.91429699998844,3883,3930,,,,,,,,,,
rc_p300_bridge_k02_s1_soc2p5_b2p5,k02_s1,2,1,p300_bridge,300.0,300.0,2.5,2.5,soc2p5_b2p5,commensurate,True,12.5,12.5,0.0,47,2,57f672139f86849429c2f580bb68126246aca7b804f9303239fbe1a35fba887e,/workspace/results/resolution_cost_local_20260820/outputs/rc_p300_bridge_k02_s1_soc2p5_b2p5.json,True,wall_limit,False,458385,13346188,8.406451940536499,458713,1365.82421875,,,133,3.9442917029809905,107.61393749998388,3301,3348,,,,,,,,,,
rc_p300_bridge_k02_s2_soc15_b10,k02_s2,2,2,p300_bridge,300.0,300.0,15.0,10.0,soc15_b10,historical_anchor,False,50.0,45.0,5.0,29,2,6ca7e2db690120699d59fc81428b0f1af00c5cc3889770e8f2860af040244932,/workspace/results/resolution_cost_local_20260820/outputs/rc_p300_bridge_k02_s2_soc15_b10.json,True,certified,True,20180,271471,0.19256377220153809,20267,157.90234375,93,3.7801127433776855,93,0.4359577469913347,2.875568278010178,537,548,2.1875,0.1875,,,,,0.0,,0.0010500313176049127,0.0
rc_p300_bridge_k02_s2_soc10_b10,k02_s2,2,2,p300_bridge,300.0,300.0,10.0,10.0,soc10_b10,commensurate,True,50.0,50.0,0.0,29,2,6ca7e2db690120699d59fc81428b0f1af00c5cc3889770e8f2860af040244932,/workspace/results/resolution_cost_local_20260820/outputs/rc_p300_bridge_k02_s2_soc10_b10.json,True,certified,True,29772,402306,0.27411866188049316,29917,174.609375,79,4.521315097808838,79,0.39946436896934756,3.5776245619963447,705,732,2.2,0.20000000000000018,,,,,-0.012500000000000178,,0.0012559208605024549,-9.952856420427093
rc_p300_bridge_k02_s2_soc2p5_b10,k02_s2,2,2,p300_bridge,300.0,300.0,2.5,10.0,soc2p5_b10,commensurate,True,50.0,50.0,0.0,29,2,6ca7e2db690120699d59fc81428b0f1af00c5cc3889770e8f2860af040244932,/workspace/results/resolution_cost_local_20260820/outputs/rc_p300_bridge_k02_s2_soc2p5_b10.json,True,certified,True,116274,1593951,1.0825951099395752,116767,303.453125,43,6.039452314376831,43,0.1876011980129988,4.609721572000126,551,573,2.153846153846154,0.1538461538461542,,,,,0.03365384615384581,,0.001677625642882453,20.06040280596966
rc_p300_bridge_k02_s2_soc10_b5,k02_s2,2,2,p300_bridge,300.0,300.0,10.0,5.0,soc10_b5,commensurate,False,25.0,20.0,5.0,29,2,6ca7e2db690120699d59fc81428b0f1af00c5cc3889770e8f2860af040244932,/workspace/results/resolution_cost_local_20260820/outputs/rc_p300_bridge_k02_s2_soc10_b5.json,True,certified,True,58788,762974,0.5436017513275146,58933,218.71875,122,10.100781202316284,122,0.6209484399696521,8.521158428004128,628,656,2.125,0.125,,,,,0.0625,,0.0028057725561989677,22.27550478456098
rc_p300_bridge_k02_s2_soc2p5_b5,k02_s2,2,2,p300_bridge,300.0,300.0,2.5,5.0,soc2p5_b5,commensurate,True,25.0,25.0,0.0,29,2,6ca7e2db690120699d59fc81428b0f1af00c5cc3889770e8f2860af040244932,/workspace/results/resolution_cost_local_20260820/outputs/rc_p300_bridge_k02_s2_soc2p5_b5.json,True,certified,True,229530,3065456,2.171166181564331,230023,475.6171875,66,16.009153127670288,66,0.4279466010048054,13.10448027498569,893,915,2.0,0.0,,,,,0.1875,,0.004446986979908413,42.16337957523357
rc_p300_bridge_k02_s2_soc10_b2p5,k02_s2,2,2,p300_bridge,300.0,300.0,10.0,2.5,soc10_b2p5,commensurate,False,12.5,10.0,2.5,29,2,6ca7e2db690120699d59fc81428b0f1af00c5cc3889770e8f2860af040244932,/workspace/results/resolution_cost_local_20260820/outputs/rc_p300_bridge_k02_s2_soc10_b2p5.json,True,certified,True,116820,1495852,1.052006721496582,116965,304.03125,137,20.234264850616455,137,0.6780843730193737,17.928887431993644,491,516,2.083333333333333,0.08333333333333304,,,,,0.10416666666666696,,0.005620629125171237,18.53291942002906
rc_p300_bridge_k02_s2_soc2p5_b2p5,k02_s2,2,2,p300_bridge,300.0,300.0,2.5,2.5,soc2p5_b2p5,commensurate,True,12.5,12.5,0.0,29,2,6ca7e2db690120699d59fc81428b0f1af00c5cc3889770e8f2860af040244932,/workspace/results/resolution_cost_local_20260820/outputs/rc_p300_bridge_k02_s2_soc2p5_b2p5.json,True,certified,True,456042,5986164,4.574181079864502,456535,806.61328125,93,41.785943269729614,93,0.4783077549909649,36.286842288001935,699,725,2.0,0.0,,,,,0.1875,,0.011607206463813781,16.153757631911123
rc_p300_bridge_k02_s3_soc15_b10,k02_s3,2,3,p300_bridge,300.0,300.0,15.0,10.0,soc15_b10,historical_anchor,False,50.0,45.0,5.0,56,2,ec5d73b5b841b36be694c3ef8e4003b8cdfa1997f6f8afb8e6b7aad7581461b5,/workspace/results/resolution_cost_local_20260820/outputs/rc_p300_bridge_k02_s3_soc15_b10.json,True,certified,True,20754,705907,0.3762021064758301,20834,227.26953125,546,56.985888957977295,546,21.19571749793613,33.59145942995383,2861,2906,2.274725274725276,0.27472527472527597,,,,,0.0,,0.01582941359943814,0.0
rc_p300_bridge_k02_s3_soc10_b10,k02_s3,2,3,p300_bridge,300.0,300.0,10.0,10.0,soc10_b10,commensurate,True,50.0,50.0,0.0,56,2,ec5d73b5b841b36be694c3ef8e4003b8cdfa1997f6f8afb8e6b7aad7581461b5,/workspace/results/resolution_cost_local_20260820/outputs/rc_p300_bridge_k02_s3_soc10_b10.json,True,certified,True,30636,1046031,0.5482974052429199,30754,241.6796875,547,64.60287642478943,547,15.360014164994936,47.04520508801215,1912,1961,2.2641509433962246,0.2641509433962246,,,,,0.01057433132905139,,0.017945243451330396,0.5892553844549513
rc_p300_bridge_k02_s3_soc2p5_b10,k02_s3,2,3,p300_bridge,300.0,300.0,2.5,10.0,soc2p5_b10,commensurate,True,50.0,50.0,0.0,56,2,ec5d73b5b841b36be694c3ef8e4003b8cdfa1997f6f8afb8e6b7aad7581461b5,/workspace/results/resolution_cost_local_20260820/outputs/rc_p300_bridge_k02_s3_soc2p5_b10.json,True,wall_limit,False,119677,4121277,2.2482364177703857,120034,513.71875,,,369,13.599667393049458,102.93362750601227,2419,2475,,,,,,,,,,
rc_p300_bridge_k02_s3_soc10_b5,k02_s3,2,3,p300_bridge,300.0,300.0,10.0,5.0,soc10_b5,commensurate,False,25.0,20.0,5.0,56,2,ec5d73b5b841b36be694c3ef8e4003b8cdfa1997f6f8afb8e6b7aad7581461b5,/workspace/results/resolution_cost_local_20260820/outputs/rc_p300_bridge_k02_s3_soc10_b5.json,True,certified,True,59652,2032486,1.0710859298706055,59770,344.7578125,530,104.5021071434021,530,20.282703893943108,81.2794916269595,2278,2332,2.0855263157894735,0.08552631578947345,,,,,0.18919895893580252,,0.029028363095389472,6.517727448636354
rc_p300_bridge_k02_s3_soc2p5_b5,k02_s3,2,3,p300_bridge,300.0,300.0,2.5,5.0,soc2p5_b5,commensurate,True,25.0,25.0,0.0,56,2,ec5d73b5b841b36be694c3ef8e4003b8cdfa1997f6f8afb8e6b7aad7581461b5,/workspace/results/resolution_cost_local_20260820/outputs/rc_p300_bridge_k02_s3_soc2p5_b5.json,True,wall_limit,False,232933,8152289,4.727300405502319,233290,904.5,,,217,10.593445061000239,103.99556174701866,5753,5809,,,,,,,,,,
rc_p300_bridge_k02_s3_soc10_b2p5,k02_s3,2,3,p300_bridge,300.0,300.0,10.0,2.5,soc10_b2p5,commensurate,False,12.5,10.0,2.5,56,2,ec5d73b5b841b36be694c3ef8e4003b8cdfa1997f6f8afb8e6b7aad7581461b5,/workspace/results/resolution_cost_local_20260820/outputs/rc_p300_bridge_k02_s3_soc10_b2p5.json,True,wall_limit,False,117684,3998407,2.0959115028381348,117802,489.6953125,,,411,5.190079092015367,111.40707157400175,709,765,,,,,,,,,,
rc_p300_bridge_k02_s3_soc2p5_b2p5,k02_s3,2,3,p300_bridge,300.0,300.0,2.5,2.5,soc2p5_b2p5,commensurate,True,12.5,12.5,0.0,56,2,ec5d73b5b841b36be694c3ef8e4003b8cdfa1997f6f8afb8e6b7aad7581461b5,/workspace/results/resolution_cost_local_20260820/outputs/rc_p300_bridge_k02_s3_soc2p5_b2p5.json,True,wall_limit,False,459445,16025063,9.865964889526367,459802,1531.94140625,,,112,1.790348961003474,108.19544925301307,1570,1626,,,,,,,,,,
rc_p300_bridge_k03_s1_soc15_b10,k03_s1,3,1,p300_bridge,300.0,300.0,15.0,10.0,soc15_b10,historical_anchor,False,50.0,45.0,5.0,61,3,e6ed7045cb2778b4de5954163a91d7ad439b9c6e3f42dd823c122c2ae35cbec5,/workspace/results/resolution_cost_local_20260820/outputs/rc_p300_bridge_k03_s1_soc15_b10.json,True,certified,True,20821,699716,0.3838024139404297,20939,260.5859375,330,40.6868040561676,330,17.54797238707397,21.237515565993817,5359,5412,3.1818181818181825,0.18181818181818254,,,,,0.0,,0.011301890015602112,0.0
rc_p300_bridge_k03_s1_soc10_b10,k03_s1,3,1,p300_bridge,300.0,300.0,10.0,10.0,soc10_b10,commensurate,True,50.0,50.0,0.0,61,3,e6ed7045cb2778b4de5954163a91d7ad439b9c6e3f42dd823c122c2ae35cbec5,/workspace/results/resolution_cost_local_20260820/outputs/rc_p300_bridge_k03_s1_soc10_b10.json,True,certified,True,30736,1038269,0.5603897571563721,30909,335.10546875,443,80.30764842033386,443,38.611486216894264,38.862953743038815,8221,8279,2.9999999999999902,0.0,,,,,0.18181818181819231,,0.022307680116759408,8.15047467358989
rc_p300_bridge_k03_s1_soc2p5_b10,k03_s1,3,1,p300_bridge,300.0,300.0,2.5,10.0,soc2p5_b10,commensurate,True,50.0,50.0,0.0,61,3,e6ed7045cb2778b4de5954163a91d7ad439b9c6e3f42dd823c122c2ae35cbec5,/workspace/results/resolution_cost_local_20260820/outputs/rc_p300_bridge_k03_s1_soc2p5_b10.json,True,wall_limit,False,120073,4094387,2.182748317718506,120639,599.21875,,,329,27.429061158942204,88.79360980899946,8677,8738,,,,,,,,,,
rc_p300_bridge_k03_s1_soc10_b5,k03_s1,3,1,p300_bridge,300.0,300.0,10.0,5.0,soc10_b5,commensurate,False,25.0,20.0,5.0,61,3,e6ed7045cb2778b4de5954163a91d7ad439b9c6e3f42dd823c122c2ae35cbec5,/workspace/results/resolution_cost_local_20260820/outputs/rc_p300_bridge_k03_s1_soc10_b5.json,True,wall_limit,False,59752,2006813,1.0779454708099365,59925,412.12890625,,,522,32.89558040898555,83.55213896397981,5792,5853,,,,,,,,,,
rc_p300_bridge_k03_s1_soc2p5_b5,k03_s1,3,1,p300_bridge,300.0,300.0,2.5,5.0,soc2p5_b5,commensurate,True,25.0,25.0,0.0,61,3,e6ed7045cb2778b4de5954163a91d7ad439b9c6e3f42dd823c122c2ae35cbec5,/workspace/results/resolution_cost_local_20260820/outputs/rc_p300_bridge_k03_s1_soc2p5_b5.json,True,wall_limit,False,233329,8051977,4.646234035491943,233895,881.3984375,,,202,7.041651997024019,107.57141815294744,3673,3734,,,,,,,,,,
rc_p300_bridge_k03_s1_soc10_b2p5,k03_s1,3,1,p300_bridge,300.0,300.0,10.0,2.5,soc10_b2p5,commensurate,False,12.5,10.0,2.5,61,3,e6ed7045cb2778b4de5954163a91d7ad439b9c6e3f42dd823c122c2ae35cbec5,/workspace/results/resolution_cost_local_20260820/outputs/rc_p300_bridge_k03_s1_soc10_b2p5.json,True,wall_limit,False,117784,3946029,2.116898775100708,117957,500.578125,,,397,5.687805887017021,110.85194453599252,1097,1158,,,,,,,,,,
rc_p300_bridge_k03_s1_soc2p5_b2p5,k03_s1,3,1,p300_bridge,300.0,300.0,2.5,2.5,soc2p5_b2p5,commensurate,True,12.5,12.5,0.0,61,3,e6ed7045cb2778b4de5954163a91d7ad439b9c6e3f42dd823c122c2ae35cbec5,/workspace/results/resolution_cost_local_20260820/outputs/rc_p300_bridge_k03_s1_soc2p5_b2p5.json,True,wall_limit,False,459841,15800844,9.73370361328125,460407,1522.984375,,,110,0.9652690840048308,109.74565508100932,781,842,,,,,,,,,,
rc_p300_bridge_k03_s2_soc15_b10,k03_s2,3,2,p300_bridge,300.0,300.0,15.0,10.0,soc15_b10,historical_anchor,False,50.0,45.0,5.0,71,3,0205f86e964212942b6af5690adcbcd006df8263cc2fe103ea7923d28e378397,/workspace/results/resolution_cost_local_20260820/outputs/rc_p300_bridge_k03_s2_soc15_b10.json,True,certified,True,21024,827145,0.43760108947753906,21149,299.6015625,693,110.48021674156189,693,52.262790812001185,55.14729511299811,6215,6285,3.404697986577185,0.4046979865771849,,,,,0.0,,0.030688949094878303,0.0
rc_p300_bridge_k03_s2_soc10_b10,k03_s2,3,2,p300_bridge,300.0,300.0,10.0,10.0,soc10_b10,commensurate,True,50.0,50.0,0.0,71,3,0205f86e964212942b6af5690adcbcd006df8263cc2fe103ea7923d28e378397,/workspace/results/resolution_cost_local_20260820/outputs/rc_p300_bridge_k03_s2_soc10_b10.json,True,certified,True,31026,1225652,0.639885425567627,31219,338.328125,507,102.86887788772583,507,45.655933176010876,54.26696983693546,6670,6739,3.4031071136549476,0.40310711365494756,,,,,0.001590872922237363,,0.028574688302146063,0.055674200376767805
rc_p300_bridge_k03_s2_soc2p5_b10,k03_s2,3,2,p300_bridge,300.0,300.0,2.5,10.0,soc2p5_b10,commensurate,True,50.0,50.0,0.0,71,3,0205f86e964212942b6af5690adcbcd006df8263cc2fe103ea7923d28e378397,/workspace/results/resolution_cost_local_20260820/outputs/rc_p300_bridge_k03_s2_soc2p5_b10.json,True,wall_limit,False,121237,4833281,2.5918614864349365,121849,624.42578125,,,280,22.595723487011128,93.63746817902575,6005,6076,,,,,,,,,,
rc_p300_bridge_k03_s2_soc10_b5,k03_s2,3,2,p300_bridge,300.0,300.0,10.0,5.0,soc10_b5,commensurate,False,25.0,20.0,5.0,71,3,0205f86e964212942b6af5690adcbcd006df8263cc2fe103ea7923d28e378397,/workspace/results/resolution_cost_local_20260820/outputs/rc_p300_bridge_k03_s2_soc10_b5.json,True,wall_limit,False,60042,2369353,1.2550849914550781,60235,388.875,,,549,15.67103708095965,101.02887096897393,2527,2598,,,,,,,,,,
rc_p300_bridge_k03_s2_soc2p5_b5,k03_s2,3,2,p300_bridge,300.0,300.0,2.5,5.0,soc2p5_b5,commensurate,True,25.0,25.0,0.0,71,3,0205f86e964212942b6af5690adcbcd006df8263cc2fe103ea7923d28e378397,/workspace/results/resolution_cost_local_20260820/outputs/rc_p300_bridge_k03_s2_soc2p5_b5.json,True,wall_limit,False,234493,9509778,5.2280755043029785,235105,974.53125,,,184,4.215984851005487,109.80288335399746,3655,3726,,,,,,,,,,
rc_p300_bridge_k03_s2_soc10_b2p5,k03_s2,3,2,p300_bridge,300.0,300.0,10.0,2.5,soc10_b2p5,commensurate,False,12.5,10.0,2.5,71,3,0205f86e964212942b6af5690adcbcd006df8263cc2fe103ea7923d28e378397,/workspace/results/resolution_cost_local_20260820/outputs/rc_p300_bridge_k03_s2_soc10_b2p5.json,True,wall_limit,False,118074,4657091,2.468641996383667,118267,551.0078125,,,332,4.774633199926029,111.72138637000535,1031,1102,,,,,,,,,,
rc_p300_bridge_k03_s2_soc2p5_b2p5,k03_s2,3,2,p300_bridge,300.0,300.0,2.5,2.5,soc2p5_b2p5,commensurate,True,12.5,12.5,0.0,71,3,0205f86e964212942b6af5690adcbcd006df8263cc2fe103ea7923d28e378397,/workspace/results/resolution_cost_local_20260820/outputs/rc_p300_bridge_k03_s2_soc2p5_b2p5.json,True,wall_limit,False,461005,18664575,11.262723922729492,461617,1730.6015625,,,85,1.0355033420055406,108.2887623530005,1100,1171,,,,,,,,,,
rc_p300_bridge_k03_s3_soc15_b10,k03_s3,3,3,p300_bridge,300.0,300.0,15.0,10.0,soc15_b10,historical_anchor,False,50.0,45.0,5.0,47,3,2532b4fb13b6c22968578a3abd6d909986116318a08a3506ed7e41b41aa43f95,/workspace/results/resolution_cost_local_20260820/outputs/rc_p300_bridge_k03_s3_soc15_b10.json,True,certified,True,20547,554892,0.3615541458129883,20645,237.16796875,264,24.735352754592896,264,11.865844478044892,11.129443538975465,4990,5036,3.0,0.0,,,,,0.0,,0.006870931320720248,0.0
rc_p300_bridge_k03_s3_soc10_b10,k03_s3,3,3,p300_bridge,300.0,300.0,10.0,10.0,soc10_b10,commensurate,True,50.0,50.0,0.0,47,3,2532b4fb13b6c22968578a3abd6d909986116318a08a3506ed7e41b41aa43f95,/workspace/results/resolution_cost_local_20260820/outputs/rc_p300_bridge_k03_s3_soc10_b10.json,True,certified,True,30337,825378,0.522275447845459,30475,275.76953125,368,42.10339403152466,368,22.40492187405107,17.40512120197309,6839,6881,3.0,0.0,,,,,0.0,,0.011695387230979072,0.0
rc_p300_bridge_k03_s3_soc2p5_b10,k03_s3,3,3,p300_bridge,300.0,300.0,2.5,10.0,soc2p5_b10,commensurate,True,50.0,50.0,0.0,47,3,2532b4fb13b6c22968578a3abd6d909986116318a08a3506ed7e41b41aa43f95,/workspace/results/resolution_cost_local_20260820/outputs/rc_p300_bridge_k03_s3_soc2p5_b10.json,True,certified,True,118479,3248994,1.9624576568603516,118945,479.8359375,224,48.47267985343933,224,11.116391934963758,34.33567254302034,5560,5606,3.0,0.0,,,,,0.0,,0.013464633292622036,0.0
rc_p300_bridge_k03_s3_soc10_b5,k03_s3,3,3,p300_bridge,300.0,300.0,10.0,5.0,soc10_b5,commensurate,False,25.0,20.0,5.0,47,3,2532b4fb13b6c22968578a3abd6d909986116318a08a3506ed7e41b41aa43f95,/workspace/results/resolution_cost_local_20260820/outputs/rc_p300_bridge_k03_s3_soc10_b5.json,True,certified,True,59353,1577773,1.1143085956573486,59491,372.34375,413,65.41497302055359,413,22.696974682086875,39.42723454001316,6780,6820,3.0,0.0,,,,,0.0,,0.018170825839042663,0.0
rc_p300_bridge_k03_s3_soc2p5_b5,k03_s3,3,3,p300_bridge,300.0,300.0,2.5,5.0,soc2p5_b5,commensurate,True,25.0,25.0,0.0,47,3,2532b4fb13b6c22968578a3abd6d909986116318a08a3506ed7e41b41aa43f95,/workspace/results/resolution_cost_local_20260820/outputs/rc_p300_bridge_k03_s3_soc2p5_b5.json,True,wall_limit,False,231735,6349095,3.9726850986480713,232201,795.1640625,,,295,18.065954668993072,96.43939714699445,7305,7345,,,,,,,,,,
rc_p300_bridge_k03_s3_soc10_b2p5,k03_s3,3,3,p300_bridge,300.0,300.0,10.0,2.5,soc10_b2p5,commensurate,False,12.5,10.0,2.5,47,3,2532b4fb13b6c22968578a3abd6d909986116318a08a3506ed7e41b41aa43f95,/workspace/results/resolution_cost_local_20260820/outputs/rc_p300_bridge_k03_s3_soc10_b2p5.json,True,certified,True,117385,3086626,1.9393792152404785,117523,509.91796875,475,109.1120376586914,475,18.445987472940033,85.94832833701003,4794,4840,3.0,0.0,,,,,0.0,,0.0303088993496365,0.0
rc_p300_bridge_k03_s3_soc2p5_b2p5,k03_s3,3,3,p300_bridge,300.0,300.0,2.5,2.5,soc2p5_b2p5,commensurate,True,12.5,12.5,0.0,47,3,2532b4fb13b6c22968578a3abd6d909986116318a08a3506ed7e41b41aa43f95,/workspace/results/resolution_cost_local_20260820/outputs/rc_p300_bridge_k03_s3_soc2p5_b2p5.json,True,wall_limit,False,458247,12383405,8.516526937484741,458713,1309.984375,,,156,3.0622929919918533,107.99050499406076,3026,3073,,,,,,,,,,
