VehicleTask,From,Start,End,To,Duration,Distance,Garage,Identifier,Route,Direction,From1,Refer.,Start1,End1,To1,Refer.1,Duration1,Lay,SOC before,Recharge kWh,Distance1,Usage kWh,SOC after,count_trip_id,Ordered_Trip_ID
13314,PARX,5:33,18:15,PARX,11.57,183.165,PARX,Regular,5515.0,2.0,GMV_H,7581.0,17:40,18:07,PC_7,13215.0,0.27,0.0,37.1595535,,9.153,18.3059998,29.5004616,126,653.0
13311,PARX,5:15,18:59,PARX,11.59,160.541,PARX,Regular,5513.0,2.0,HED_D,3127.0,17:41,18:07,PC_5,13215.0,0.26,0.0,62.2184448,,9.931,19.8619995,53.908329,127,455.0
13321,PARX,6:38,25:30,PARX,17.1,248.411,PARX,Regular,5510.0,1.0,PC_10,13215.0,17:47,18:21,HED_E,3127.0,0.34,0.0,72.974205,,11.168,22.3409996,63.6268959,128,328.0
13309,PARX,5:12,19:05,PARX,13.47,234.487,PARX,Regular,5513.0,2.0,HED_D,3127.0,17:52,18:17,PC_5,13215.0,0.25,0.0,63.5709953,,9.931,19.8619995,55.2608795,129,456.0
13316uwt,PARX,5:55,19:09,PARX,12.19,206.816,PARX,Regular,5517.0,2.0,PC_3,13215.0,17:57,18:13,13329,,0.16,0.03,44.2379189,,4.783,9.5710001,40.2334824,130,739.0
13311,PARX,5:15,18:59,PARX,11.59,160.541,PARX,Regular,5510.0,1.0,PC_10,13215.0,18:07,18:41,HED_E,3127.0,0.34,0.0,53.908329,,11.168,22.3409996,44.5610237,131,330.0
13316uwt,PARX,5:55,19:09,PARX,12.19,206.816,PARX,Regular,5517.0,1.0,13329,,18:16,18:27,PC_3,13215.0,0.11,0.03,40.2313957,,4.645,9.28999996,36.3445244,132,741.0
13309,PARX,5:12,19:05,PARX,13.47,234.487,PARX,Regular,5513.0,1.0,PC_5,13215.0,18:17,18:47,HED_E,3127.0,0.3,0.0,55.2608795,,10.088,20.1809998,46.8172989,133,459.0
13320,PARX,6:35,19:16,PARX,9.53,153.249,PARX,Regular,5510.0,2.0,HED_D,3127.0,18:17,18:47,PC_10,13215.0,0.3,0.0,74.7444077,,10.664,21.3279991,65.8209305,134,331.0
13316uwt,PARX,5:55,19:09,PARX,12.19,206.816,PARX,Regular,5515.0,1.0,PC_7,13215.0,18:30,18:53,GMV_G,7581.0,0.23,0.0,36.3424377,,9.319,18.6380005,28.5444355,135,659.0
13321,PARX,6:38,25:30,PARX,17.1,248.411,PARX,Regular,5510.0,2.0,HED_D,3127.0,18:42,19:12,PC_10,13215.0,0.3,0.03,90.1232986,,10.664,21.3279991,81.1998215,136,333.0
13320,PARX,6:35,19:16,PARX,9.53,153.249,PARX,Regular,5519.0,2.0,PC_9,13215.0,18:47,19:02,JON_B,13410.0,0.15,0.0,65.8209305,,6.191,12.3870001,60.6383018,137,962.0
13321,PARX,6:38,25:30,PARX,17.1,248.411,PARX,Regular,5515.0,1.0,PC_7,13215.0,19:15,19:38,GMV_G,7581.0,0.23,0.0,81.1977234,,9.319,18.6380005,73.3997192,138,662.0
13321,PARX,6:38,25:30,PARX,17.1,248.411,PARX,Regular,5515.0,2.0,GMV_H,7581.0,19:47,20:12,PC_7,13215.0,0.25,0.03,73.1856461,,9.153,18.3059998,65.5265503,139,665.0
13321,PARX,6:38,25:30,PARX,17.1,248.411,PARX,Regular,5515.0,1.0,PC_7,13215.0,20:15,20:38,GMV_G,7581.0,0.23,0.0,65.5244598,,9.319,18.6380005,57.7264557,140,666.0
13321,PARX,6:38,25:30,PARX,17.1,248.411,PARX,Regular,5515.0,2.0,GMV_H,7581.0,20:47,21:12,PC_7,13215.0,0.25,0.0,57.5123787,,9.153,18.3059998,49.8532829,141,669.0
13321,PARX,6:38,25:30,PARX,17.1,248.411,PARX,Regular,5510.0,1.0,PC_10,13215.0,21:12,21:44,HED_E,3127.0,0.32,0.0,49.8532829,,11.168,22.3409996,40.5059738,142,343.0
13321,PARX,6:38,25:30,PARX,17.1,248.411,PARX,Regular,5510.0,2.0,HED_D,3127.0,22:13,22:42,PC_10,13215.0,0.29,0.0,87.0569,,10.664,21.3279991,78.1334229,143,348.0
13321,PARX,6:38,25:30,PARX,17.1,248.411,PARX,Regular,5519.0,2.0,PC_9,13215.0,22:42,22:57,JON_B,13410.0,0.15,0.0,78.1334229,,6.191,12.3870001,72.950798,144,978.0
13321,PARX,6:38,25:30,PARX,17.1,248.411,PARX,Regular,5519.0,1.0,JON_A,13410.0,23:00,23:12,PC_9,13215.0,0.12,0.03,72.8657303,,6.171,12.342,67.7019272,145,979.0
13321,PARX,6:38,25:30,PARX,17.1,248.411,PARX,Regular,5515.0,1.0,PC_7,13215.0,23:15,23:36,GMV_G,7581.0,0.21,0.0,67.6998367,,9.319,18.6380005,59.9018326,146,678.0
13321,PARX,6:38,25:30,PARX,17.1,248.411,PARX,Regular,5515.0,2.0,GMV_H,7581.0,23:48,24:12,PC_7,13215.0,0.24,0.03,59.6856651,,9.153,18.3059998,52.026577,147,681.0
13321,PARX,6:38,25:30,PARX,17.1,248.411,PARX,Regular,5515.0,1.0,PC_7,13215.0,24:15,24:29,ÖS_J,7880.0,0.14,0.0,52.0244827,,5.845,11.6899996,47.1334724,148,682.0
13321,PARX,6:38,25:30,PARX,17.1,248.411,PARX,Regular,5515.0,2.0,ÖS_H,7880.0,24:36,24:57,PC_6,13215.0,0.21,0.03,60.2660904,,7.642,15.2840004,53.8713799,149,683.0
13321,PARX,6:38,25:30,PARX,17.1,248.411,PARX,Regular,5515.0,1.0,PC_6,13215.0,25:00,25:19,ÖS_J,7880.0,0.19,0.0,53.8692818,,8.119,16.2380009,47.075428,150,684.0
