VehicleTask,From,Start,End,To,Duration,Distance,Garage,Identifier,Route,Direction,From1,Refer.,Start1,End1,To1,Refer.1,Duration1,Lay,SOC before,Recharge kWh,Distance1,Usage kWh,SOC after,count_trip_id,Ordered_Trip_ID
13405,PARX,4:41,19:09,PARX,14.28,292.655,PARX,Regular,5021.0,1.0,2190,,11:29,12:27,4808,,0.58,0.07,66.2064209,,20.865,41.7299995,48.5571251,16,78.0
13411,PARX,6:02,21:25,PARX,15.23,304.005,PARX,Regular,5021.0,1.0,2190,,11:39,12:37,4808,,0.58,0.07,70.8513336,,20.865,41.7299995,53.202034,17,80.0
13413,PARX,6:19,23:29,PARX,17.1,335.355,PARX,Regular,5021.0,1.0,2190,,12:09,13:07,4808,,0.58,0.07,74.9665527,,20.865,41.7299995,57.3172493,18,86.0
13405,PARX,4:41,19:09,PARX,14.28,292.655,PARX,Regular,5021.0,2.0,4808,,12:34,13:30,2190,,0.56,0.0,63.2136345,,21.25,42.5,45.2386742,19,91.0
13411,PARX,6:02,21:25,PARX,15.23,304.005,PARX,Regular,5021.0,2.0,4808,,12:44,13:40,2190,,0.56,0.0,67.5697937,,21.25,42.5,49.5948296,20,93.0
13413,PARX,6:19,23:29,PARX,17.1,335.355,PARX,Regular,5021.0,2.0,4808,,13:14,14:10,2190,,0.56,0.0,71.4097366,,21.25,42.5,53.4347725,21,99.0
13405,PARX,4:41,19:09,PARX,14.28,292.655,PARX,Regular,5021.0,1.0,2190,,13:40,14:39,4808,,0.59,0.07,64.0595169,,20.865,41.7299995,46.4102173,22,104.0
13411,PARX,6:02,21:25,PARX,15.23,304.005,PARX,Regular,5021.0,1.0,2190,,13:50,14:49,4808,,0.59,0.07,68.0127106,,20.865,41.7299995,50.3634109,23,106.0
13413,PARX,6:19,23:29,PARX,17.1,335.355,PARX,Regular,5021.0,1.0,2190,,14:19,15:20,4808,,1.01,0.07,69.6357193,,20.865,41.7299995,51.9864197,24,112.0
13405,PARX,4:41,19:09,PARX,14.28,292.655,PARX,Regular,5021.0,2.0,4808,,14:46,15:43,2190,,0.57,0.0,61.2653313,,21.25,42.5,43.2903671,25,117.0
13411,PARX,6:02,21:25,PARX,15.23,304.005,PARX,Regular,5021.0,2.0,4808,,14:56,15:53,2190,,0.57,0.0,64.8688354,,21.25,42.5,46.8938675,26,119.0
13413,PARX,6:19,23:29,PARX,17.1,335.355,PARX,Regular,5021.0,2.0,4808,,15:27,16:26,2190,,0.59,0.01,66.4131317,,21.25,42.5,48.4381714,27,125.0
13405,PARX,4:41,19:09,PARX,14.28,292.655,PARX,Regular,5021.0,1.0,2190,,15:48,16:51,4808,,1.03,0.07,51.869957,,20.865,41.7299995,34.2206612,28,130.0
13411,PARX,6:02,21:25,PARX,15.23,304.005,PARX,Regular,5021.0,1.0,2190,,15:58,17:01,4808,,1.03,0.07,55.3067856,,20.865,41.7299995,37.6574898,29,132.0
13413,PARX,6:19,23:29,PARX,17.1,335.355,PARX,Regular,5021.0,1.0,2190,,16:39,17:40,4808,,1.01,0.07,70.9236832,,20.865,41.7299995,53.2743874,30,140.0
13405,PARX,4:41,19:09,PARX,14.28,292.655,PARX,Regular,5021.0,2.0,4808,,16:58,17:55,2190,,0.57,0.0,49.9451942,,21.25,42.5,31.9702301,31,143.0
13411,PARX,6:02,21:25,PARX,15.23,304.005,PARX,Regular,5021.0,2.0,4808,,17:08,18:04,2190,,0.56,0.0,53.0806885,,21.25,42.5,35.1057281,32,145.0
13413,PARX,6:19,23:29,PARX,17.1,335.355,PARX,Regular,5021.0,2.0,4808,,17:47,18:41,2190,,0.54,0.0,67.638649,,21.25,42.5,49.6636848,33,153.0
13405,PARX,4:41,19:09,PARX,14.28,292.655,PARX,Regular,5021.0,1.0,2190,,18:02,18:59,4808,,0.57,0.0,45.4226837,,20.865,41.7299995,27.773386,34,156.0
13411,PARX,6:02,21:25,PARX,15.23,304.005,PARX,Regular,5021.0,1.0,2190,,18:12,19:09,4808,,0.57,0.04,50.6003265,,20.865,41.7299995,32.9510307,35,158.0
13413,PARX,6:19,23:29,PARX,17.1,335.355,PARX,Regular,5021.0,1.0,2190,,18:49,19:45,4808,,0.56,0.12,64.0643158,,20.865,41.7299995,46.4150124,36,164.0
13411,PARX,6:02,21:25,PARX,15.23,304.005,PARX,Regular,5021.0,2.0,4808,,19:13,20:06,2190,,0.53,0.0,42.1020966,,21.25,42.5,24.1271324,37,167.0
13413,PARX,6:19,23:29,PARX,17.1,335.355,PARX,Regular,5021.0,2.0,4808,,19:57,20:49,2190,,0.52,0.0,71.2307892,,21.25,42.5,53.255825,38,173.0
13411,PARX,6:02,21:25,PARX,15.23,304.005,PARX,Regular,5021.0,1.0,2190,,20:20,21:15,4808,,0.55,0.0,53.4714928,,20.865,41.7299995,35.8221931,39,176.0
13413,PARX,6:19,23:29,PARX,17.1,335.355,PARX,Regular,5021.0,1.0,2190,,21:10,22:05,4808,,0.55,0.11,86.8508224,,20.865,41.7299995,69.2015228,40,182.0
13413,PARX,6:19,23:29,PARX,17.1,335.355,PARX,Regular,5021.0,2.0,4808,,22:16,23:07,2190,,0.51,0.0,85.6543121,,21.25,42.5,67.6793442,41,189.0
