source_path	phase	source_sha256	source_size_bytes	archive_path	archive_sha256	archive_size_bytes	event_utc
/home/nc437/ladder-lite/cg_acceleration_20260903/network_cache/M__k20_s1__event_2p5_event5.pkl	prepared	c4fcd781c8ba34e41d70a41db591bea825aebb4cf147b86bfaa5f2e137b2d4f4	7017675751	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/network_cache/M__k20_s1__event_2p5_event5.pkl.gz	1b8df3b70cbbd6aff6aa75368ea3bbecc0fe63bec51ea01b53fa9b70f6e7b2a7	706550102	2026-09-12T04:45:55Z
/home/nc437/ladder-lite/cg_acceleration_20260903/network_cache/M__k20_s1__event_2p5_event5.pkl	success	c4fcd781c8ba34e41d70a41db591bea825aebb4cf147b86bfaa5f2e137b2d4f4	7017675751	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/network_cache/M__k20_s1__event_2p5_event5.pkl.gz	1b8df3b70cbbd6aff6aa75368ea3bbecc0fe63bec51ea01b53fa9b70f6e7b2a7	706550102	2026-09-12T04:47:48Z
/home/nc437/ladder-lite/cg_acceleration_20260903/network_cache/M__k13_s1__event_2p5_event5.pkl	prepared	536839395bf47bd5b64a74d6ec927ec87ccf9db510c851b312a2686f7afc89da	2980442553	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/network_cache/M__k13_s1__event_2p5_event5.pkl.gz	ec132729bfa1de9605cf530da6c6f67e9a908bebd20a5173c0dcede61eded933	287325927	2026-09-12T04:50:24Z
/home/nc437/ladder-lite/cg_acceleration_20260903/network_cache/M__k13_s1__event_2p5_event5.pkl	success	536839395bf47bd5b64a74d6ec927ec87ccf9db510c851b312a2686f7afc89da	2980442553	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/network_cache/M__k13_s1__event_2p5_event5.pkl.gz	ec132729bfa1de9605cf530da6c6f67e9a908bebd20a5173c0dcede61eded933	287325927	2026-09-12T04:51:15Z
/home/nc437/ladder-lite/phys240kw/k20_s3_c1_g10.0_b5.json.columns.jsonl	prepared	cb71edae221aa5c287bece266f3967f509ab6c8dbce1acd16869b484cb798e9f	1329308937	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k20_s3_c1_g10.0_b5.json.columns.jsonl.gz	740aa75eb2bbfbe3cb61a76bc818f90878be4c3869f24f9cf1f2121f6b9e3be4	114980329	2026-09-12T04:52:06Z
/home/nc437/ladder-lite/phys240kw/k20_s3_c1_g10.0_b5.json.columns.jsonl	success	cb71edae221aa5c287bece266f3967f509ab6c8dbce1acd16869b484cb798e9f	1329308937	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k20_s3_c1_g10.0_b5.json.columns.jsonl.gz	740aa75eb2bbfbe3cb61a76bc818f90878be4c3869f24f9cf1f2121f6b9e3be4	114980329	2026-09-12T04:52:13Z
/home/nc437/ladder-lite/phys240kw/k13_s1_c1_g2.5_b5.json.columns.jsonl	prepared	9697e5c77fad6ae27dd0c7a9bc8be9da750d3fff2841b1ee113f07adbcab8bec	1091091705	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k13_s1_c1_g2.5_b5.json.columns.jsonl.gz	3ba89ca1896dea72cb63c2d22ca22841c4bc1af2bdf2ccc3caa613c8331f77bf	99653101	2026-09-12T04:53:05Z
/home/nc437/ladder-lite/phys240kw/k13_s1_c1_g2.5_b5.json.columns.jsonl	success	9697e5c77fad6ae27dd0c7a9bc8be9da750d3fff2841b1ee113f07adbcab8bec	1091091705	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k13_s1_c1_g2.5_b5.json.columns.jsonl.gz	3ba89ca1896dea72cb63c2d22ca22841c4bc1af2bdf2ccc3caa613c8331f77bf	99653101	2026-09-12T04:53:10Z
/home/nc437/ladder-lite/phys240kw/k13_s1_c1_g10.0_b10.json.columns.jsonl	prepared	adea845b92e685ded75eab72526e6c0907cba9727e06e576847d4ab4b71ceff7	1080296033	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k13_s1_c1_g10.0_b10.json.columns.jsonl.gz	1d2ae7490326c54aacf3357d9a5df8714cb4b7ac0bbf1feafa51c087a87f88a8	99317603	2026-09-12T04:53:54Z
/home/nc437/ladder-lite/phys240kw/k13_s1_c1_g10.0_b10.json.columns.jsonl	success	adea845b92e685ded75eab72526e6c0907cba9727e06e576847d4ab4b71ceff7	1080296033	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k13_s1_c1_g10.0_b10.json.columns.jsonl.gz	1d2ae7490326c54aacf3357d9a5df8714cb4b7ac0bbf1feafa51c087a87f88a8	99317603	2026-09-12T04:54:00Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b200_reduced/M__k13_s3__event_2p5_event5.json.columns.jsonl	prepared	360f8084b7e04d0ed72b52b87fc9d5afed49e4cecadf14bbd34edb31daf3f99c	982919573	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b200_reduced/M__k13_s3__event_2p5_event5.json.columns.jsonl.gz	ebfc46778977cdb00fa2c21b188a738c97605bf5a1e53224b58535082fc8eddd	112945803	2026-09-12T04:54:50Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b200_reduced/M__k13_s3__event_2p5_event5.json.columns.jsonl	success	360f8084b7e04d0ed72b52b87fc9d5afed49e4cecadf14bbd34edb31daf3f99c	982919573	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b200_reduced/M__k13_s3__event_2p5_event5.json.columns.jsonl.gz	ebfc46778977cdb00fa2c21b188a738c97605bf5a1e53224b58535082fc8eddd	112945803	2026-09-12T04:55:06Z
/home/nc437/ladder-lite/phys240kw/k08_s1_c1_g2.5_b10.json.columns.jsonl	prepared	47d12cbdc66a3827cf4cc36dd00d302e01502a7d1b474ef318dc2c02918548bc	938529372	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k08_s1_c1_g2.5_b10.json.columns.jsonl.gz	3477e77a7fdebf12113f01195a089c0ce64c353fb193803e318ed6df2ef5623b	90619315	2026-09-12T04:55:47Z
/home/nc437/ladder-lite/phys240kw/k08_s1_c1_g2.5_b10.json.columns.jsonl	success	47d12cbdc66a3827cf4cc36dd00d302e01502a7d1b474ef318dc2c02918548bc	938529372	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k08_s1_c1_g2.5_b10.json.columns.jsonl.gz	3477e77a7fdebf12113f01195a089c0ce64c353fb193803e318ed6df2ef5623b	90619315	2026-09-12T04:55:59Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b200_reduced/M__k20_s2__event_2p5_event5.json.columns.jsonl	prepared	03da25ab5f27a3c2a79a53aaa67491cf829997672c134f143b74488d8fb93d7e	917533771	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b200_reduced/M__k20_s2__event_2p5_event5.json.columns.jsonl.gz	0b836c3504936d0d2da30aa516f87e20353c407bde55ba0a9e4753f4563c89fb	99136010	2026-09-12T04:56:41Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b200_reduced/M__k20_s2__event_2p5_event5.json.columns.jsonl	success	03da25ab5f27a3c2a79a53aaa67491cf829997672c134f143b74488d8fb93d7e	917533771	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b200_reduced/M__k20_s2__event_2p5_event5.json.columns.jsonl.gz	0b836c3504936d0d2da30aa516f87e20353c407bde55ba0a9e4753f4563c89fb	99136010	2026-09-12T04:56:53Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b200_reduced/M__k20_s1__event_2p5_event5.json.columns.jsonl	prepared	a82c604ccc2a83fd3515eab1ba216578ca1134d5fb116c36a3839d2483cc0743	897893606	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b200_reduced/M__k20_s1__event_2p5_event5.json.columns.jsonl.gz	86fb06e77bbbfae813f7069448577623445b5c7c40a3a223155c3bcccffb7d12	104357902	2026-09-12T04:57:32Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b200_reduced/M__k20_s1__event_2p5_event5.json.columns.jsonl	success	a82c604ccc2a83fd3515eab1ba216578ca1134d5fb116c36a3839d2483cc0743	897893606	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b200_reduced/M__k20_s1__event_2p5_event5.json.columns.jsonl.gz	86fb06e77bbbfae813f7069448577623445b5c7c40a3a223155c3bcccffb7d12	104357902	2026-09-12T04:57:42Z
/home/nc437/ladder-lite/phys240kw/k20_s1_c1_g10.0_b10.json.columns.jsonl	prepared	a079aecfe0600687f163d97471616372a4295565fb12fff7dc813521b432b2ad	864731333	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k20_s1_c1_g10.0_b10.json.columns.jsonl.gz	c6556a0a7f188d43af38893b19f48db00ab54f7bcd2be0571093b3b7ff7370c8	78796028	2026-09-12T04:58:25Z
/home/nc437/ladder-lite/phys240kw/k20_s1_c1_g10.0_b10.json.columns.jsonl	success	a079aecfe0600687f163d97471616372a4295565fb12fff7dc813521b432b2ad	864731333	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k20_s1_c1_g10.0_b10.json.columns.jsonl.gz	c6556a0a7f188d43af38893b19f48db00ab54f7bcd2be0571093b3b7ff7370c8	78796028	2026-09-12T04:58:34Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b200_complementary/M__k13_s4__event_2p5_event5.json.columns.jsonl	prepared	0bacefb06dda7379d8dd7694aebc6d362f3d89936dec0d3cf69539c763a17737	805910096	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b200_complementary/M__k13_s4__event_2p5_event5.json.columns.jsonl.gz	b6dbe6f544a1d8a9884e572a13ffe6dd362d603e2876754a3a185b619a0b2035	107477822	2026-09-12T04:59:12Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b200_complementary/M__k13_s4__event_2p5_event5.json.columns.jsonl	success	0bacefb06dda7379d8dd7694aebc6d362f3d89936dec0d3cf69539c763a17737	805910096	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b200_complementary/M__k13_s4__event_2p5_event5.json.columns.jsonl.gz	b6dbe6f544a1d8a9884e572a13ffe6dd362d603e2876754a3a185b619a0b2035	107477822	2026-09-12T04:59:20Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b200_reduced/M__k13_s2__event_2p5_event5.json.columns.jsonl	prepared	0dbec3f7a80e0f540e712a157db4199754fc5f6c0881cfa28de9b94e61ac5229	802712707	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b200_reduced/M__k13_s2__event_2p5_event5.json.columns.jsonl.gz	c1d809b213fd9dcdefe7de313f3426939ca486c3489fe36651b4c4dcae20b0d2	108484774	2026-09-12T05:00:02Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b200_reduced/M__k13_s2__event_2p5_event5.json.columns.jsonl	success	0dbec3f7a80e0f540e712a157db4199754fc5f6c0881cfa28de9b94e61ac5229	802712707	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b200_reduced/M__k13_s2__event_2p5_event5.json.columns.jsonl.gz	c1d809b213fd9dcdefe7de313f3426939ca486c3489fe36651b4c4dcae20b0d2	108484774	2026-09-12T05:00:12Z
/home/nc437/ladder-lite/phys240kw/k13_s2_c1_g10.0_b10.json.columns.jsonl	prepared	8f03cde80b067076ddb51d5ec6182b3faa86f45416902b6688f4ae7fccb08a25	739949649	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k13_s2_c1_g10.0_b10.json.columns.jsonl.gz	82bf518075cc1998573dfbc710e975194c6c785a74d22ef9d297f31f30e13223	76183278	2026-09-12T05:00:43Z
/home/nc437/ladder-lite/phys240kw/k13_s2_c1_g10.0_b10.json.columns.jsonl	success	8f03cde80b067076ddb51d5ec6182b3faa86f45416902b6688f4ae7fccb08a25	739949649	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k13_s2_c1_g10.0_b10.json.columns.jsonl.gz	82bf518075cc1998573dfbc710e975194c6c785a74d22ef9d297f31f30e13223	76183278	2026-09-12T05:00:50Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b200_complementary/M__k20_s4__event_2p5_event5.json.columns.jsonl	prepared	4d0c11f1f28885466d276edd737080b2637af5bedb395f5c192a1e59dadb8ff2	736389169	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b200_complementary/M__k20_s4__event_2p5_event5.json.columns.jsonl.gz	40fadf8e0f1aae5e8eb4fcd24241d33dadcb07f5b57206275a9f1c13619782f4	87995835	2026-09-12T05:01:21Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b200_complementary/M__k20_s4__event_2p5_event5.json.columns.jsonl	success	4d0c11f1f28885466d276edd737080b2637af5bedb395f5c192a1e59dadb8ff2	736389169	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b200_complementary/M__k20_s4__event_2p5_event5.json.columns.jsonl.gz	40fadf8e0f1aae5e8eb4fcd24241d33dadcb07f5b57206275a9f1c13619782f4	87995835	2026-09-12T05:01:28Z
/home/nc437/ladder-lite/phys240kw/k05_s3_c1_g2.5_b5.json.columns.jsonl	prepared	23bc10727db4302bb18f65a038bb59965f0cfa0cb768ffd0a41daee30b239ebb	711263304	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k05_s3_c1_g2.5_b5.json.columns.jsonl.gz	34ae8d64d122729c2525ce218f89b5fd7ecdb5ff7be8e33c5809adebd0d2eea0	73226556	2026-09-12T05:02:00Z
/home/nc437/ladder-lite/phys240kw/k05_s3_c1_g2.5_b5.json.columns.jsonl	success	23bc10727db4302bb18f65a038bb59965f0cfa0cb768ffd0a41daee30b239ebb	711263304	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k05_s3_c1_g2.5_b5.json.columns.jsonl.gz	34ae8d64d122729c2525ce218f89b5fd7ecdb5ff7be8e33c5809adebd0d2eea0	73226556	2026-09-12T05:02:12Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b200_complementary/M__k13_s3__event_2p5_event5.json.columns.jsonl	prepared	c4ec188c1a10de5b00c2faea4f4ba8dac5a34d4e531d99e252d77a69e3d4eeca	707793368	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b200_complementary/M__k13_s3__event_2p5_event5.json.columns.jsonl.gz	08d3ac8bb68381dba2a33cc7cc8ec0d0f3dda5b141a5f77d2332888dae5b3374	92897991	2026-09-12T05:02:47Z
