source_path	phase	source_sha256	source_size_bytes	archive_path	archive_sha256	archive_size_bytes	event_utc
/home/nc437/ladder-lite/phys240kw/k08_s2_c1_g2.5_b5.json.columns.jsonl	success	a6bab9cea208603fe1855c3aa632d2a2f6d1148fb9bf8fef090963b1a1f6bd20	710769868	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k08_s2_c1_g2.5_b5.json.columns.jsonl.gz	7fb3268867d603ae295caffcf217a05ac782f7962585abb9372227a2df537aa9	74538970	2026-09-12T04:54:43Z
/home/nc437/ladder-lite/phys240kw/k20_s2_c1_g2.5_b10.json.columns.jsonl	prepared	ef58badb764066569c2ac19757d7e280adc4b3888ec5ab2ff48f29e48a386fc7	662632710	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k20_s2_c1_g2.5_b10.json.columns.jsonl.gz	e32334f16dcd4bc1beca52718083ca1eadb22a5341491748c58f1f47b3f09e38	58094231	2026-09-12T04:55:10Z
/home/nc437/ladder-lite/phys240kw/k20_s2_c1_g2.5_b10.json.columns.jsonl	success	ef58badb764066569c2ac19757d7e280adc4b3888ec5ab2ff48f29e48a386fc7	662632710	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k20_s2_c1_g2.5_b10.json.columns.jsonl.gz	e32334f16dcd4bc1beca52718083ca1eadb22a5341491748c58f1f47b3f09e38	58094231	2026-09-12T04:55:16Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b120_reduced/M__k13_s5__event_2p5_event5.json.columns.jsonl	prepared	5a93c707dc956eb0b91568504b2eff3482e3849f87b1f1b541d21141c74e7f79	622397396	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b120_reduced/M__k13_s5__event_2p5_event5.json.columns.jsonl.gz	d2be5c2054b409abe677e4a5e7c6f8a835cbf4088b22b3780ff06cc132d06f4e	64222824	2026-09-12T04:55:41Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b120_reduced/M__k13_s5__event_2p5_event5.json.columns.jsonl	success	5a93c707dc956eb0b91568504b2eff3482e3849f87b1f1b541d21141c74e7f79	622397396	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b120_reduced/M__k13_s5__event_2p5_event5.json.columns.jsonl.gz	d2be5c2054b409abe677e4a5e7c6f8a835cbf4088b22b3780ff06cc132d06f4e	64222824	2026-09-12T04:55:46Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b120_complementary/M__k13_s1__event_2p5_event5.json.columns.jsonl	prepared	3ec0ff0625856b768c15794752079b31617c30d9e0ffe6a5e720d8ac70ce98ff	604607231	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b120_complementary/M__k13_s1__event_2p5_event5.json.columns.jsonl.gz	3f6b4c317e22f7c158e9f4d044118a7a49f32d33b1d75d251b5334b577ef6be1	80910867	2026-09-12T04:56:13Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b120_complementary/M__k13_s1__event_2p5_event5.json.columns.jsonl	success	3ec0ff0625856b768c15794752079b31617c30d9e0ffe6a5e720d8ac70ce98ff	604607231	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b120_complementary/M__k13_s1__event_2p5_event5.json.columns.jsonl.gz	3f6b4c317e22f7c158e9f4d044118a7a49f32d33b1d75d251b5334b577ef6be1	80910867	2026-09-12T04:56:18Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b120_complementary/M__k20_s4__event_2p5_event5.json.columns.jsonl	prepared	a09faf4dc15c416309525601841bbc18396b83f09b546a330ebd7c1cd65668ae	567422738	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b120_complementary/M__k20_s4__event_2p5_event5.json.columns.jsonl.gz	b218fb82f8047f3b24bc5dad67d647aad51d54626365a47b9fc22802138b58c2	65471147	2026-09-12T04:56:40Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b120_complementary/M__k20_s4__event_2p5_event5.json.columns.jsonl	success	a09faf4dc15c416309525601841bbc18396b83f09b546a330ebd7c1cd65668ae	567422738	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b120_complementary/M__k20_s4__event_2p5_event5.json.columns.jsonl.gz	b218fb82f8047f3b24bc5dad67d647aad51d54626365a47b9fc22802138b58c2	65471147	2026-09-12T04:56:45Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b120_complementary/M__k13_s3__event_2p5_event5.json.columns.jsonl	prepared	00b94627f09b654f3ddab538318d733bb683c0172893c9ce2403d93ff881c9ed	533417418	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b120_complementary/M__k13_s3__event_2p5_event5.json.columns.jsonl.gz	cc52042d168901dd632b977c2e6dbbd54e18e47f8e4b00d5d3d75b25b0fde1a4	67927429	2026-09-12T04:57:07Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b120_complementary/M__k13_s3__event_2p5_event5.json.columns.jsonl	success	00b94627f09b654f3ddab538318d733bb683c0172893c9ce2403d93ff881c9ed	533417418	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b120_complementary/M__k13_s3__event_2p5_event5.json.columns.jsonl.gz	cc52042d168901dd632b977c2e6dbbd54e18e47f8e4b00d5d3d75b25b0fde1a4	67927429	2026-09-12T04:57:12Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b120_complementary/M__k20_s3__event_2p5_event5.json.columns.jsonl	prepared	1438dcd8d8f687a39b27c9c0d744a622083ea2032b39922c3a355b186ace8b70	530616937	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b120_complementary/M__k20_s3__event_2p5_event5.json.columns.jsonl.gz	1873e1f86d52582b0741f5a6b72104dd2b19750f4f6f87790b312f3ae86bda1e	66868970	2026-09-12T04:57:33Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b120_complementary/M__k20_s3__event_2p5_event5.json.columns.jsonl	success	1438dcd8d8f687a39b27c9c0d744a622083ea2032b39922c3a355b186ace8b70	530616937	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b120_complementary/M__k20_s3__event_2p5_event5.json.columns.jsonl.gz	1873e1f86d52582b0741f5a6b72104dd2b19750f4f6f87790b312f3ae86bda1e	66868970	2026-09-12T04:57:38Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b060_reduced/M__k20_s2__event_2p5_event5.json.columns.jsonl	prepared	45b2bd2a8eec196347612c1c88b4a5b7f60459878296cd8bdd19ffc024756fc7	510808442	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b060_reduced/M__k20_s2__event_2p5_event5.json.columns.jsonl.gz	1e54e7846731915852451023de8c6c11085d7dee4e6447ff4d71d8119f67357f	52424237	2026-09-12T04:57:59Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b060_reduced/M__k20_s2__event_2p5_event5.json.columns.jsonl	success	45b2bd2a8eec196347612c1c88b4a5b7f60459878296cd8bdd19ffc024756fc7	510808442	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b060_reduced/M__k20_s2__event_2p5_event5.json.columns.jsonl.gz	1e54e7846731915852451023de8c6c11085d7dee4e6447ff4d71d8119f67357f	52424237	2026-09-12T04:58:03Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b120_complementary/M__k13_s2__event_2p5_event5.json.columns.jsonl	prepared	1711131a6cac50b767f75f595b46ab412acff4ce63caceafd57cf4bcccbec7b4	451974448	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b120_complementary/M__k13_s2__event_2p5_event5.json.columns.jsonl.gz	cddd2721f5d00ee943bf8cc098c68adfd77f436f653f99e252d32d3b7abcd209	67442757	2026-09-12T04:58:22Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b120_complementary/M__k13_s2__event_2p5_event5.json.columns.jsonl	success	1711131a6cac50b767f75f595b46ab412acff4ce63caceafd57cf4bcccbec7b4	451974448	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b120_complementary/M__k13_s2__event_2p5_event5.json.columns.jsonl.gz	cddd2721f5d00ee943bf8cc098c68adfd77f436f653f99e252d32d3b7abcd209	67442757	2026-09-12T04:58:26Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b030_reduced/M__k13_s4__event_2p5_event5.json.columns.jsonl	prepared	d5cfcdbee4fb9fc61d8de36f40c07f92f57902333042646643efe86da86bb969	442533923	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b030_reduced/M__k13_s4__event_2p5_event5.json.columns.jsonl.gz	58e88f4a86f579d597a788dfff2bd273afc8f7d64f55e2faa7b2fcce7ebce935	49428287	2026-09-12T04:58:44Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b030_reduced/M__k13_s4__event_2p5_event5.json.columns.jsonl	success	d5cfcdbee4fb9fc61d8de36f40c07f92f57902333042646643efe86da86bb969	442533923	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b030_reduced/M__k13_s4__event_2p5_event5.json.columns.jsonl.gz	58e88f4a86f579d597a788dfff2bd273afc8f7d64f55e2faa7b2fcce7ebce935	49428287	2026-09-12T04:58:48Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b060_reduced/M__k20_s5__event_2p5_event5.json.columns.jsonl	prepared	c23e22db3dbf6b9de125735cea1300dd16c7a2c2c0f24ae85dd38f9c0e558e9f	436229796	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b060_reduced/M__k20_s5__event_2p5_event5.json.columns.jsonl.gz	47264e40495f8ba6db77f2f1ab0d936f1e1f32cebfd7a5887d13912b7efbb833	45772897	2026-09-12T04:59:06Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b060_reduced/M__k20_s5__event_2p5_event5.json.columns.jsonl	success	c23e22db3dbf6b9de125735cea1300dd16c7a2c2c0f24ae85dd38f9c0e558e9f	436229796	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b060_reduced/M__k20_s5__event_2p5_event5.json.columns.jsonl.gz	47264e40495f8ba6db77f2f1ab0d936f1e1f32cebfd7a5887d13912b7efbb833	45772897	2026-09-12T04:59:10Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b030_reduced/M__k13_s1__event_2p5_event5.json.columns.jsonl	prepared	d4a79ab072dd54ebb97eae83d6aa9542258957120066820eff977f19db6002e8	375317339	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b030_reduced/M__k13_s1__event_2p5_event5.json.columns.jsonl.gz	399ef3650281e09cc258aa94def6243234c2030c4feb6a7899928896aec612d5	42635107	2026-09-12T04:59:25Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b030_reduced/M__k13_s1__event_2p5_event5.json.columns.jsonl	success	d4a79ab072dd54ebb97eae83d6aa9542258957120066820eff977f19db6002e8	375317339	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b030_reduced/M__k13_s1__event_2p5_event5.json.columns.jsonl.gz	399ef3650281e09cc258aa94def6243234c2030c4feb6a7899928896aec612d5	42635107	2026-09-12T04:59:28Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b120_complementary/M__k20_s6__event_2p5_event5.json.columns.jsonl	prepared	2deeef91502e62e277cb9789f7dd1de1e22853e32971dc43ff6c54a0f265ee65	336877257	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b120_complementary/M__k20_s6__event_2p5_event5.json.columns.jsonl.gz	f1dba72d4bd503ce125377c038c59bb5f7fbe89a2373b08e84ef01794a1fd297	40840665	2026-09-12T04:59:45Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b120_complementary/M__k20_s6__event_2p5_event5.json.columns.jsonl	success	2deeef91502e62e277cb9789f7dd1de1e22853e32971dc43ff6c54a0f265ee65	336877257	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b120_complementary/M__k20_s6__event_2p5_event5.json.columns.jsonl.gz	f1dba72d4bd503ce125377c038c59bb5f7fbe89a2373b08e84ef01794a1fd297	40840665	2026-09-12T04:59:48Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b030_reduced/M__k20_s4__event_2p5_event5.json.columns.jsonl	prepared	7bde0ef0adb4223f82e8cc5cb53df7ec9de05edb5582c46fe8f0a685e1eb4dfd	299728111	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b030_reduced/M__k20_s4__event_2p5_event5.json.columns.jsonl.gz	08d851330f2244b1a3b1b5366667e2e8d9850babbed881919f0b160dd6bbea6b	31682685	2026-09-12T04:59:59Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b030_reduced/M__k20_s4__event_2p5_event5.json.columns.jsonl	success	7bde0ef0adb4223f82e8cc5cb53df7ec9de05edb5582c46fe8f0a685e1eb4dfd	299728111	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b030_reduced/M__k20_s4__event_2p5_event5.json.columns.jsonl.gz	08d851330f2244b1a3b1b5366667e2e8d9850babbed881919f0b160dd6bbea6b	31682685	2026-09-12T05:00:02Z
/home/nc437/ladder-lite/phys240kw/k08_s3_c1_g2.5_b5.json.columns.jsonl	prepared	0e309e7cd553d607171eca4c1484dbd3b4fb63f123ad0c73babde85bdde10224	269799158	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k08_s3_c1_g2.5_b5.json.columns.jsonl.gz	9ff11f0d0c6ead89bb1e91a5c191bd1d85daa12e0b9c77fc2712826b461c3c93	30175076	2026-09-12T05:00:14Z
/home/nc437/ladder-lite/phys240kw/k08_s3_c1_g2.5_b5.json.columns.jsonl	success	0e309e7cd553d607171eca4c1484dbd3b4fb63f123ad0c73babde85bdde10224	269799158	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k08_s3_c1_g2.5_b5.json.columns.jsonl.gz	9ff11f0d0c6ead89bb1e91a5c191bd1d85daa12e0b9c77fc2712826b461c3c93	30175076	2026-09-12T05:00:16Z
/home/nc437/ladder-lite/phys240kw/k05_s1_c1_g2.5_b10.json.columns.jsonl	prepared	0d72ab3ccc573df9d4f1294e1283492dd8019f7a6ec0b683be53a8c3b60c3b6f	197733352	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k05_s1_c1_g2.5_b10.json.columns.jsonl.gz	ee6520cf17c5efdf4422a8f35a46a6b115a883436290ea96fb372db0a98f8edb	21308338	2026-09-12T05:00:23Z
/home/nc437/ladder-lite/phys240kw/k05_s1_c1_g2.5_b10.json.columns.jsonl	success	0d72ab3ccc573df9d4f1294e1283492dd8019f7a6ec0b683be53a8c3b60c3b6f	197733352	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k05_s1_c1_g2.5_b10.json.columns.jsonl.gz	ee6520cf17c5efdf4422a8f35a46a6b115a883436290ea96fb372db0a98f8edb	21308338	2026-09-12T05:00:24Z
/home/nc437/ladder-lite/phys240kw/k05_s2_c1_g2.5_b5.json.columns.jsonl	prepared	53a1aeab0033e93051dc99777509896bb1178be4b54bcd0879aee47096b7a0f5	143959906	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k05_s2_c1_g2.5_b5.json.columns.jsonl.gz	0d34a0aee01f667d3be564f985a463d18614fbd0be2a270d61afc5193dc0268d	17127466	2026-09-12T05:00:30Z
/home/nc437/ladder-lite/phys240kw/k05_s2_c1_g2.5_b5.json.columns.jsonl	success	53a1aeab0033e93051dc99777509896bb1178be4b54bcd0879aee47096b7a0f5	143959906	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k05_s2_c1_g2.5_b5.json.columns.jsonl.gz	0d34a0aee01f667d3be564f985a463d18614fbd0be2a270d61afc5193dc0268d	17127466	2026-09-12T05:00:32Z
/home/nc437/ladder-lite/phys240kw/k03_s2_c1_g2.5_b10.json.columns.jsonl	prepared	3b28ea77b14a6771e7958106064054aba0c6375e0b8c68d3198509f52082b5d1	53565487	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k03_s2_c1_g2.5_b10.json.columns.jsonl.gz	ab3d81e547da4e96793ba8a0c2c8fd8252bf36f163b28e4248b804d1cf7e0dc1	6709210	2026-09-12T05:00:34Z
/home/nc437/ladder-lite/phys240kw/k03_s2_c1_g2.5_b10.json.columns.jsonl	success	3b28ea77b14a6771e7958106064054aba0c6375e0b8c68d3198509f52082b5d1	53565487	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k03_s2_c1_g2.5_b10.json.columns.jsonl.gz	ab3d81e547da4e96793ba8a0c2c8fd8252bf36f163b28e4248b804d1cf7e0dc1	6709210	2026-09-12T05:00:35Z
/home/nc437/ladder-lite/phys240kw/k02_s3_c1_g2.5_b5.json.columns.jsonl	prepared	43a5bae21afa4d5cd410e9f945d4bbf1fbc1958b26339d1add9366f8903faaab	38741328	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k02_s3_c1_g2.5_b5.json.columns.jsonl.gz	9950842258dea50b8052226783f5d8d14a59556a3a1cc31d5b7f38c9d1456dfd	4609007	2026-09-12T05:00:36Z
/home/nc437/ladder-lite/phys240kw/k02_s3_c1_g2.5_b5.json.columns.jsonl	success	43a5bae21afa4d5cd410e9f945d4bbf1fbc1958b26339d1add9366f8903faaab	38741328	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k02_s3_c1_g2.5_b5.json.columns.jsonl.gz	9950842258dea50b8052226783f5d8d14a59556a3a1cc31d5b7f38c9d1456dfd	4609007	2026-09-12T05:00:37Z
/home/nc437/ladder-lite/phys240kw/k03_s2_c1_g10.0_b10.json.columns.jsonl	prepared	c96f7c8c10ec1d0ed38a383dd448f2fd8e47c08adbddd9e2918cfc6a5f380f45	33568680	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k03_s2_c1_g10.0_b10.json.columns.jsonl.gz	181fb3cba2edaf1094c4aebd5fca80f3134ead0e826c58806eb81818b22710d2	3906244	2026-09-12T05:00:38Z
/home/nc437/ladder-lite/phys240kw/k03_s2_c1_g10.0_b10.json.columns.jsonl	success	c96f7c8c10ec1d0ed38a383dd448f2fd8e47c08adbddd9e2918cfc6a5f380f45	33568680	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k03_s2_c1_g10.0_b10.json.columns.jsonl.gz	181fb3cba2edaf1094c4aebd5fca80f3134ead0e826c58806eb81818b22710d2	3906244	2026-09-12T05:00:39Z
/home/nc437/ladder-lite/phys240kw/k03_s3_c1_g10.0_b10.json.columns.jsonl	prepared	d620d41525e51a39e2616a603ac7598a875780fbbe481c54e412f0ecf44baf8b	25475101	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k03_s3_c1_g10.0_b10.json.columns.jsonl.gz	df6f5ed905975cb4ec7b5594a034cdee2d6c65fe0db5712f6f3ced8021ca69e7	3370062	2026-09-12T05:00:40Z
/home/nc437/ladder-lite/phys240kw/k03_s3_c1_g10.0_b10.json.columns.jsonl	success	d620d41525e51a39e2616a603ac7598a875780fbbe481c54e412f0ecf44baf8b	25475101	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k03_s3_c1_g10.0_b10.json.columns.jsonl.gz	df6f5ed905975cb4ec7b5594a034cdee2d6c65fe0db5712f6f3ced8021ca69e7	3370062	2026-09-12T05:00:40Z
/home/nc437/ladder-lite/phys240kw/k02_s1_c1_g10.0_b10.json.columns.jsonl	prepared	152ae6c2199407dae6721f8989ef68d6792f82c64c477ab9643d51d6f6354a3c	10432812	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k02_s1_c1_g10.0_b10.json.columns.jsonl.gz	c05ede8de4cdd209ee31bb67f55aaaf6031d5cfc248c2e3982a1859cfe236003	1296779	2026-09-12T05:00:41Z
/home/nc437/ladder-lite/phys240kw/k02_s1_c1_g10.0_b10.json.columns.jsonl	success	152ae6c2199407dae6721f8989ef68d6792f82c64c477ab9643d51d6f6354a3c	10432812	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k02_s1_c1_g10.0_b10.json.columns.jsonl.gz	c05ede8de4cdd209ee31bb67f55aaaf6031d5cfc248c2e3982a1859cfe236003	1296779	2026-09-12T05:00:41Z
/home/nc437/ladder-lite/phys240kw/k02_s2_c1_g2.5_b10.json.columns.jsonl	prepared	0a9447ffb29f0c1d85981615bab7466bd4ea8a0e06092de2d3ba6067d02f8789	3516851	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k02_s2_c1_g2.5_b10.json.columns.jsonl.gz	eef4b14f06f8e560990ab0aded8288b9dd1736b76009d9709b8fd444b1dab6ae	484529	2026-09-12T05:00:41Z
/home/nc437/ladder-lite/phys240kw/k02_s2_c1_g2.5_b10.json.columns.jsonl	success	0a9447ffb29f0c1d85981615bab7466bd4ea8a0e06092de2d3ba6067d02f8789	3516851	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k02_s2_c1_g2.5_b10.json.columns.jsonl.gz	eef4b14f06f8e560990ab0aded8288b9dd1736b76009d9709b8fd444b1dab6ae	484529	2026-09-12T05:00:42Z
/home/nc437/ladder-lite/phys240kw/k02_s2_c1_g10.0_b10.json.columns.jsonl	prepared	27986d8011f9cecfedab486d1b0264a4cd5de6bfa3eb292e75bbe813fd5629b6	2389802	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k02_s2_c1_g10.0_b10.json.columns.jsonl.gz	7b246855b27380f5c046a0f1ef779ad87fe47bbaedfb7e3d56dd0f185ea0aeff	316124	2026-09-12T05:00:42Z
/home/nc437/ladder-lite/phys240kw/k02_s2_c1_g10.0_b10.json.columns.jsonl	success	27986d8011f9cecfedab486d1b0264a4cd5de6bfa3eb292e75bbe813fd5629b6	2389802	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k02_s2_c1_g10.0_b10.json.columns.jsonl.gz	7b246855b27380f5c046a0f1ef779ad87fe47bbaedfb7e3d56dd0f185ea0aeff	316124	2026-09-12T05:00:42Z
