source_path	phase	source_sha256	source_size_bytes	archive_path	archive_sha256	archive_size_bytes	event_utc
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b030_reduced/M__k20_s6__event_2p5_event5.json.columns.jsonl	failed		295019583	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b030_reduced/M__k20_s6__event_2p5_event5.json.columns.jsonl.gz			2026-09-12T04:25:39Z
/home/nc437/ladder-lite/phys240kw/k08_s3_c1_g10.0_b10.json.columns.jsonl	failed		261409056	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k08_s3_c1_g10.0_b10.json.columns.jsonl.gz			2026-09-12T04:25:39Z
/home/nc437/ladder-lite/phys240kw/k05_s1_c1_g10.0_b10.json.columns.jsonl	failed		211133136	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k05_s1_c1_g10.0_b10.json.columns.jsonl.gz			2026-09-12T04:25:39Z
/home/nc437/ladder-lite/phys240kw/k05_s2_c1_g10.0_b10.json.columns.jsonl	failed		111715591	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k05_s2_c1_g10.0_b10.json.columns.jsonl.gz			2026-09-12T04:25:39Z
/home/nc437/ladder-lite/phys240kw/k03_s1_c1_g2.5_b5.json.columns.jsonl	failed		61155663	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k03_s1_c1_g2.5_b5.json.columns.jsonl.gz			2026-09-12T04:25:39Z
/home/nc437/ladder-lite/phys240kw/k03_s1_c1_g10.0_b5.json.columns.jsonl	failed		42618364	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k03_s1_c1_g10.0_b5.json.columns.jsonl.gz			2026-09-12T04:25:39Z
/home/nc437/ladder-lite/phys240kw/k03_s3_c1_g2.5_b10.json.columns.jsonl	failed		35332308	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k03_s3_c1_g2.5_b10.json.columns.jsonl.gz			2026-09-12T04:25:39Z
/home/nc437/ladder-lite/phys240kw/k03_s1_c1_g10.0_b10.json.columns.jsonl	failed		26103449	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k03_s1_c1_g10.0_b10.json.columns.jsonl.gz			2026-09-12T04:25:39Z
/home/nc437/ladder-lite/phys240kw/k03_s1_c1_g2.5_b10.json.columns.jsonl	failed		22858146	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k03_s1_c1_g2.5_b10.json.columns.jsonl.gz			2026-09-12T04:25:40Z
/home/nc437/ladder-lite/phys240kw/k02_s2_c1_g10.0_b5.json.columns.jsonl	failed		4560163	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k02_s2_c1_g10.0_b5.json.columns.jsonl.gz			2026-09-12T04:25:40Z
/home/nc437/ladder-lite/cg_acceleration_20260903/network_cache/M__k20_s6__event_2p5_event5.pkl	prepared	949d277a480cd373ea0b3ac3632cad6e8887bd929d389a5c1fca673fba87929e	7954705682	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/network_cache/M__k20_s6__event_2p5_event5.pkl.gz	6e3c4912673e742433936641fc5f30c5c4a10753bc321eda92e9a0ad4e61389b	805429778	2026-09-12T04:37:57Z
/home/nc437/ladder-lite/cg_acceleration_20260903/network_cache/M__k20_s6__event_2p5_event5.pkl	success	949d277a480cd373ea0b3ac3632cad6e8887bd929d389a5c1fca673fba87929e	7954705682	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/network_cache/M__k20_s6__event_2p5_event5.pkl.gz	6e3c4912673e742433936641fc5f30c5c4a10753bc321eda92e9a0ad4e61389b	805429778	2026-09-12T04:40:14Z
/home/nc437/ladder-lite/cg_acceleration_20260903/network_cache/M__k20_s3__event_2p5_event5.pkl	prepared	48dd11618c88099198da00d951dc81fd662878c426c343ab9199e51467d599f3	6828728310	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/network_cache/M__k20_s3__event_2p5_event5.pkl.gz	977f0ce983c5aba70d7c22fa0a47fd95c50ba86180890646682f94e8218f1735	687983654	2026-09-12T04:46:16Z
/home/nc437/ladder-lite/cg_acceleration_20260903/network_cache/M__k20_s3__event_2p5_event5.pkl	success	48dd11618c88099198da00d951dc81fd662878c426c343ab9199e51467d599f3	6828728310	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/network_cache/M__k20_s3__event_2p5_event5.pkl.gz	977f0ce983c5aba70d7c22fa0a47fd95c50ba86180890646682f94e8218f1735	687983654	2026-09-12T04:48:12Z
/home/nc437/ladder-lite/cg_acceleration_20260903/network_cache/M__k13_s2__event_2p5_event5.pkl	prepared	4afa97f446758eb2355e7668471b18e5a7c57aa4bf7cfd83574b5e99f6777e27	2507015825	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/network_cache/M__k13_s2__event_2p5_event5.pkl.gz	b536c8a0a9f951373c2242408f8d59a97c82a99436aed566f982122fd3ea3840	239799811	2026-09-12T04:50:22Z
/home/nc437/ladder-lite/cg_acceleration_20260903/network_cache/M__k13_s2__event_2p5_event5.pkl	success	4afa97f446758eb2355e7668471b18e5a7c57aa4bf7cfd83574b5e99f6777e27	2507015825	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/network_cache/M__k13_s2__event_2p5_event5.pkl.gz	b536c8a0a9f951373c2242408f8d59a97c82a99436aed566f982122fd3ea3840	239799811	2026-09-12T04:51:03Z
/home/nc437/ladder-lite/phys240kw/k13_s1_c1_g10.0_b5.json.columns.jsonl	prepared	8c8aac2c7b45e691e7996105b9163cf8bceedf2fcd1adaefc7d05d069d0f55c0	1497701953	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k13_s1_c1_g10.0_b5.json.columns.jsonl.gz	36b84fb0a4d6d5515667fc03c85e8d967e98b4deabb05ffb73e7dffe893486e9	129867419	2026-09-12T04:52:04Z
/home/nc437/ladder-lite/phys240kw/k13_s1_c1_g10.0_b5.json.columns.jsonl	success	8c8aac2c7b45e691e7996105b9163cf8bceedf2fcd1adaefc7d05d069d0f55c0	1497701953	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k13_s1_c1_g10.0_b5.json.columns.jsonl.gz	36b84fb0a4d6d5515667fc03c85e8d967e98b4deabb05ffb73e7dffe893486e9	129867419	2026-09-12T04:52:12Z
/home/nc437/ladder-lite/phys240kw/k08_s1_c1_g2.5_b5.json.columns.jsonl	prepared	5b2649541880a637250a003f2fb6347448fa3a5919f19e2c06a482f7654e5c67	1192274359	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k08_s1_c1_g2.5_b5.json.columns.jsonl.gz	fa9580fa1ec64a5562361679ff2fd216d47c7609b200f440e4189eda0467d364	114733710	2026-09-12T04:53:07Z
/home/nc437/ladder-lite/phys240kw/k08_s1_c1_g2.5_b5.json.columns.jsonl	success	5b2649541880a637250a003f2fb6347448fa3a5919f19e2c06a482f7654e5c67	1192274359	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k08_s1_c1_g2.5_b5.json.columns.jsonl.gz	fa9580fa1ec64a5562361679ff2fd216d47c7609b200f440e4189eda0467d364	114733710	2026-09-12T04:53:13Z
/home/nc437/ladder-lite/phys240kw/k13_s3_c1_g10.0_b5.json.columns.jsonl	prepared	de8f37d1c82a1b62887e3a4576c6a84c9c00732ac4ed11d0ec2cc15272bf1386	1080621322	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k13_s3_c1_g10.0_b5.json.columns.jsonl.gz	209894569e2491bb67ddd50cfd0ec0e60824646c11eda57d015d4844a200e205	92688377	2026-09-12T04:53:57Z
/home/nc437/ladder-lite/phys240kw/k13_s3_c1_g10.0_b5.json.columns.jsonl	success	de8f37d1c82a1b62887e3a4576c6a84c9c00732ac4ed11d0ec2cc15272bf1386	1080621322	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k13_s3_c1_g10.0_b5.json.columns.jsonl.gz	209894569e2491bb67ddd50cfd0ec0e60824646c11eda57d015d4844a200e205	92688377	2026-09-12T04:54:03Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b200_reduced/M__k20_s5__event_2p5_event5.json.columns.jsonl	prepared	803483656c48484245391d605b28526f2a756b10373751f7d21a9fec35d39a17	984545667	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b200_reduced/M__k20_s5__event_2p5_event5.json.columns.jsonl.gz	d390973240b943925c7aee83c206d9361852a8c6c764f5c917c3958177e2a850	106298925	2026-09-12T04:54:47Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b200_reduced/M__k20_s5__event_2p5_event5.json.columns.jsonl	success	803483656c48484245391d605b28526f2a756b10373751f7d21a9fec35d39a17	984545667	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b200_reduced/M__k20_s5__event_2p5_event5.json.columns.jsonl.gz	d390973240b943925c7aee83c206d9361852a8c6c764f5c917c3958177e2a850	106298925	2026-09-12T04:54:52Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b200_reduced/M__k20_s3__event_2p5_event5.json.columns.jsonl	prepared	d9a6ff0b8962e7f211660c958b43d7b594b60a87a9f34068255d11c1f7b5e220	953527516	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b200_reduced/M__k20_s3__event_2p5_event5.json.columns.jsonl.gz	92f31901e481f239ea9f8bd8b7dbf93d04d0104e1b171f3e98067d5c180332b0	111304750	2026-09-12T04:55:33Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b200_reduced/M__k20_s3__event_2p5_event5.json.columns.jsonl	success	d9a6ff0b8962e7f211660c958b43d7b594b60a87a9f34068255d11c1f7b5e220	953527516	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b200_reduced/M__k20_s3__event_2p5_event5.json.columns.jsonl.gz	92f31901e481f239ea9f8bd8b7dbf93d04d0104e1b171f3e98067d5c180332b0	111304750	2026-09-12T04:55:38Z
/home/nc437/ladder-lite/phys240kw/k20_s3_c1_g10.0_b10.json.columns.jsonl	prepared	e9f5c6db7f37bd69bcae40590d15bb0cd25607e6e7223618b1724a23d3e3fa90	914019457	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k20_s3_c1_g10.0_b10.json.columns.jsonl.gz	d66d17c700d8401aeb1f1832601dcfbd4361064d3ff627b3bf08227f43cd5e8d	85445809	2026-09-12T04:56:28Z
/home/nc437/ladder-lite/phys240kw/k20_s3_c1_g10.0_b10.json.columns.jsonl	success	e9f5c6db7f37bd69bcae40590d15bb0cd25607e6e7223618b1724a23d3e3fa90	914019457	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k20_s3_c1_g10.0_b10.json.columns.jsonl.gz	d66d17c700d8401aeb1f1832601dcfbd4361064d3ff627b3bf08227f43cd5e8d	85445809	2026-09-12T04:56:36Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b200_complementary/M__k13_s1__event_2p5_event5.json.columns.jsonl	prepared	ca60e660592aea1fb916f640d8d94c345f02c77fbcceec425812ae68d351691e	883447947	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b200_complementary/M__k13_s1__event_2p5_event5.json.columns.jsonl.gz	6be96337ce45021c7bc7ea9e95bd249c6288500cd732b2458c0932430defdf60	122243442	2026-09-12T04:57:15Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b200_complementary/M__k13_s1__event_2p5_event5.json.columns.jsonl	success	ca60e660592aea1fb916f640d8d94c345f02c77fbcceec425812ae68d351691e	883447947	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b200_complementary/M__k13_s1__event_2p5_event5.json.columns.jsonl.gz	6be96337ce45021c7bc7ea9e95bd249c6288500cd732b2458c0932430defdf60	122243442	2026-09-12T04:57:25Z
/home/nc437/ladder-lite/phys240kw/k20_s2_c1_g10.0_b5.json.columns.jsonl	prepared	1f44450e277c4e0789f370c65b67b034aec6eaeb79c1ca4c0bb7f26ef206edea	867152531	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k20_s2_c1_g10.0_b5.json.columns.jsonl.gz	57bfbe6753d7c8a5652b921f4eff474a1bd2a60259b2df0e69b264ac37bfcd05	73305769	2026-09-12T04:57:57Z
/home/nc437/ladder-lite/phys240kw/k20_s2_c1_g10.0_b5.json.columns.jsonl	success	1f44450e277c4e0789f370c65b67b034aec6eaeb79c1ca4c0bb7f26ef206edea	867152531	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k20_s2_c1_g10.0_b5.json.columns.jsonl.gz	57bfbe6753d7c8a5652b921f4eff474a1bd2a60259b2df0e69b264ac37bfcd05	73305769	2026-09-12T04:58:09Z
/home/nc437/ladder-lite/phys240kw/k13_s2_c1_g10.0_b5.json.columns.jsonl	prepared	71fa1c2e61f56698600d787e8295dd006dab57c509f62dfb1921d3b4dcdd880c	823220828	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k13_s2_c1_g10.0_b5.json.columns.jsonl.gz	e33129b62ac8973373e734bdcda8822e2bef981877945bd6a1be7454ae11bd21	82299228	2026-09-12T04:58:41Z
/home/nc437/ladder-lite/phys240kw/k13_s2_c1_g10.0_b5.json.columns.jsonl	success	71fa1c2e61f56698600d787e8295dd006dab57c509f62dfb1921d3b4dcdd880c	823220828	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k13_s2_c1_g10.0_b5.json.columns.jsonl.gz	e33129b62ac8973373e734bdcda8822e2bef981877945bd6a1be7454ae11bd21	82299228	2026-09-12T04:58:45Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b120_reduced/M__k13_s6__event_2p5_event5.json.columns.jsonl	prepared	0897bb0353ba25bdf0a7d55046995f116d758fe3c960c6ddd9e76c78a106e5f1	773575596	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b120_reduced/M__k13_s6__event_2p5_event5.json.columns.jsonl.gz	96e7ac4013cb3da2cc655337a3946d39b923cdc8e06faa36f74d6d8922b6ca4b	84493962	2026-09-12T04:59:17Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b120_reduced/M__k13_s6__event_2p5_event5.json.columns.jsonl	success	0897bb0353ba25bdf0a7d55046995f116d758fe3c960c6ddd9e76c78a106e5f1	773575596	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b120_reduced/M__k13_s6__event_2p5_event5.json.columns.jsonl.gz	96e7ac4013cb3da2cc655337a3946d39b923cdc8e06faa36f74d6d8922b6ca4b	84493962	2026-09-12T04:59:21Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b120_reduced/M__k20_s4__event_2p5_event5.json.columns.jsonl	prepared	a15cc90ef6c13419d2ac7ccc699c123cd021773d57d58a24acefb8fb7fb4a25a	751693091	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b120_reduced/M__k20_s4__event_2p5_event5.json.columns.jsonl.gz	11baa5baf69561e02b10517c878bbcd77074ddc91d1409b081afddea06527e88	78810372	2026-09-12T04:59:52Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b120_reduced/M__k20_s4__event_2p5_event5.json.columns.jsonl	success	a15cc90ef6c13419d2ac7ccc699c123cd021773d57d58a24acefb8fb7fb4a25a	751693091	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b120_reduced/M__k20_s4__event_2p5_event5.json.columns.jsonl.gz	11baa5baf69561e02b10517c878bbcd77074ddc91d1409b081afddea06527e88	78810372	2026-09-12T04:59:56Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b120_complementary/M__k13_s4__event_2p5_event5.json.columns.jsonl	prepared	714b6111de64cac8964fb6f5d4c5c5b2661fe378a0305400023b66222148bf8a	738901808	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b120_complementary/M__k13_s4__event_2p5_event5.json.columns.jsonl.gz	9fc9521b5568f58f7265677a044efb9d0a297746f4db922395186f610c4279e4	93567508	2026-09-12T05:00:27Z
/home/nc437/ladder-lite/cg_acceleration_20260903/cg/b120_complementary/M__k13_s4__event_2p5_event5.json.columns.jsonl	success	714b6111de64cac8964fb6f5d4c5c5b2661fe378a0305400023b66222148bf8a	738901808	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/cg_acceleration_20260903/cg/b120_complementary/M__k13_s4__event_2p5_event5.json.columns.jsonl.gz	9fc9521b5568f58f7265677a044efb9d0a297746f4db922395186f610c4279e4	93567508	2026-09-12T05:00:31Z
/home/nc437/ladder-lite/phys240kw/k20_s3_c1_g2.5_b10.json.columns.jsonl	prepared	7c517b418127c45d184bc6a44e32862ec1ba7276d2053fdb9fc96e79bd3fc3dd	726355131	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k20_s3_c1_g2.5_b10.json.columns.jsonl.gz	075594bfb23f4fb8b9c4021862d65f530bcd0c8414260ee493a51b2dd32e43de	68164175	2026-09-12T05:00:59Z
/home/nc437/ladder-lite/phys240kw/k20_s3_c1_g2.5_b10.json.columns.jsonl	success	7c517b418127c45d184bc6a44e32862ec1ba7276d2053fdb9fc96e79bd3fc3dd	726355131	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k20_s3_c1_g2.5_b10.json.columns.jsonl.gz	075594bfb23f4fb8b9c4021862d65f530bcd0c8414260ee493a51b2dd32e43de	68164175	2026-09-12T05:01:03Z
/home/nc437/ladder-lite/phys240kw/k13_s2_c1_g2.5_b5.json.columns.jsonl	prepared	a4dde53e639baebee7da99651c3b5f4bbdcecbf21c57a9940e5a24c0a6cccedd	692096064	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k13_s2_c1_g2.5_b5.json.columns.jsonl.gz	0196ad73a0a91b0a23243c7e598303fc977d8f55a4b1b4301772910988a998d6	71034998	2026-09-12T05:01:31Z
/home/nc437/ladder-lite/phys240kw/k13_s2_c1_g2.5_b5.json.columns.jsonl	success	a4dde53e639baebee7da99651c3b5f4bbdcecbf21c57a9940e5a24c0a6cccedd	692096064	/home/nc437/ladder-lite/storage_cleanup_20260912_archive/phys240kw/k13_s2_c1_g2.5_b5.json.columns.jsonl.gz	0196ad73a0a91b0a23243c7e598303fc977d8f55a4b1b4301772910988a998d6	71034998	2026-09-12T05:01:34Z
