Iteration,Master_Obj,Master_Improvement,Master_Time_s,Pricing_Time_s,Cumulative_Master_Time_s,Cumulative_Pricing_Time_s,Cols_Added,Best_RC,Timed_Out,Pricing_TimeLimit_Used,Stagnant_Counter,Total_Runtime_s
47,1.1546419885E+06,1404.3179558613300,0.22235703468322800,18.14664912223820,7.571963548660280,1725.6126217842100,200,-176848.96828354300,FALSE,100000.0,0,1735.6298542022700
48,1.152351167E+06,2290.821306162510,0.558690071105957,29.958319187164300,8.130653619766240,1755.5709409713700,200,-180680.98970201300,FALSE,100000.0,0,1766.193924188610
49,1.1494565484E+06,2894.618808394530,0.4399082660675050,46.5175359249115,8.57056188583374,1802.088476896290,200,-183287.49852022300,FALSE,100000.0,0,1813.3019759655000
50,1.1461819075E+06,3274.6408653617800,0.4267442226409910,21.385616779327400,8.997306108474730,1823.4740936756100,200,-204175.83873398400,FALSE,100000.0,0,1835.1516511440300
51,1.1445963427E+06,1585.5648329991400,0.4546496868133550,20.25098419189450,9.451955795288090,1843.725077867510,200,-199301.96775399100,FALSE,100000.0,0,1855.8958299160000
52,1.1404237878E+06,4172.55486253323,0.21485280990600600,26.07191300392150,9.666808605194090,1869.7969908714300,200,-204026.78166830200,FALSE,100000.0,0,1882.2022261619600
53,1.1360020342E+06,4421.753552988640,0.6992099285125730,25.820526123046900,10.366018533706700,1895.6175169944800,200,-166394.3171732570,FALSE,100000.0,0,1908.7599380016300
54,1.1319939841E+06,4008.0501568834300,0.6371569633483890,23.497411251068100,11.003175497055100,1919.1149282455400,200,-171296.6344243330,FALSE,100000.0,0,1932.9306681156200
55,1.1308094174E+06,1184.5666555247700,0.5100882053375240,23.14292883872990,11.513263702392600,1942.2578570842700,200,-138383.5454014980,FALSE,100000.0,0,1956.6235840320600
56,1.1295147793E+06,1294.638090680820,0.6121129989624020,46.795013189315800,12.12537670135500,1989.05287027359,200,-154626.21149980200,FALSE,100000.0,0,2004.073780298230
57,1.1258420795E+06,3672.699857312020,0.5069639682769780,49.623379945755000,12.632340669632000,2038.676250219350,200,-183211.45362742000,FALSE,100000.0,0,2054.2520711422000
58,1.124641704E+06,1200.375075264600,0.609889030456543,37.81180477142330,13.242229700088500,2076.4880549907700,200,-145923.99865522900,FALSE,100000.0,0,2092.721622943880
59,1.1195599171E+06,5081.787337546240,0.5156741142272950,43.92646288871770,13.757903814315800,2120.414517879490,200,-190172.68309587900,FALSE,100000.0,0,2137.208256959920
60,1.11553995E+06,4019.9671825296200,0.6009621620178220,56.82775402069090,14.358865976333600,2177.242271900180,200,-159938.27651856700,FALSE,100000.0,0,2194.6798820495600
61,1.1126167188E+06,2923.2310869486500,0.42909836769104000,47.15936589241030,14.787964344024700,2224.4016377925900,200,-148587.6663705820,FALSE,100000.0,0,2242.304313182830
62,1.1112283667E+06,1388.352144634580,0.49472713470459000,73.27238488197330,15.282691478729200,2297.6740226745600,200,-128592.13471405300,FALSE,100000.0,0,2316.1302251815800
63,1.1091218588E+06,2106.5078261210600,0.7653622627258300,69.24121904373170,16.048053741455100,2366.9152417182900,200,-178674.14567334400,FALSE,100000.0,0,2386.1916041374200
64,1.1073218454E+06,1800.0134587616200,0.6565151214599610,58.51163601875310,16.70456886291500,2425.4268777370500,200,-106139.14170294300,FALSE,100000.0,0,2445.405841112140
65,1.1064852759E+06,836.5694976279050,0.7411000728607180,50.47516894340520,17.445668935775800,2475.9020466804500,200,-141614.70318573500,FALSE,100000.0,0,2496.670448064800
66,1.103881186E+06,2604.0894583521900,1.4213948249816900,46.10404920578000,18.867063760757400,2522.0060958862300,200,-116130.72903632900,FALSE,100000.0,0,2544.30433011055
67,1.1027673748E+06,1113.8115789182500,0.915571928024292,50.8656849861145,19.78263568878170,2572.871780872350,200,-136926.23467136500,FALSE,100000.0,0,2596.136169195180
68,1.1017615782E+06,1005.7966088373200,0.9166450500488280,67.11464476585390,20.699280738830600,2639.986425638200,200,-101722.52619414800,FALSE,100000.0,0,2664.2253329753900
69,1.1006287144E+06,1132.8638140154100,0.8086071014404300,50.5076961517334,21.507887840271000,2690.4941217899300,200,-122146.4227130350,FALSE,100000.0,0,2715.586884021760
70,1.0994188989E+06,1209.8154746743400,0.7779741287231450,49.50785517692570,22.28586196899410,2740.001976966860,200,-97644.4338921403,FALSE,100000.0,0,2765.9278190136000
71,1.099050863E+06,368.03640025574700,0.43399667739868200,71.34609985351560,22.719858646392800,2811.3480768203700,200,-115488.04910786700,FALSE,100000.0,0,2837.7763481140100
72,1.0982652278E+06,785.6347444574350,1.031797170639040,71.25283408164980,23.75165581703190,2882.6009109020200,200,-96881.90751318070,FALSE,100000.0,0,2910.1844069957700
73,1.097981873E+06,283.35476101050200,0.9318060874938970,48.37112283706670,24.683461904525800,2930.97203373909,200,-91647.90641727200,FALSE,100000.0,0,2959.5293600559200
74,1.097505139E+06,476.734082916053,0.8202481269836430,56.83745718002320,25.5037100315094,2987.809490919110,200,-100649.92906960100,FALSE,100000.0,0,3017.259428024290
75,1.096325634E+06,1179.5054139581000,1.084691047668460,63.44406509399410,26.588401079177900,3051.2535560131100,200,-98616.73415463560,FALSE,100000.0,0,3081.844378232960
76,1.0955264415E+06,799.1919987625440,0.7891058921813970,60.167588233947800,27.377506971359300,3111.421144247060,200,-88105.82269748010,FALSE,100000.0,0,3142.8618280887600
77,1.094841812E+06,684.6296647263230,1.0121121406555200,57.363664865493800,28.38961911201480,3168.784809112550,200,-86844.01767753450,FALSE,100000.0,0,3201.325845003130
78,1.093177579E+06,1664.2331308261500,0.8994381427764890,57.39563179016110,29.28905725479130,3226.18044090271,200,-85658.33577758170,FALSE,100000.0,0,3259.675903081890
79,1.0924820362E+06,695.5425876458180,1.048360824584960,30.51508378982540,30.33741807937620,3256.6955246925400,200,-94013.30410510550,FALSE,100000.0,0,3291.2755591869400
80,1.0923804127E+06,101.62345774448500,1.7995250225067100,42.224475145340000,32.136943101882900,3298.9199998378800,200,-89746.68212636540,FALSE,100000.0,0,3335.4646639823900
81,1.0919521637E+06,428.24895651987800,1.5743541717529300,63.26912498474120,33.711297273635900,3362.1891248226200,200,-84499.52855211710,FALSE,100000.0,0,3400.420914173130
82,1.091155659E+06,796.504766992759,1.4474663734436000,36.33492112159730,35.15876364707950,3398.524045944210,200,-99441.45986803490,FALSE,100000.0,0,3438.296073913570
83,1.0905404453E+06,615.2136406186040,0.9777421951293950,38.55601382255550,36.13650584220890,3437.0800597667700,200,-99894.4023276206,FALSE,100000.0,0,3477.942696094510
84,1.0901425155E+06,397.9298135349530,0.871103048324585,43.13014507293700,37.00760889053350,3480.2102048397100,200,-106416.22097432500,FALSE,100000.0,0,3522.0016629695900
85,1.0898517565E+06,290.7590319181330,1.157963752746580,47.33129906654360,38.16557264328000,3527.54150390625,200,-80539.73492660900,FALSE,100000.0,0,3570.5470719337500
86,1.0891295263E+06,722.2301771298520,1.0016179084777800,50.75360608100890,39.16719055175780,3578.295109987260,200,-95147.43974416360,FALSE,100000.0,0,3622.353438138960
87,1.0882291557E+06,900.3706071467600,0.8731119632720950,36.96440505981450,40.04030251502990,3615.2595150470700,200,-106699.82235748700,FALSE,100000.0,0,3660.2421412468000
88,1.0877740228E+06,455.1328951169270,0.38760995864868200,28.70626926422120,40.42791247367860,3643.9657843112900,200,-94472.89147002140,FALSE,100000.0,0,3689.375235080720
89,1.0869278560E+06,846.1668327872180,1.0321741104126000,61.42075514793400,41.46008658409120,3705.3865394592300,200,-86849.9648246013,FALSE,100000.0,0,3751.9129481315600
90,1.0864659220E+06,461.9339319053110,1.1379399299621600,51.81904697418210,42.598026514053300,3757.2055864334100,200,-93628.98639285110,FALSE,100000.0,0,3804.92138004303
91,1.0859210857E+06,544.8363593243990,0.803076982498169,52.621159076690700,43.401103496551500,3809.8267455101000,200,-108615.35674696000,FALSE,100000.0,0,3858.4128839969600
92,1.0849936240E+06,927.4617245486010,1.4089930057525600,52.33706998825070,44.81009650230410,3862.163815498350,200,-102986.85674574700,FALSE,100000.0,0,3912.2907960414900
93,1.084503846E+06,489.77789942524400,2.167288064956670,52.31994009017940,46.97738456726070,3914.4837555885300,200,-84300.15028175040,FALSE,100000.0,0,3966.904191970830
94,1.084138197E+06,365.64856260991700,1.0104470252990700,72.24965119361880,47.987831592559800,3986.7334067821500,200,-100092.02091075500,FALSE,100000.0,0,4040.2203612327600
95,1.0834395312E+06,698.6663376074280,1.1811680793762200,51.80042290687560,49.168999671936000,4038.533829689030,200,-101802.69490204600,FALSE,100000.0,0,4093.3512949943500
96,1.082902925E+06,536.6059949155900,1.3541760444641100,48.11064124107360,50.52317571640020,4086.6444709301000,200,-90131.96359461600,FALSE,100000.0,0,4142.894564151760
97,1.0820817924E+06,821.1327857899010,1.993537187576290,45.196064710617100,52.51671290397640,4131.840535640720,200,-107506.50244239900,FALSE,100000.0,0,4190.2028431892400
98,1.0809617361E+06,1120.0562445684300,1.0444409847259500,23.8872549533844,53.56115388870240,4155.727790594100,200,-76141.19989388800,FALSE,100000.0,0,4215.195438146590
99,1.080131910E+06,829.8261689988430,1.0882461071014400,48.946269035339400,54.64939999580380,4204.67405962944,200,-70187.34952343820,FALSE,100000.0,0,4265.28196310997
100,1.07991003E+06,221.88335874700000,0.8607151508331300,60.821330070495600,55.51011514663700,4265.495389699940,200,-79010.41679445060,FALSE,100000.0,0,4327.013936042790
101,1.079431113E+06,478.91399849695200,0.804100751876831,37.726497173309300,56.314215898513800,4303.221886873250,200,-79609.52811699740,FALSE,100000.0,0,4365.57862496376
102,1.0789373527E+06,493.75986224622500,0.9627809524536130,49.632153034210200,57.27699685096740,4352.854039907460,200,-95835.36699697770,FALSE,100000.0,0,4416.217498064040
103,1.0779389861E+06,998.366668665316,1.0786960124969500,62.17060685157780,58.355692863464400,4415.024646759030,200,-103801.27536546100,FALSE,100000.0,0,4479.512218236920
104,1.0769395832E+06,999.4028831587640,0.6989729404449460,43.57592034339910,59.0546658039093,4458.600567102430,200,-75804.03284358730,FALSE,100000.0,0,4523.81750702858
105,1.0765286851E+06,410.89811540278600,0.9939117431640630,45.11154913902280,60.048577547073400,4503.712116241460,200,-76466.72739909600,FALSE,100000.0,0,4569.9841132164
106,1.0760770958E+06,451.5892769859640,1.5024242401123000,51.47974920272830,61.55100178718570,4555.191865444180,200,-81609.13401738400,FALSE,100000.0,0,4623.0767459869400
107,1.0753303071E+06,746.7887137536890,1.4287378787994400,48.57553195953370,62.97973966598510,4603.767397403720,200,-108869.70339709100,FALSE,100000.0,0,4673.237100124360
108,1.0738727333E+06,1457.5737407300600,0.9356200695037840,59.44490194320680,63.91535973548890,4663.212299346920,200,-92468.27276096750,FALSE,100000.0,0,4733.690947055820
109,1.072390608E+06,1482.1253269191400,2.2610628604888900,79.859295129776,66.17642259597780,4743.0715944767,200,-93852.34349980260,FALSE,100000.0,0,4815.981359004970
110,1.0717708938E+06,619.714247078402,1.075378179550170,47.196857213974,67.25180077552800,4790.268451690670,200,-119111.05855294800,FALSE,100000.0,0,4864.320671081540
111,1.0701499569E+06,1620.936838079010,1.470776081085210,26.736763954162600,68.72257685661320,4817.005215644840,200,-107311.01472930500,FALSE,100000.0,0,4892.690536260610
112,1.06920696E+06,942.9996062535790,1.31416916847229,58.188652992248500,70.03674602508550,4875.193868637090,200,-76681.79170231810,FALSE,100000.0,0,4952.328244924550
113,1.068766163E+06,440.7941405349410,1.9508960247039800,57.012569189071700,71.98764204978940,4932.206437826160,200,-69609.10109834230,FALSE,100000.0,0,5011.445163011550
114,1.068573861E+06,192.3023815259800,1.4711699485778800,36.7338490486145,73.45881199836730,4968.940286874770,200,-60208.36534515720,FALSE,100000.0,0,5049.892877101900
115,1.0682822612E+06,291.5996279497630,1.2681999206543000,48.653225898742700,74.7270119190216,5017.593512773510,200,-71246.54792778800,FALSE,100000.0,0,5099.873340129850
116,1.0678488005E+06,433.4607096777760,1.5841610431671100,50.369109869003300,76.31117296218870,5067.962622642520,200,-68984.15242743430,FALSE,100000.0,0,5151.927234172820
117,1.0672835009E+06,565.2996128341180,1.467353105545040,51.67816519737240,77.77852606773380,5119.6407878398900,200,-73358.55128549390,FALSE,100000.0,0,5205.170991182330
118,1.0667078089E+06,575.6919753502590,1.8309271335601800,39.0421302318573,79.60945320129400,5158.682918071750,200,-72792.36157290310,FALSE,100000.0,0,5246.309865951540
119,1.065999545E+06,708.2634105361070,1.7785401344299300,61.13982677459720,81.38799333572390,5219.822744846340,200,-81568.12006600850,FALSE,100000.0,0,5309.32195019722
120,1.0656533480E+06,346.1974862283100,1.928161859512330,52.27826118469240,83.3161551952362,5272.101006031040,200,-65143.47038149100,FALSE,100000.0,0,5363.6652500629400
121,1.0654064545E+06,246.8935243950690,1.7682440280914300,59.321370124816900,85.08439922332760,5331.422376155850,200,-72522.83797351770,FALSE,100000.0,0,5424.8716452121700
122,1.0650293787E+06,377.07580016204200,1.7313599586486800,57.28984594345090,86.81575918197630,5388.712222099300,200,-67675.22392052020,FALSE,100000.0,0,5483.973727941510
123,1.0648096331E+06,219.74555004923600,2.2051610946655300,48.900110960006700,89.02092027664190,5437.612333059310,200,-65265.6737878464,FALSE,100000.0,0,5535.1586101055100
124,1.0645381948E+06,271.4383063868150,2.27390193939209,53.64980697631840,91.29482221603390,5491.262140035630,200,-62298.05897070000,FALSE,100000.0,0,5591.182835102080
125,1.063823675E+06,714.5195709406400,2.6397788524627700,47.848936796188400,93.9346010684967,5539.111076831820,200,-70758.08361611040,FALSE,100000.0,0,5641.79475402832
126,1.0630848765E+06,738.7986992797810,1.9977810382843000,49.67703604698180,95.932382106781,5588.788112878800,200,-60003.82020151400,FALSE,100000.0,0,5693.574905157090
127,1.0625385863E+06,546.2902319070420,1.7604670524597200,46.38787579536440,97.69284915924070,5635.175988674160,200,-74681.30722988600,FALSE,100000.0,0,5741.812506198880
128,1.0621403836E+06,398.2026551577730,2.6939749717712400,49.4757661819458,100.38682413101200,5684.65175485611,200,-59980.718075345400,FALSE,100000.0,0,5794.058195114140
129,1.0618349445E+06,305.43910486996200,2.2633659839630100,48.442878007888800,102.65019011497500,5733.094632864000,200,-63036.3293237269,FALSE,100000.0,0,5844.875465154650
130,1.0614938524E+06,341.0921465388970,1.9852979183197000,54.79558801651000,104.63548803329500,5787.890220880510,200,-64071.57504400390,FALSE,100000.0,0,5901.753566980360
131,1.060667765E+06,826.0876849584750,1.9333560466766400,57.88536095619200,106.56884407997100,5845.7755818367,200,-58190.93274954280,FALSE,100000.0,0,5961.693598270420
132,1.06019862E+06,469.1454891569450,2.3219592571258500,45.1275908946991,108.89080333709700,5890.9031727314000,200,-62404.9322544014,FALSE,100000.0,0,6009.26352930069
133,1.059739641E+06,458.9781745211220,1.4583098888397200,39.86194181442260,110.34911322593700,5930.765114545820,200,-56601.177590448400,FALSE,100000.0,0,6050.646738290790
134,1.0593884766E+06,351.164488757262,2.875164747238160,36.660563945770300,113.22427797317500,5967.425678491590,200,-51402.056567390900,FALSE,100000.0,0,6090.272718191150
135,1.0592693370E+06,119.13954066881000,1.0731031894683800,35.33315396308900,114.29738116264300,6002.758832454680,200,-52092.87801344490,FALSE,100000.0,0,6126.73149895668
136,1.0589854920E+06,283.84499884210500,2.378638982772830,35.61457920074460,116.67602014541600,6038.373411655430,200,-54203.84030741000,FALSE,100000.0,0,6164.845100164410
137,1.0584033666E+06,582.1253800052220,2.2410030364990200,52.046542167663600,118.91702318191500,6090.41995382309,200,-54584.52575948580,FALSE,100000.0,0,6219.243630170820
138,1.0581834997E+06,219.8669372180010,1.1759998798370400,33.193063259124800,120.09302306175200,6123.613017082210,200,-50211.32229427260,FALSE,100000.0,0,6253.697556018830
139,1.0580247637E+06,158.73595585278200,1.0129728317260700,25.754940032959000,121.1059958934780,6149.367957115170,200,-54385.3855198499,FALSE,100000.0,0,6280.54470705986
140,1.0577615480E+06,263.21570036932800,1.1550719738006600,42.60460376739500,122.26106786727900,6191.972560882570,200,-44992.099697039800,FALSE,100000.0,0,6324.361854314800
141,1.057642634E+06,118.91448915749800,1.8472421169281000,53.25727987289430,124.10830998420700,6245.229840755460,200,-46872.9937212509,FALSE,100000.0,0,6379.566200017930
142,1.0574234520E+06,219.1815764263740,1.6644558906555200,39.469208002090500,125.77276587486300,6284.699048757550,200,-51937.40541494620,FALSE,100000.0,0,6420.761480093000
143,1.0570282903E+06,395.16170960920900,0.8520739078521730,32.36504507064820,126.62483978271500,6317.064093828200,200,-66591.33782894090,FALSE,100000.0,0,6454.021861076360
144,1.05632343E+06,704.8589964422860,2.209949254989620,48.96555519104000,128.83478903770400,6366.029649019240,200,-58605.86440944710,FALSE,100000.0,0,6505.290208101270
145,1.0554301261E+06,893.305197493406,1.6236207485199000,28.778892040252700,130.45840978622400,6394.808541059490,200,-56247.87519329310,FALSE,100000.0,0,6535.741593122480
146,1.0548778395E+06,552.2865622928370,0.8346960544586180,33.606252670288100,131.29310584068300,6428.414793729780,200,-52271.79290245140,FALSE,100000.0,0,6570.408222913740
147,1.054344753E+06,533.0863474877550,2.484276294708250,41.88163495063780,133.77738213539100,6470.29642868042,200,-49528.58801360860,FALSE,100000.0,0,6614.8739449977900
148,1.0538719231E+06,472.83001782745100,2.5554728507995600,63.20585012435910,136.3328549861910,6533.502278804780,200,-56377.09231536740,FALSE,100000.0,0,6680.7601091861700
149,1.0534192565E+06,452.66669390397100,2.4062418937683100,62.81526517868040,138.7390968799590,6596.3175439834600,200,-48472.26807301170,FALSE,100000.0,0,6746.070899248120
150,1.0528098157E+06,609.4407094579660,3.012331008911130,60.0907940864563,141.75142788887000,6656.408338069920,200,-52638.86568449100,FALSE,100000.0,0,6809.312838077550
151,1.0525064498E+06,303.36594782886100,3.266657829284670,38.36996102333070,145.0180857181550,6694.7782990932500,200,-50980.33377874050,FALSE,100000.0,0,6851.135380983350
152,1.0517343491E+06,772.100732925348,2.8752222061157200,71.86802005767820,147.89330792427100,6766.646319150930,200,-49426.704539381700,FALSE,100000.0,0,6926.02485203743
153,1.0506743838E+06,1059.9652337413300,2.086517810821530,49.267834186554000,149.97982573509200,6815.914153337480,200,-59145.84221002260,FALSE,100000.0,0,6977.504136323930
154,1.0501565000E+06,517.883838689886,2.503298044204710,62.51315927505490,152.48312377929700,6878.427312612530,200,-49964.29886931490,FALSE,100000.0,0,7042.681708097460
155,1.04978553E+06,370.96802763128700,2.5347368717193600,64.55576705932620,155.01786065101600,6942.98307967186,200,-55857.11947105510,FALSE,100000.0,0,7109.9633820056900
156,1.0490087350E+06,776.7969688817390,1.7184808254241900,62.19238090515140,156.73634147644000,7005.175460577010,200,-47519.72519290000,FALSE,100000.0,0,7174.019320011140
157,1.04868501E+06,323.7221833083310,2.262068033218380,65.1608362197876,158.9984095096590,7070.336296796800,200,-56532.97567983930,FALSE,100000.0,0,7241.553610086440
158,1.047812201E+06,872.8117644859010,2.5626680850982700,50.381170988082900,161.56107759475700,7120.717467784880,200,-51490.80316848550,FALSE,100000.0,0,7294.599436998370
159,1.0475455371E+06,266.66393899021200,2.3225300312042200,50.45308017730710,163.8836076259610,7171.170547962190,200,-55609.47995701840,FALSE,100000.0,0,7347.558246135710
160,1.0465214028E+06,1024.1343061546800,3.370617151260380,59.29029202461240,167.25422477722200,7230.460839986800,200,-45305.27148133300,FALSE,100000.0,0,7410.362440109250
161,1.0462006368E+06,320.76604257838300,2.1477842330932600,63.159361124038700,169.40200901031500,7293.62020111084,200,-56176.83561951450,FALSE,100000.0,0,7475.777698993680
162,1.0456606665E+06,539.9702751981090,2.7403881549835200,63.229801177978500,172.14239716529800,7356.850002288820,200,-51996.26749791740,FALSE,100000.0,0,7541.869865179060
163,1.0454586454E+06,202.0210898781660,2.7489430904388400,65.51844310760500,174.8913402557370,7422.368445396420,200,-41953.79529213250,FALSE,100000.0,0,7610.269968032840
