case_id,chain,target,treatment,validation_only,total_budget_s,fleet_budget_s,input_sha256,execution_commit,new_cg_run,new_pricing_certificate,initialization_policy,known_donor_fleet_upper_bound,donor_bound_is_solver_incumbent,donor_child_cg_minutes,construction_minutes,union_columns,buses,pool_fleet_bound,target_excluded_in_saved_pool,fleet_proved,pool_columns,total_mip_minutes,fleet_search_minutes,charging_status,individual_route_replay,duplicate_removal_validated,shared_capacity_validated,mip_path,mip_sha256,target_matched_by_solver,native_greedy_start,source_status_sha256,source_journal_sha256,unchanged_control_ordered_pool_verified
c1_k15_union,1,15,union,True,30,20,00e65586e3f6732d476adb184af9ae1c55f8d160798fbb629e47ebcaf5906390,871d057e1067411f09581e37d78f7c1ca43f68bb,False,False,Frozen native greedy; realized start depends on pool,16,False,316.0464100821254,1.0274619517770285,100861,95,15.000000000000002,False,False,100861,0.5434800372226164,0.41387273884999254,TIME_LIMIT,True,False,False,/home/nc437/ladder-lite/compact_pool_union_20260915/native_fixture/cases/c1_k15_union/mip_result.json,e62f93b53de233cbdb7b36c6e5029d5a1ee7ee452fdd5876fd6a7b180fd33b2c,False,"{""assigned_variable_count"": 100861, ""assignment_complete"": true, ""expected_full_objective"": 11900614.855999999, ""kind"": ""greedy_pool_partition"", ""selected_variable_count"": 119, ""solver_acceptance"": {""accepted"": true, ""messages"": [""Loaded user MIP start with objective 119""], ""rejection_observed"": false, ""status"": ""accepted""}, ""source"": null, ""source_sha256"": null, ""validated"": true, ""validated_bus_count"": 119}",07d25f90d60a7581af0a5b6a35d06a7dac765add6a778683c0c32c4fc97f73f1,74eba68adf28cb552fd98d1021b16fa6c0309c5889a1b8e4031e9d0b8c4bf33a,
c2_k20_union,2,20,union,True,30,20,b15f27cbfeac70f414938253ff50484455726983ce86a4adc9369c68edf485e4,871d057e1067411f09581e37d78f7c1ca43f68bb,False,False,Frozen native greedy; realized start depends on pool,21,False,410.45609716610437,1.0404735449158276,105042,184,20.0,False,False,105042,0.6037756472127512,0.4297341365988056,TIME_LIMIT,True,True,False,/home/nc437/ladder-lite/compact_pool_union_20260915/native_fixture/cases/c2_k20_union/mip_result.json,7a21abc18f3256769dc8bb81b699361c64decc812653cef7a858ea7fbffdc1cb,False,"{""assigned_variable_count"": 105042, ""assignment_complete"": true, ""expected_full_objective"": 18400777.104, ""kind"": ""greedy_pool_partition"", ""selected_variable_count"": 184, ""solver_acceptance"": {""accepted"": true, ""messages"": [""Loaded user MIP start with objective 184""], ""rejection_observed"": false, ""status"": ""accepted""}, ""source"": null, ""source_sha256"": null, ""validated"": true, ""validated_bus_count"": 184}",dda5fe3b963da03c95cc174766b813b613f7f7ad5024b95d729396432d9e5fb2,c6c0e7c399dbe565452cafc67e2f803f5f3682f5d1b273ec27ea6baa8c7cc032,
c2_k20_control,2,20,control,True,30,20,b15f27cbfeac70f414938253ff50484455726983ce86a4adc9369c68edf485e4,871d057e1067411f09581e37d78f7c1ca43f68bb,False,False,Frozen native greedy; realized start depends on pool,21,False,410.45609716610437,1.0404735449158276,105042,30,20.000000000000025,False,False,54090,0.5823602683842182,0.37027527564981333,TIME_LIMIT,True,False,False,/home/nc437/ladder-lite/compact_pool_union_20260915/native_fixture/cases/c2_k20_control/mip_result.json,badcdc68913f05f2aed589d2b60fdf6659b7a5dfd09cb9ff841a73b59f010771,False,"{""assigned_variable_count"": 54090, ""assignment_complete"": true, ""expected_full_objective"": 20200752.552, ""kind"": ""greedy_pool_partition"", ""selected_variable_count"": 202, ""solver_acceptance"": {""accepted"": true, ""messages"": [""Loaded user MIP start with objective 202""], ""rejection_observed"": false, ""status"": ""accepted""}, ""source"": null, ""source_sha256"": null, ""validated"": true, ""validated_bus_count"": 202}",1ddbc14e586ca27e83d8efbc3d66ef5b174d8f94f6c10a7ce979b9e65a8b2e18,a29b436bfe3cac1702100d75a39aaf092b14da3a34dcc916adace12a9f403d6d,True
