case,job,target_duties,trips,fleet,finite_pool_fleet_bound,fleet_proven,target_attained,stage1_status,stage2_status,pool_columns,charging_cost,charging_bound,stage2_solver_variable_objective,selected_vs_solver_charge_delta,gurobi_stage1_wall_s,gurobi_stage2_wall_s,gurobi_total_wall_s,native_stage1_runtime_s,reported_runtime_s,physical_pool_preparation_wall_s,prepublication_wall_s,wrapper_wall_s,scheduler_elapsed,slurm_batch_MaxRSS,overcovered_trips,extra_trip_assignments,native_selected_route_replay,new_independent_physical_simulation,duplicate_cleanup_validated,shared_capacity_validated,result_sha256
w2_k35,661641,35,841,37,34.00000000000008,False,False,TIME_LIMIT,TIME_LIMIT,237336,2490.9839999997057,1367.3076241929978,2490.983999999866,-1.6007106751203537e-10,1801.161067338,1786.5111325470007,3587.6721998850007,1813.8065276145935,3615.7281289100647,391.9033971099998,4012.321180646999,4036.116135597229,01:07:36,8198720K,172,226,True,False,False,False,75087ab6b869999d588cf137b09a19587f0e88071f141edbbbf9bfd26713160b
