case_id,target,buses,pool_bound,fleet_proved,mip_minutes,fleet_stage_minutes,pool_columns,replay,input_sha256,result_path,result_sha256,constructed_status_sha256,constructed_journal_sha256,construction_summary
c1_k15_prefix_mip,15,19,15.000000000000163,False,210.0571282227834,180.0617211620013,67294,True,00e65586e3f6732d476adb184af9ae1c55f8d160798fbb629e47ebcaf5906390,/home/nc437/ladder-lite/retrospective_prefix_controls_20260914/cases/c1_k15_prefix_mip/mip_result.json,4429780f4f6ad7bc194239c3017519ad14563eeaaedaf64feaaca04976ddfe79,ee99c1347259430dd202cf1016e086582d90dc53770daee7fac736ac8203494d,e8571c249f9bb6c447070695f72e0291bbb0c71b7c96fe6bfc48f22eed616e59,"{""columns"": null, ""component_audits"": null, ""cutoff_found_iter_exclusive"": 2232, ""historical_log_elapsed_s"": 14392.86, ""parent_graph_constructed"": null, ""semantics"": ""Pool before insertion of the batch found at cutoff iteration. Historical iteration CSV is written after pricing and before insertion. Not exact240minute terminalCG, not resumedCG, no inherited finalLP/certificate. Native MIP will physically replay all admitted routes."", ""source"": {""cutoff_row"": {""artificials"": ""0.000000"", ""elapsed_s"": ""14392.86"", ""iteration"": ""2232"", ""lp_obj"": ""1500719.444569"", ""min_rc"": ""-1.141343"", ""pool_columns"": ""67294"", ""route_weight"": ""15.000000000""}, ""first_post_cutoff_row"": {""artificials"": ""0.000000"", ""elapsed_s"": ""14400.48"", ""iteration"": ""2233"", ""lp_obj"": ""1500719.424271"", ""min_rc"": ""-1.472526"", ""pool_columns"": ""67324"", ""route_weight"": ""15.000000000""}, ""iters_path"": ""/home/nc437/ladder-lite/cumulative_budget_20260913/cases/c1_k15/base/135603_r0/cg.json.iters.csv"", ""iters_sha256"": ""6860e2419146f57c03879bba25452b73a37c56a3c72bd531e79713fb618caa59"", ""journal_path"": ""/home/nc437/ladder-lite/cumulative_budget_20260913/cases/c1_k15/base/135603_r0/cg.json.columns.jsonl"", ""journal_sha256"": ""54a53afdab53c7f7dba73fd458d5c69c2025e19882776ba643e51478932f398c"", ""producer_commit"": ""e091a4dba549510238507ef5e5367abea958bd30"", ""status_path"": ""/home/nc437/ladder-lite/cumulative_budget_20260913/cases/c1_k15/base/135603_r0/cg.json"", ""status_sha256"": ""4bd5821a72b96ac83b81f2474514aa3eceb8fcdd24106f80050e58bcfc91db7d""}, ""source_audits"": null, ""source_order"": null, ""sources"": null, ""union_columns"": null, ""unique_pool_columns"": 67294}"
c2_k15_prefix_mip,15,17,15.000000000000027,False,210.06943897803623,180.04018198251725,64225,True,79c73bc74bdba12d53a76b79c4a6408bda71d2e444a1a95508800da95f5d9188,/home/nc437/ladder-lite/retrospective_prefix_controls_20260914/cases/c2_k15_prefix_mip/mip_result.json,32993883e7cf4a4d4ad518ce645c3b18761c2fde8172d37b6a3aab8e3a64dcaf,c8bdc1020b33fc1c8e33100dacca4a3652019d89d5b2a2176719e3b1422c5737,fa1f75b753fe7df2ee2051d5cfe0567cab5ec4148c6176440a1f87a72ae81c5c,"{""columns"": null, ""component_audits"": null, ""cutoff_found_iter_exclusive"": 2129, ""historical_log_elapsed_s"": 14395.04, ""parent_graph_constructed"": null, ""semantics"": ""Pool before insertion of the batch found at cutoff iteration. Historical iteration CSV is written after pricing and before insertion. Not exact240minute terminalCG, not resumedCG, no inherited finalLP/certificate. Native MIP will physically replay all admitted routes."", ""source"": {""cutoff_row"": {""artificials"": ""0.000000"", ""elapsed_s"": ""14395.04"", ""iteration"": ""2129"", ""lp_obj"": ""1500618.968482"", ""min_rc"": ""-0.028643"", ""pool_columns"": ""64225"", ""route_weight"": ""15.000000000""}, ""first_post_cutoff_row"": {""artificials"": ""0.000000"", ""elapsed_s"": ""14403.78"", ""iteration"": ""2130"", ""lp_obj"": ""1500618.966150"", ""min_rc"": ""-0.036825"", ""pool_columns"": ""64255"", ""route_weight"": ""15.000000000""}, ""iters_path"": ""/home/nc437/ladder-lite/cumulative_budget_20260913/cases/c2_k15/base/135623_r0/cg.json.iters.csv"", ""iters_sha256"": ""9e0c360a40fc794a5beadd5bab98147299860da537a5798e77504abf772ec273"", ""journal_path"": ""/home/nc437/ladder-lite/cumulative_budget_20260913/cases/c2_k15/base/135623_r0/cg.json.columns.jsonl"", ""journal_sha256"": ""cdea04a614c418ddd736d19fcfc7d6ee3ea308993c0b085d6dab152567ed736c"", ""producer_commit"": ""e091a4dba549510238507ef5e5367abea958bd30"", ""status_path"": ""/home/nc437/ladder-lite/cumulative_budget_20260913/cases/c2_k15/base/135623_r0/cg.json"", ""status_sha256"": ""5be8ec670c62fc03224ff22cb10cc4de50c208d97f5a29c8aecdd940dc94bae6""}, ""source_audits"": null, ""source_order"": null, ""sources"": null, ""union_columns"": null, ""unique_pool_columns"": 64225}"
c4_k15_prefix_mip,15,19,15.00000000000008,False,210.04015364646912,180.04116808573406,71847,True,16cd175ed25d1872a191a750b6586ef2fd395c587ad6323ff5895f4094d15fb2,/home/nc437/ladder-lite/retrospective_prefix_controls_20260914/cases/c4_k15_prefix_mip/mip_result.json,4b23fe7d6944325e9603d0b8df8f5129992d433beec176135879afd59be91400,a1491764e3f23c1dc33f9820e0ec0b662277d753ec74c6cccfff5e0ce014454f,0c50bcf2c748436de8cc2faa50b324f8d52ea7a54b31465cc26eb5b2d39c3db7,"{""columns"": null, ""component_audits"": null, ""cutoff_found_iter_exclusive"": 2384, ""historical_log_elapsed_s"": 14399.4, ""parent_graph_constructed"": null, ""semantics"": ""Pool before insertion of the batch found at cutoff iteration. Historical iteration CSV is written after pricing and before insertion. Not exact240minute terminalCG, not resumedCG, no inherited finalLP/certificate. Native MIP will physically replay all admitted routes."", ""source"": {""cutoff_row"": {""artificials"": ""0.000000"", ""elapsed_s"": ""14399.40"", ""iteration"": ""2384"", ""lp_obj"": ""1500637.957938"", ""min_rc"": ""-0.103241"", ""pool_columns"": ""71847"", ""route_weight"": ""15.000000000""}, ""first_post_cutoff_row"": {""artificials"": ""0.000000"", ""elapsed_s"": ""14405.95"", ""iteration"": ""2385"", ""lp_obj"": ""1500637.957194"", ""min_rc"": ""-0.075165"", ""pool_columns"": ""71877"", ""route_weight"": ""15.000000000""}, ""iters_path"": ""/home/nc437/ladder-lite/cumulative_budget_20260913/cases/c4_k15/base/135663_r0/cg.json.iters.csv"", ""iters_sha256"": ""b501ac75783ffc9b7e51f8d573e5a198d469fc4224eafcc733de80e658f9d594"", ""journal_path"": ""/home/nc437/ladder-lite/cumulative_budget_20260913/cases/c4_k15/base/135663_r0/cg.json.columns.jsonl"", ""journal_sha256"": ""bf79c00447327712f76086e2a0a6d2ef1a6b708d5da50c999fed6db1703c16f4"", ""producer_commit"": ""e091a4dba549510238507ef5e5367abea958bd30"", ""status_path"": ""/home/nc437/ladder-lite/cumulative_budget_20260913/cases/c4_k15/base/135663_r0/cg.json"", ""status_sha256"": ""92ff859870255f0704d5093b800bed23b51e86958183a169a6820dc4bf567f04""}, ""source_audits"": null, ""source_order"": null, ""sources"": null, ""union_columns"": null, ""unique_pool_columns"": 71847}"
