476611.extern|extern|COMPLETED|0:0|00:00:25|2026-09-25T13:19:38|2026-09-25T13:20:03|||unicorn-cpu-75
476612|st_clfb_r21_spatial_4808_x0p75|COMPLETED|0:0|00:04:00|2026-09-25T13:20:06|2026-09-25T13:24:06|16G||unicorn-cpu-75
476612.batch|batch|COMPLETED|0:0|00:04:00|2026-09-25T13:20:06|2026-09-25T13:24:06||632848K|unicorn-cpu-75
476612.extern|extern|COMPLETED|0:0|00:04:01|2026-09-25T13:20:06|2026-09-25T13:24:07|||unicorn-cpu-75
476622|st_fb_r21_spatial_PARX_x1p50|COMPLETED|0:0|00:00:21|2026-09-25T13:21:22|2026-09-25T13:21:43|16G||sonic-cpu-02
476622.batch|batch|COMPLETED|0:0|00:00:21|2026-09-25T13:21:22|2026-09-25T13:21:43||4440K|sonic-cpu-02
476622.extern|extern|COMPLETED|0:0|00:00:22|2026-09-25T13:21:22|2026-09-25T13:21:44|||sonic-cpu-02
476623|st_clfb_r21_spatial_PARX_x1p50|COMPLETED|0:0|00:03:30|2026-09-25T13:21:55|2026-09-25T13:25:25|16G||sonic-cpu-02
476623.batch|batch|COMPLETED|0:0|00:03:30|2026-09-25T13:21:55|2026-09-25T13:25:25||500600K|sonic-cpu-02
476623.extern|extern|COMPLETED|0:0|00:03:31|2026-09-25T13:21:55|2026-09-25T13:25:26|||sonic-cpu-02
