case_id,chain,target_k,treatment,integer_buses,pool_fleet_bound,fleet_proven_in_pool,individual_route_replay,mip_source_path,mip_sha256,cg_minutes,cg_certified,weighted_lp_objective,cg_source_path,cg_sha256,snapshot_sha256
c3_k10,3,10,complementary,11,10.000000000000005,False,True,/home/nc437/ladder-lite/overnight_diagnostics_20260914/cases/c3_k10_complementary_mip/mip_result.json,2e70b56fdbe21e51554fb0530d511d3850ce0938c3ebf72a041e400dd495f988,41.045342944283036,True,1000316.8231857796,/home/nc437/ladder-lite/overnight_diagnostics_20260914/cases/c3_k10_complementary/cg.json,5a1d1b3ef1bdf1059ffb2ec3e52a51481cfbffa20ab8f0e5f4eb303a72810c4c,2cff5e7039d7c3de562d81289cde391b246e5b6f8770641a7c2a10a100289a25
c5_k05,5,5,original,6,6.0,True,True,/home/nc437/ladder-lite/cumulative_budget_20260913/cases/c5_k05/mip_base/135671_r0/result.json,ab66ed3b0f6e5a10951ae34a8a93f48c81e7c826dd64ebeac4b4cbb0aef61926,8.019314299353088,True,500276.1920000015,/home/nc437/ladder-lite/cumulative_budget_20260913/cases/c5_k05/base/135669_r0/cg.json,7e351b9b2e90974fc45826f9a9e88273303fda853a308b28f34944beaee8d7c2,2cff5e7039d7c3de562d81289cde391b246e5b6f8770641a7c2a10a100289a25
c5_k05,5,5,c200,6,6.0,True,True,/home/nc437/ladder-lite/overnight_diagnostics_20260914/cases/c5_k05_c200_mip/mip_result.json,54ce05bcbcfb60aaa56e3b608e9af846d7758ddcfa4a10452965be650e3ca002,26.05879437351444,True,500276.19200000056,/home/nc437/ladder-lite/overnight_diagnostics_20260914/cases/c5_k05_c200/cg.json,26657798eaa2b62721fb008dd221cdf9a81b357258aab7a8077829b9d2e872eb,2cff5e7039d7c3de562d81289cde391b246e5b6f8770641a7c2a10a100289a25
c5_k05,5,5,complementary,5,5.0,True,True,/home/nc437/ladder-lite/overnight_diagnostics_20260914/cases/c5_k05_complementary_mip/mip_result.json,1712b89818e0f2786a43e962ba76aaee00d32b6cc4b4542152a8da5ae568deec,21.049474401430537,True,500276.1920000029,/home/nc437/ladder-lite/overnight_diagnostics_20260914/cases/c5_k05_complementary/cg.json,545dae043536e3565c590c35c55384059d16817aa11db819850ae62df61f6a65,2cff5e7039d7c3de562d81289cde391b246e5b6f8770641a7c2a10a100289a25
c5_k08,5,8,original,9,9.0,True,True,/home/nc437/ladder-lite/cumulative_budget_20260913/cases/c5_k08/mip_base/135677_r0/result.json,7e0c12ec4fd898f5038f10ca06e6d320e32b3e5c109e465a252a158bd0e66910,25.948461752089983,True,800431.7722696166,/home/nc437/ladder-lite/cumulative_budget_20260913/cases/c5_k08/base/135675_r0/cg.json,364c6a6505bf510678634a2922b51a8185febbbbf276e7e1e7d755db04cd9e2f,2cff5e7039d7c3de562d81289cde391b246e5b6f8770641a7c2a10a100289a25
c5_k08,5,8,c200,9,8.000000000000021,False,True,/home/nc437/ladder-lite/overnight_diagnostics_20260914/cases/c5_k08_c200_mip/mip_result.json,bd0de29637ea83ffa866d8b9b74cc3d80a1fed32446a9c5e69fa2a2f9a6468c7,59.92156344679339,True,800431.7722696146,/home/nc437/ladder-lite/overnight_diagnostics_20260914/cases/c5_k08_c200/cg.json,86217aaefc523a92e98c56be7c0c421f33a592e09871d007c41a556e490e33fd,2cff5e7039d7c3de562d81289cde391b246e5b6f8770641a7c2a10a100289a25
c5_k08,5,8,complementary,9,9.0,True,True,/home/nc437/ladder-lite/overnight_diagnostics_20260914/cases/c5_k08_complementary_mip/mip_result.json,b7d7e4b129cd13ef5576e62ac20067632c4d19da53d6fed1e4a1e15973377d93,38.11946115841468,True,800431.7722696164,/home/nc437/ladder-lite/overnight_diagnostics_20260914/cases/c5_k08_complementary/cg.json,ca30019e54a452ec4b15cfdc824239b2068786abf8f5cdf7613d6d7c83436251,2cff5e7039d7c3de562d81289cde391b246e5b6f8770641a7c2a10a100289a25
c5_k10,5,10,original,11,10.00000000000002,False,True,/home/nc437/ladder-lite/cumulative_budget_20260913/cases/c5_k10/mip_base/135682_r0/result.json,db16ef1735444a8c6cc8da16d5f8a2bd884b302a0fce13abd27e6a931547acdf,33.47974148831175,True,1000456.3339241291,/home/nc437/ladder-lite/cumulative_budget_20260913/cases/c5_k10/base/135680_r0/cg.json,4795bf7b04a776533055d1c9359631eda385e96af76fb3a76cca08b6467260ee,2cff5e7039d7c3de562d81289cde391b246e5b6f8770641a7c2a10a100289a25
c5_k10,5,10,c200,,,,,,,90.1034819410881,True,1000456.3339241381,/home/nc437/ladder-lite/overnight_diagnostics_20260914/cases/c5_k10_c200/cg.json,8e44f44c95c409d1f6173630f5b07fd9bfe29ae6ed11d07be79ebb8f38c5a718,2cff5e7039d7c3de562d81289cde391b246e5b6f8770641a7c2a10a100289a25
c5_k10,5,10,complementary,11,10.000000000000012,False,True,/home/nc437/ladder-lite/overnight_diagnostics_20260914/cases/c5_k10_complementary_mip/mip_result.json,3896d6b57b230292e23939def889f19fe0092ae71735865f160682f4c5bb8c93,70.64423720898728,True,1000456.3339241376,/home/nc437/ladder-lite/overnight_diagnostics_20260914/cases/c5_k10_complementary/cg.json,22f1eb659b1369da2dca07805b8c48b74c46ff6e0c6f13ee8aca06c1ece27e9b,2cff5e7039d7c3de562d81289cde391b246e5b6f8770641a7c2a10a100289a25
c6_k10,6,10,original,11,10.000000000000018,False,True,/home/nc437/ladder-lite/cumulative_budget_20260913/cases/c6_k10/mip_base/135703_r0/result.json,8a312f1c7c75342a84de16915c731e92496c9e796b7155779219cfb39cc9fe9d,27.156949346962694,True,1000377.8715555579,/home/nc437/ladder-lite/cumulative_budget_20260913/cases/c6_k10/base/135701_r0/cg.json,c4157d441b3fd00c90a491710d3855d0b648bfc58d507fb0c067c6fcb7dd922d,2cff5e7039d7c3de562d81289cde391b246e5b6f8770641a7c2a10a100289a25
c6_k10,6,10,c200,11,10.000000000000004,False,True,/home/nc437/ladder-lite/overnight_diagnostics_20260914/cases/c6_k10_c200_mip/mip_result.json,3c544f48e2a465e5be80137c39d5442fce1abbfcf93705d17ec77553e4e7aed1,63.93855993358884,True,1000377.8715555549,/home/nc437/ladder-lite/overnight_diagnostics_20260914/cases/c6_k10_c200/cg.json,b3717e129b6a491d7d2cec062ae9ddf13e738a608d1855d9bdaf101da7cef4b5,2cff5e7039d7c3de562d81289cde391b246e5b6f8770641a7c2a10a100289a25
c6_k10,6,10,complementary,12,10.000000000000023,False,True,/home/nc437/ladder-lite/overnight_diagnostics_20260914/cases/c6_k10_complementary_mip/mip_result.json,b94153c8f45d6b9a6c34cf93f789c9f16c7fdba0c1ab73f1a5598e68e8f849af,40.053025583278696,True,1000377.8715555543,/home/nc437/ladder-lite/overnight_diagnostics_20260914/cases/c6_k10_complementary/cg.json,c4b34479a5720b99150a0f786f391be68da4b8bde7b7caf810fa8f3a05356bb8,2cff5e7039d7c3de562d81289cde391b246e5b6f8770641a7c2a10a100289a25
