VehicleTask,From,Start,End,To,Duration,Distance,Garage,Identifier,Route,Direction,From1,Refer.,Start1,End1,To1,Refer.1,Duration1,Lay,SOC before,Recharge kWh,Distance1,Usage kWh,SOC after,count_trip_id,Ordered_Trip_ID
13407,PARX,5:08,25:33,PARX,20.25,377.285,PARX,Regular,5021.0,1.0,2190,,5:44,6:37,4808,,0.53,0.05,96.9849319,,20.865,41.7299995,79.33564,,9
13407,PARX,5:08,25:33,PARX,20.25,377.285,PARX,Regular,5021.0,2.0,4808,,6:42,7:40,2190,,0.58,0.0,84.9176636,,21.25,42.5,66.9426956,,21
