elapsed_s,iteration,lp_obj,route_weight,artificials,min_rc,pool_columns
0.88,1,6100000.000000,61.000000000,0.000000,-2899930.896000,61
1.01,2,3200069.104000,32.000000000,0.000000,-1699955.776000,64
1.13,3,1500113.328000,15.000000000,0.000000,-999957.680000,73
1.24,4,500155.648000,5.000000000,0.000000,-300087.496000,88
1.36,5,500155.648000,5.000000000,0.000000,-399989.048000,111
1.47,6,500155.648000,5.000000000,0.000000,-450011.844000,127
1.59,7,500155.648000,5.000000000,0.000000,-500027.736000,154
1.70,8,500155.648000,5.000000000,0.000000,-300154.248000,171
1.82,9,500155.648000,5.000000000,0.000000,-599987.560000,201
1.94,10,500155.648000,5.000000000,0.000000,-500022.736000,218
2.06,11,500155.648000,5.000000000,0.000000,-700012.320000,238
2.21,12,500155.648000,5.000000000,0.000000,-933299.978667,258
2.36,13,477083.505231,4.769230769,0.000000,-759070.055521,260
2.50,14,470646.534295,4.704918033,0.000000,-1200004.826667,268
2.69,15,453643.382884,4.534883721,0.000000,-1164457.051569,278
2.82,16,444223.010034,4.440677966,0.000000,-863270.164972,291
2.96,17,422377.911778,4.222222222,0.000000,-591129.293289,311
3.10,18,419752.772422,4.195979899,0.000000,-893850.618332,326
3.24,19,417823.770734,4.176682359,0.000000,-570670.104357,352
3.38,20,412355.574269,4.121999020,0.000000,-722676.148365,379
3.54,21,408068.970181,4.079116835,0.000000,-481716.865310,394
3.67,22,406486.525721,4.063301363,0.000000,-566148.780596,418
3.82,23,402883.753229,4.027267338,0.000000,-188669.301419,448
3.96,24,401167.818262,4.010103285,0.000000,-392416.391099,471
4.11,25,399436.376350,3.992786685,0.000000,-386143.069076,489
4.25,26,398700.252429,3.985429445,0.000000,-445235.939058,508
4.40,27,395601.711451,3.954428025,0.000000,-163250.709390,521
4.56,28,394986.791264,3.948297316,0.000000,-161916.708217,542
4.72,29,392805.476932,3.926476667,0.000000,-232159.387028,571
4.87,30,389105.938522,3.889473063,0.000000,-227011.285092,586
5.02,31,387571.369524,3.874134734,0.000000,-104388.016814,608
5.17,32,386986.292496,3.868289115,0.000000,-235806.699538,629
5.32,33,385455.340761,3.852970259,0.000000,-171325.150063,652
5.47,34,384545.873869,3.843877534,0.000000,-137692.520200,672
5.63,35,383082.144308,3.829247277,0.000000,-116812.710988,699
5.77,36,382649.097443,3.824916894,0.000000,-101300.598023,711
5.93,37,381667.635664,3.815095469,0.000000,-103357.788756,728
6.08,38,380716.325148,3.805574599,0.000000,-98538.489435,748
6.23,39,379627.189950,3.794682885,0.000000,-67896.123088,775
6.40,40,379124.825565,3.789655075,0.000000,-61974.268105,792
6.57,41,377794.523261,3.776359111,0.000000,-100353.904676,818
6.74,42,377494.245140,3.773356372,0.000000,-158033.270722,833
6.89,43,377494.245140,3.773356372,0.000000,-111413.364541,851
7.05,44,376794.930586,3.766361689,0.000000,-79449.431822,863
7.21,45,375734.056417,3.755745902,0.000000,-95819.075016,880
7.37,46,374228.427563,3.740654914,0.000000,-150250.448766,900
7.54,47,370099.080700,3.699347241,0.000000,-73370.510018,917
7.70,48,368889.130129,3.687256925,0.000000,-84481.121506,936
7.88,49,368175.644796,3.680099971,0.000000,-65470.513358,957
8.05,50,367195.532358,3.670320032,0.000000,-70745.066534,970
8.24,51,366723.826425,3.665598297,0.000000,-78867.589810,984
8.40,52,366413.254286,3.662497360,0.000000,-79452.999489,992
8.56,53,365513.304226,3.653508209,0.000000,-85405.813902,1000
8.79,54,364202.031882,3.640378050,0.000000,-51185.565586,1012
8.96,55,363751.639612,3.635871616,0.000000,-56682.620053,1027
9.13,56,363146.085608,3.629806901,0.000000,-63057.304480,1045
9.29,57,362654.472195,3.624885446,0.000000,-40385.346299,1049
9.47,58,361419.327781,3.612541709,0.000000,-56248.785259,1062
9.64,59,360637.761223,3.604723404,0.000000,-55568.838276,1079
9.83,60,359652.853042,3.594880960,0.000000,-57131.486271,1093
10.01,61,357963.770970,3.577994847,0.000000,-72477.685965,1110
10.18,62,356876.628612,3.567121162,0.000000,-52012.050778,1121
10.35,63,355721.763617,3.555562086,0.000000,-71567.244266,1138
10.51,64,355549.197054,3.553837209,0.000000,-65081.601560,1155
10.68,65,355057.928954,3.548923138,0.000000,-79463.228595,1168
10.85,66,354278.852637,3.541123701,0.000000,-54840.890887,1181
11.03,67,353184.522854,3.530173642,0.000000,-58841.307061,1197
11.21,68,352623.407459,3.524566473,0.000000,-52159.519610,1202
11.38,69,352215.363774,3.520482319,0.000000,-42396.745524,1215
11.54,70,351588.488108,3.514210039,0.000000,-58633.633495,1230
11.72,71,350711.524928,3.505434128,0.000000,-66354.539258,1252
11.90,72,350113.240393,3.499443999,0.000000,-44003.480623,1262
12.09,73,350022.588295,3.498533553,0.000000,-39427.062414,1283
12.27,74,349394.710990,3.492258239,0.000000,-54130.989955,1291
12.44,75,349257.842065,3.490890043,0.000000,-53568.836008,1301
12.62,76,349126.206375,3.489576410,0.000000,-59581.187059,1316
12.79,77,348990.528367,3.488218360,0.000000,-51564.636044,1326
12.96,78,348266.140094,3.480974659,0.000000,-51565.763490,1339
13.14,79,347535.659394,3.473662211,0.000000,-44378.394078,1350
13.31,80,347021.451679,3.468520837,0.000000,-50616.199713,1360
13.49,81,346094.462988,3.459249721,0.000000,-44308.219932,1374
13.68,82,345819.242481,3.456493272,0.000000,-46699.047498,1390
13.86,83,345671.492904,3.455014916,0.000000,-46983.020168,1403
14.02,84,345165.381949,3.449942441,0.000000,-41846.762977,1415
14.20,85,344700.929098,3.445295718,0.000000,-44678.061047,1427
14.40,86,343762.358729,3.435902586,0.000000,-32095.074355,1439
14.58,87,343463.164113,3.432906881,0.000000,-37422.064929,1450
14.77,88,343302.227190,3.431294782,0.000000,-29922.528982,1457
14.95,89,342992.274677,3.428191574,0.000000,-26972.871609,1475
15.13,90,342889.784503,3.427166211,0.000000,-37074.048466,1487
15.31,91,339991.713632,3.398180422,0.000000,-43567.340261,1497
15.49,92,339658.402383,3.394850433,0.000000,-32370.546220,1520
15.68,93,339355.626682,3.391827304,0.000000,-42318.278509,1537
15.87,94,338825.161374,3.386515234,0.000000,-26766.919057,1563
16.07,95,338577.702461,3.384044298,0.000000,-31923.871029,1577
16.26,96,338252.007478,3.380772740,0.000000,-34916.363842,1594
16.44,97,337897.746195,3.377229945,0.000000,-32318.949777,1606
16.64,98,337593.581746,3.374181790,0.000000,-30845.801185,1625
16.83,99,337032.287119,3.368559907,0.000000,-39344.327001,1645
17.02,100,336773.390845,3.365972967,0.000000,-32322.056696,1659
17.22,101,336674.667488,3.364983762,0.000000,-32321.579101,1674
17.42,102,336570.609578,3.363942863,0.000000,-18088.367475,1698
17.62,103,336500.632408,3.363243753,0.000000,-21797.529184,1724
17.87,104,336219.476437,3.360435162,0.000000,-27104.495861,1738
18.07,105,335712.418150,3.355356395,0.000000,-27644.381360,1760
18.27,106,335654.029060,3.354776286,0.000000,-29813.882902,1773
18.46,107,335554.375916,3.353779214,0.000000,-26527.056929,1787
18.68,108,335348.196941,3.351707005,0.000000,-23928.799604,1801
18.88,109,335214.990941,3.350372752,0.000000,-24135.939166,1822
19.08,110,335145.434024,3.349670119,0.000000,-23976.373223,1833
19.28,111,335031.850611,3.348532505,0.000000,-21558.020241,1846
19.48,112,334874.149197,3.346953431,0.000000,-22633.774769,1862
19.68,113,334364.603282,3.341869448,0.000000,-32085.071915,1880
19.90,114,333977.885241,3.337990806,0.000000,-26999.465427,1910
20.13,115,333674.324754,3.334952589,0.000000,-22449.962359,1923
20.34,116,333408.261834,3.332300795,0.000000,-19567.333711,1951
20.54,117,332809.794987,3.326311110,0.000000,-19964.730929,1972
20.75,118,332533.654249,3.323543369,0.000000,-23459.778633,1984
20.96,119,332318.829901,3.321402002,0.000000,-18798.540079,2004
21.17,120,332180.004353,3.320001103,0.000000,-24935.933426,2017
21.37,121,332044.341278,3.318641366,0.000000,-23457.463570,2029
21.58,122,331928.477423,3.317488277,0.000000,-20415.521970,2041
21.78,123,331877.559001,3.316978589,0.000000,-19331.314406,2063
22.00,124,331789.934251,3.316098899,0.000000,-24332.525357,2083
22.21,125,331757.786972,3.315775409,0.000000,-19154.409347,2094
22.42,126,331310.095784,3.311294212,0.000000,-19311.603927,2102
22.64,127,331158.870248,3.309780046,0.000000,-19952.271464,2112
22.86,128,331010.893007,3.308304922,0.000000,-23959.911184,2133
23.07,129,330835.445140,3.306541742,0.000000,-17809.430267,2150
23.29,130,329123.439567,3.289438816,0.000000,-29582.014262,2161
23.52,131,328508.965634,3.283322839,0.000000,-24893.450497,2183
23.75,132,327705.376421,3.275301036,0.000000,-28313.106045,2193
23.97,133,327453.984390,3.272791364,0.000000,-26105.901892,2207
24.18,134,327114.217881,3.269395222,0.000000,-29833.494642,2217
24.39,135,326989.659339,3.268150288,0.000000,-21910.830711,2229
24.60,136,326720.118840,3.265458680,0.000000,-23544.553808,2254
24.82,137,326544.311372,3.263702267,0.000000,-23655.254893,2274
25.03,138,326508.105037,3.263339976,0.000000,-26783.227696,2288
25.25,139,326495.606060,3.263215000,0.000000,-16934.028168,2313
25.46,140,326224.688242,3.260515838,0.000000,-22070.550181,2326
25.68,141,326083.658975,3.259105155,0.000000,-24065.370796,2349
25.90,142,326011.144916,3.258379852,0.000000,-20133.849811,2360
26.11,143,325824.451247,3.256514437,0.000000,-20759.595654,2368
26.33,144,325599.547172,3.254262537,0.000000,-21802.580744,2397
26.57,145,325518.242407,3.253447403,0.000000,-20781.074544,2408
26.78,146,325414.107073,3.252404000,0.000000,-15851.744642,2426
27.00,147,325250.211486,3.250767698,0.000000,-34913.962819,2437
27.23,148,325106.805284,3.249323426,0.000000,-21133.089096,2453
27.44,149,325032.142610,3.248577019,0.000000,-21851.160279,2472
27.68,150,324815.787848,3.246408906,0.000000,-16205.600052,2483
27.90,151,324684.803986,3.245088832,0.000000,-19618.044756,2495
28.12,152,324589.124899,3.244130703,0.000000,-21406.223779,2512
28.37,153,324518.948771,3.243429518,0.000000,-12555.146326,2525
28.59,154,324457.025089,3.242808504,0.000000,-19012.992855,2546
28.81,155,324314.518127,3.241385834,0.000000,-15912.931304,2557
29.11,156,324312.081125,3.241361415,0.000000,-14947.430735,2578
29.33,157,324133.140311,3.239572327,0.000000,-17562.784870,2590
29.55,158,324126.744554,3.239507842,0.000000,-13488.936053,2602
29.78,159,324100.734611,3.239246640,0.000000,-11709.443497,2617
30.00,160,324100.470986,3.239243934,0.000000,-11780.983673,2629
30.21,161,324100.470986,3.239243934,0.000000,-11949.595894,2647
