elapsed_s,iteration,lp_obj,route_weight,artificials,min_rc,pool_columns
0.87,1,5600000.000000,56.000000000,0.000000,-3299950.776000,56
1.03,2,2300049.224000,23.000000000,0.000000,-3199950.776000,57
1.14,3,2300049.224000,23.000000000,0.000000,-1499972.680000,58
1.24,4,800081.008000,8.000000000,0.000000,-500049.224000,64
1.33,5,800081.008000,8.000000000,0.000000,-800053.688000,88
1.45,6,800081.008000,8.000000000,0.000000,-1000012.440000,118
1.57,7,800081.008000,8.000000000,0.000000,-1100003.928000,147
1.71,8,800081.008000,8.000000000,0.000000,-1700018.392000,167
1.84,9,671503.550857,6.714285714,0.000000,-1857073.370286,181
1.97,10,563715.932364,5.636363636,0.000000,-1457508.981091,183
2.15,11,440083.508000,4.400000000,0.000000,-1109977.084000,185
2.26,12,440083.508000,4.400000000,0.000000,-1259970.656000,208
2.39,13,433419.130444,4.333333333,0.000000,-1299966.593333,238
2.52,14,400086.044706,4.000000000,0.000000,-1399978.632000,248
2.66,15,369885.282416,3.697986577,0.000000,-1456343.251490,273
2.80,16,364284.380543,3.641975309,0.000000,-1132078.502272,289
2.93,17,355077.464211,3.549905838,0.000000,-885357.818300,315
3.07,18,349414.903522,3.493275955,0.000000,-1070904.073764,332
3.21,19,346049.333185,3.459615385,0.000000,-889648.075046,356
3.35,20,345125.089074,3.450372920,0.000000,-1125752.733893,374
3.52,21,343775.237462,3.436874346,0.000000,-998969.579900,401
3.66,22,340368.437676,3.402807203,0.000000,-1002110.622775,427
3.81,23,338047.791184,3.379600323,0.000000,-678971.027956,456
3.94,24,335161.965678,3.350742332,0.000000,-882503.455452,469
4.04,25,330808.894005,3.307205460,0.000000,-812909.148265,488
4.13,26,324969.951861,3.248815993,0.000000,-885236.074031,518
4.30,27,320298.217396,3.202087442,0.000000,-659445.471357,548
4.45,28,314783.239379,3.146926283,0.000000,-637362.703924,554
4.61,29,309578.076277,3.094870387,0.000000,-645956.744627,567
4.77,30,305599.653469,3.055083775,0.000000,-400406.733148,587
4.92,31,305482.791773,3.053916159,0.000000,-421146.515566,602
5.07,32,299523.325941,2.994306524,0.000000,-547567.663263,609
5.22,33,297027.028866,2.969337473,0.000000,-730802.790198,625
5.38,34,293678.408701,2.935842012,0.000000,-275456.881699,633
5.54,35,291428.556453,2.913328611,0.000000,-99902.687956,644
5.69,36,290209.489049,2.901129764,0.000000,-109383.918634,655
