elapsed_s,iteration,lp_obj,route_weight,artificials,min_rc,pool_columns
1.05,1,7100000.000000,71.000000000,0.000000,-3599927.920000,71
1.20,2,3500072.080000,35.000000000,0.000000,-1899938.872000,75
1.35,3,2866761.781333,28.666666667,0.000000,-1899953.752000,80
1.51,4,2866761.781333,28.666666667,0.000000,-2766594.765333,88
1.67,5,2440104.888000,24.400000000,0.000000,-1999930.896000,94
1.83,6,2440104.888000,24.400000000,0.000000,-2699936.312000,110
1.99,7,2180116.286400,21.800000000,0.000000,-2189953.907200,118
2.16,8,2070120.060000,20.700000000,0.000000,-2199960.984000,128
2.31,9,1892981.325143,18.928571429,0.000000,-1842814.041143,132
2.48,10,1859216.423758,18.590909091,0.000000,-2599958.216000,140
2.64,11,1766793.850765,17.666666667,0.000000,-1766635.365432,147
2.80,12,1742404.359740,17.422764228,0.000000,-2447499.623707,160
2.96,13,1674043.626261,16.739130435,0.000000,-1808631.985913,172
3.12,14,1641689.837091,16.415584416,0.000000,-1984390.141091,181
3.29,15,1604071.676336,16.039388595,0.000000,-1823090.263443,193
3.46,16,1598631.208334,15.984974958,0.000000,-2012657.966958,198
3.63,17,1560629.414280,15.604938272,0.000000,-1957974.899547,208
3.79,18,1545007.722769,15.448717949,0.000000,-2106990.285692,214
3.94,19,1526965.977740,15.268298396,0.000000,-1724426.966305,224
4.10,20,1518985.735794,15.188494492,0.000000,-1402005.934475,235
4.27,21,1514779.013619,15.146422629,0.000000,-1907423.364420,241
4.43,22,1506102.233643,15.059654006,0.000000,-1594250.394705,245
4.59,23,1502737.944248,15.026012768,0.000000,-1478627.992247,257
4.78,24,1491366.226552,14.912302613,0.000000,-1673223.448818,264
4.94,25,1485753.623872,14.856173239,0.000000,-1503682.965107,275
5.10,26,1473289.443213,14.731529167,0.000000,-1348483.603590,291
5.26,27,1470310.787005,14.701740957,0.000000,-1391096.881950,305
5.42,28,1465306.501046,14.651697256,0.000000,-1315589.028825,308
5.59,29,1454819.501184,14.546813225,0.000000,-1488913.905210,317
5.77,30,1451654.578139,14.515164593,0.000000,-1409931.126334,322
5.92,31,1435156.009621,14.350166438,0.000000,-1318459.763353,326
6.09,32,1425784.556936,14.256450085,0.000000,-1440197.985524,336
6.26,33,1413504.297417,14.133633621,0.000000,-1308605.017732,340
6.44,34,1399887.374825,13.997446034,0.000000,-1364964.126162,348
6.62,35,1384490.541548,13.843475702,0.000000,-1366342.103486,356
6.78,36,1369443.806423,13.693006162,0.000000,-1191447.190088,371
6.93,37,1348530.512125,13.483860847,0.000000,-1156111.909095,377
7.11,38,1317024.934302,13.168807281,0.000000,-1312081.016478,384
7.28,39,1287034.085692,12.868883251,0.000000,-1480672.062179,393
7.45,40,1257060.634137,12.569128482,0.000000,-1287387.596592,401
7.61,41,1245673.555579,12.455256708,0.000000,-1128873.116134,405
7.78,42,1240140.195319,12.399923857,0.000000,-982897.819768,409
7.94,43,1233609.550687,12.334619699,0.000000,-1009529.101546,426
8.12,44,1217190.779503,12.170423962,0.000000,-1101150.254793,436
8.29,45,1209081.124476,12.089323119,0.000000,-1001498.077311,441
8.45,46,1200192.098848,12.000424813,0.000000,-1087481.248187,453
8.61,47,1159209.792762,11.590543865,0.000000,-1092119.261644,465
8.78,48,1127419.059972,11.272592617,0.000000,-1343383.321195,475
8.96,49,1083120.947139,10.829578615,0.000000,-1321137.813311,488
9.13,50,1032682.538307,10.325150646,0.000000,-1408364.954015,493
9.30,51,1000422.043418,10.002538279,0.000000,-1122137.513234,503
9.47,52,986755.432677,9.865849472,0.000000,-931452.072229,511
9.63,53,980923.108724,9.807526190,0.000000,-950342.244253,518
9.79,54,920017.653368,9.198441867,0.000000,-1396382.510308,522
9.98,55,850219.295008,8.500427376,0.000000,-1228861.821313,533
10.15,56,781924.091203,7.817454265,0.000000,-1210777.761259,549
10.31,57,769382.387523,7.692034662,0.000000,-832754.099230,559
10.48,58,742197.693474,7.420173549,0.000000,-1017361.078552,568
10.65,59,723748.460176,7.235690238,0.000000,-1359116.311961,580
10.82,60,706079.442081,7.058977845,0.000000,-1211227.522613,591
10.99,61,686325.274459,6.861424046,0.000000,-1089602.349806,603
11.17,62,681555.266136,6.813720365,0.000000,-922422.380594,616
11.34,63,674168.952374,6.739856110,0.000000,-824423.617290,632
11.52,64,667622.130299,6.674385962,0.000000,-919014.982817,640
11.75,65,651576.980047,6.513903896,0.000000,-815186.490904,655
11.93,66,634899.242760,6.347131157,0.000000,-737532.457987,671
12.11,67,626011.739838,6.258249313,0.000000,-765031.473840,685
12.28,68,617173.829332,6.169860945,0.000000,-670786.666990,692
