elapsed_s,iteration,lp_obj,route_weight,artificials,min_rc,pool_columns
105.60,205,2360067.879728,23.595197969,0.000000,-1479133.936534,6070
106.39,206,2336140.638075,23.355897576,0.000000,-1473489.016874,6100
107.20,207,2313878.251102,23.133260299,0.000000,-1221311.525912,6130
108.15,208,2307040.441825,23.064884298,0.000000,-1039532.678764,6160
108.92,209,2272907.779895,22.723538266,0.000000,-1525946.782607,6190
109.77,210,2230856.984268,22.303019554,0.000000,-1430272.121085,6214
110.71,211,2200097.511059,21.995401417,0.000000,-1288083.319822,6244
111.62,212,2174491.068736,21.739341821,0.000000,-1396628.793244,6274
112.43,213,2155130.181816,21.545712712,0.000000,-1316073.549353,6304
113.37,214,2138420.632972,21.378598788,0.000000,-1282368.827794,6334
114.14,215,2098258.895222,20.976969026,0.000000,-1400117.487165,6364
114.99,216,2073914.496320,20.733530177,0.000000,-1258147.301202,6394
115.92,217,2058001.760077,20.574386423,0.000000,-1314593.506150,6424
116.74,218,2045899.661014,20.453364167,0.000000,-1188933.079819,6454
117.68,219,2035024.273921,20.344606369,0.000000,-1152074.933620,6484
118.63,220,2028029.931749,20.274654464,0.000000,-1188967.403562,6514
119.57,221,2013556.008881,20.129908221,0.000000,-1238921.413005,6544
120.37,222,1999087.583869,19.985213928,0.000000,-1111472.355290,6574
121.16,223,1983168.585590,19.826016482,0.000000,-1160689.404126,6604
121.94,224,1976229.127631,19.756617029,0.000000,-981521.559567,6634
122.81,225,1959332.297774,19.587642340,0.000000,-1176363.159348,6664
123.74,226,1944136.725399,19.435683625,0.000000,-1098683.606995,6694
124.69,227,1933856.981871,19.332880531,0.000000,-1364405.650811,6717
125.50,228,1912133.800140,19.115634123,0.000000,-1440572.794069,6737
126.52,229,1891925.322445,18.913535663,0.000000,-1319102.465317,6767
127.29,230,1871046.765888,18.704750917,0.000000,-1176981.055477,6797
128.20,231,1833553.147052,18.329810402,0.000000,-1233887.186493,6827
129.09,232,1819709.620728,18.191364848,0.000000,-1207606.189050,6857
129.90,233,1807007.621021,18.064339896,0.000000,-1108135.688702,6887
131.17,234,1786562.257830,17.859875912,0.000000,-1304250.256941,6917
132.05,235,1765584.222723,17.650082993,0.000000,-1273979.294964,6947
132.83,236,1748537.631280,17.479598519,0.000000,-1079811.865259,6977
133.75,237,1734367.657399,17.337895187,0.000000,-1145054.635679,7007
134.64,238,1722186.226121,17.216072847,0.000000,-1114853.815782,7037
135.56,239,1705829.526364,17.052492725,0.000000,-1138700.595074,7067
136.60,240,1692349.876095,16.917679601,0.000000,-1115315.521836,7097
137.56,241,1673930.110370,16.733483960,0.000000,-1268254.549156,7127
138.59,242,1666333.488208,16.657501609,0.000000,-1173839.488243,7157
139.52,243,1656510.435210,16.559274787,0.000000,-901746.945483,7187
140.52,244,1647025.601065,16.464424759,0.000000,-876948.869378,7217
141.37,245,1627727.556693,16.271433245,0.000000,-1196169.440241,7247
142.32,246,1609580.638626,16.089960891,0.000000,-1183592.642175,7277
143.10,247,1603484.829812,16.028997696,0.000000,-1148668.076624,7307
144.19,248,1594802.006879,15.942158885,0.000000,-1097949.259665,7337
145.21,249,1585536.055338,15.849503055,0.000000,-1128626.548286,7367
146.12,250,1575239.355498,15.746529801,0.000000,-1268414.602175,7397
147.10,251,1566951.948861,15.663654365,0.000000,-1105632.845633,7427
148.27,252,1556312.387931,15.557255317,0.000000,-1138992.393311,7457
149.22,253,1540441.637814,15.398539577,0.000000,-1168074.169482,7482
150.29,254,1525766.717111,15.251786962,0.000000,-1153582.567223,7512
151.23,255,1501975.929323,15.013858900,0.000000,-1357207.398300,7542
152.16,256,1490370.125723,14.897801245,0.000000,-1047995.844898,7572
153.40,257,1481442.794392,14.808523876,0.000000,-980466.911111,7602
154.25,258,1470991.941645,14.704006675,0.000000,-1069968.649456,7632
155.17,259,1461798.887216,14.612074782,0.000000,-990041.382588,7662
156.16,260,1456163.817709,14.555722397,0.000000,-961163.721309,7692
157.06,261,1445210.162257,14.446181371,0.000000,-874164.649251,7722
157.98,262,1437211.599160,14.366194229,0.000000,-929949.527228,7752
158.95,263,1425341.874067,14.247491411,0.000000,-778708.897766,7782
160.02,264,1411430.327165,14.108364984,0.000000,-937197.683432,7812
161.10,265,1399034.742397,13.984399610,0.000000,-742775.946288,7842
162.27,266,1381292.406579,13.806983094,0.000000,-990790.695708,7872
163.22,267,1369481.451868,13.688868474,0.000000,-1098193.000008,7902
164.34,268,1354094.266286,13.534981964,0.000000,-1003868.297263,7932
165.66,269,1341074.712491,13.404789588,0.000000,-1077756.891618,7962
166.58,270,1334194.777764,13.335988979,0.000000,-852521.777520,7992
167.60,271,1321274.733333,13.206786255,0.000000,-930823.110530,8022
168.73,272,1308943.125745,13.083469416,0.000000,-819674.958669,8052
169.72,273,1289249.892654,12.886529542,0.000000,-1061981.183494,8082
170.59,274,1267160.082721,12.665631409,0.000000,-975427.856930,8112
171.61,275,1256919.585702,12.563222006,0.000000,-786113.556163,8142
172.77,276,1236611.688072,12.360135569,0.000000,-861543.857080,8172
173.85,277,1221545.941047,12.209464759,0.000000,-836609.415433,8202
174.69,278,1209098.267317,12.084972014,0.000000,-824396.121016,8232
176.00,279,1183855.540467,11.832521656,0.000000,-912884.923624,8262
176.97,280,1176076.304732,11.754731381,0.000000,-633682.215374,8292
178.00,281,1157122.918587,11.565195645,0.000000,-1090717.855119,8322
179.04,282,1140702.042396,11.400980188,0.000000,-878869.764569,8352
180.10,283,1118594.828187,11.179898424,0.000000,-949579.317052,8382
181.29,284,1100077.331252,10.994710049,0.000000,-882112.725292,8412
182.41,285,1090023.824345,10.894171604,0.000000,-721297.373772,8442
183.55,286,1074971.029097,10.743650161,0.000000,-925522.513834,8472
184.83,287,1058920.951124,10.583140455,0.000000,-681841.501410,8502
185.98,288,1049883.272172,10.492761601,0.000000,-577862.014798,8532
187.07,289,1041783.392813,10.411754443,0.000000,-536842.427538,8562
188.20,290,1035187.913476,10.345801023,0.000000,-515341.121271,8592
189.39,291,1025859.529042,10.252509635,0.000000,-522029.409787,8622
190.42,292,1013478.724320,10.128694109,0.000000,-709360.728342,8652
191.62,293,997259.110164,9.966482082,0.000000,-792367.011450,8682
192.75,294,980621.319268,9.800089976,0.000000,-532518.337812,8712
193.94,295,971922.798398,9.713100065,0.000000,-484143.890451,8742
194.99,296,961841.491961,9.612261363,0.000000,-718440.949992,8772
196.12,297,953885.987091,9.532704363,0.000000,-550319.028619,8802
197.21,298,947243.615953,9.466276546,0.000000,-526395.896246,8832
198.66,299,942828.433679,9.422115614,0.000000,-326389.527936,8862
199.70,300,939302.861873,9.386861254,0.000000,-405551.188338,8892
200.77,301,936113.210938,9.354959622,0.000000,-226525.345848,8922
201.82,302,935323.691008,9.347064069,0.000000,-162937.438502,8949
203.02,303,935323.691008,9.347064069,0.000000,-183502.587238,8979
204.08,304,934434.900270,9.338181284,0.000000,-245677.293736,9009
205.25,305,933267.547496,9.326500018,0.000000,-216293.098581,9039
206.37,306,931312.247095,9.306943226,0.000000,-223649.516801,9069
207.52,307,929421.170920,9.288027890,0.000000,-191578.760872,9099
208.74,308,926761.560733,9.261429760,0.000000,-132188.200467,9129
209.90,309,925815.995926,9.251973399,0.000000,-84432.990710,9159
210.99,310,924397.904062,9.237803325,0.000000,-122944.973798,9189
212.15,311,922437.442466,9.218207962,0.000000,-130740.476932,9219
213.34,312,920925.699966,9.203108264,0.000000,-88899.731494,9249
214.40,313,919153.635488,9.185395784,0.000000,-103089.771671,9279
215.46,314,917334.723853,9.167207263,0.000000,-112539.508764,9309
216.48,315,916830.152552,9.162162405,0.000000,-83044.990633,9339
217.59,316,916234.853329,9.156215977,0.000000,-96768.556247,9369
218.68,317,915427.998865,9.148151113,0.000000,-93423.178259,9399
219.93,318,914741.621010,9.141288266,0.000000,-87877.220980,9429
221.08,319,913650.840735,9.130381386,0.000000,-97863.150625,9459
222.27,320,913016.039535,9.124042361,0.000000,-77195.758757,9489
223.44,321,911477.191186,9.108665763,0.000000,-88134.337316,9519
224.61,322,910270.854937,9.096614537,0.000000,-85559.554548,9549
225.75,323,908684.093585,9.080756997,0.000000,-84724.435131,9579
226.91,324,907239.985916,9.066302791,0.000000,-80521.474517,9609
228.07,325,906305.822635,9.056962457,0.000000,-83452.606096,9639
229.31,326,905131.949025,9.045228707,0.000000,-95940.183925,9669
230.63,327,904189.517478,9.035804398,0.000000,-109934.110028,9699
231.81,328,902821.029325,9.022125773,0.000000,-91007.023775,9729
233.11,329,902078.757568,9.014704675,0.000000,-82216.414056,9759
234.43,330,900977.935727,9.003705159,0.000000,-111731.979879,9789
235.72,331,900353.488076,8.997458439,0.000000,-75922.025852,9819
236.89,332,899926.800250,8.993194199,0.000000,-77028.412497,9849
238.27,333,899343.166742,8.987362596,0.000000,-77500.887673,9879
239.35,334,898502.894294,8.978963616,0.000000,-90848.066157,9909
240.37,335,898121.806280,8.975156117,0.000000,-67577.297646,9939
241.41,336,897540.841970,8.969346950,0.000000,-84774.463690,9969
242.43,337,896816.062977,8.962104601,0.000000,-66040.615677,9999
243.78,338,896552.618270,8.959474854,0.000000,-80891.194173,10029
245.20,339,896205.613130,8.956004321,0.000000,-66571.636166,10059
246.52,340,895254.208331,8.946507000,0.000000,-67302.897069,10085
247.64,341,894532.755317,8.939299746,0.000000,-75769.098304,10115
248.84,342,894053.969603,8.934509937,0.000000,-63727.533850,10145
250.27,343,893492.933090,8.928903852,0.000000,-77778.415051,10175
251.47,344,892599.835494,8.919965287,0.000000,-60553.184777,10205
252.68,345,892224.598791,8.916213137,0.000000,-72436.399848,10235
254.06,346,891291.226555,8.906877607,0.000000,-81482.254495,10265
255.31,347,890582.441219,8.899795176,0.000000,-91913.330205,10295
256.44,348,889905.020318,8.893021197,0.000000,-76851.685787,10325
257.76,349,889578.847486,8.889761606,0.000000,-84546.093308,10355
259.06,350,889397.174135,8.887946287,0.000000,-61295.616216,10385
260.17,351,889079.041091,8.884762958,0.000000,-69922.295099,10415
261.50,352,888840.137373,8.882377755,0.000000,-61830.964117,10445
262.71,353,888108.563842,8.875076156,0.000000,-85349.077297,10475
263.92,354,887266.855586,8.866661087,0.000000,-79085.518649,10505
265.21,355,885889.164355,8.852894253,0.000000,-77699.042883,10535
266.57,356,885290.783996,8.846910588,0.000000,-84905.791371,10565
268.12,357,884432.602266,8.838335412,0.000000,-84482.292592,10595
269.58,358,883703.991368,8.831054500,0.000000,-63449.200124,10625
270.93,359,883217.460412,8.826188314,0.000000,-72203.458357,10655
272.20,360,882682.373588,8.820836383,0.000000,-72360.129991,10685
273.58,361,881986.236213,8.813876678,0.000000,-80476.799427,10715
274.93,362,880796.388548,8.801975348,0.000000,-81262.027636,10745
276.23,363,879924.973242,8.793255252,0.000000,-74820.312545,10775
277.60,364,879245.785101,8.786461047,0.000000,-60639.549228,10805
279.08,365,878944.916174,8.783449758,0.000000,-68915.228377,10835
280.58,366,876959.065782,8.763604312,0.000000,-64134.531600,10865
281.94,367,875897.080770,8.752986703,0.000000,-63415.621369,10895
283.24,368,875380.821077,8.747829816,0.000000,-57813.497398,10925
284.66,369,874149.114682,8.735510365,0.000000,-68708.381192,10955
285.97,370,873285.589857,8.726871670,0.000000,-69272.244771,10985
287.45,371,872499.017829,8.718998530,0.000000,-61502.642033,11015
288.91,372,872000.174815,8.714011750,0.000000,-49585.244260,11045
290.41,373,871605.116778,8.710058470,0.000000,-56484.328584,11075
291.64,374,871123.867867,8.705254578,0.000000,-57251.330092,11105
292.97,375,871110.072012,8.705115202,0.000000,-73318.035583,11135
294.29,376,870945.499399,8.703466451,0.000000,-54667.472559,11162
295.49,377,870745.923778,8.701473185,0.000000,-47798.284323,11192
296.79,378,870528.101067,8.699297321,0.000000,-43713.364812,11222
297.95,379,870374.518854,8.697762629,0.000000,-56835.174013,11252
299.29,380,870124.602276,8.695261023,0.000000,-44558.525526,11282
302.33,381,869818.072978,8.692199786,0.000000,-43134.023886,11312
303.81,382,869319.520674,8.687217184,0.000000,-52772.293307,11342
305.54,383,868969.553663,8.683716711,0.000000,-55992.778719,11372
306.98,384,868346.313132,8.677487420,0.000000,-55716.813474,11402
308.67,385,867618.318348,8.670222487,0.000000,-51688.834866,11432
310.03,386,867296.235123,8.667006040,0.000000,-54112.790399,11462
311.42,387,867000.108429,8.664053787,0.000000,-44453.593518,11492
312.81,388,866772.663544,8.661781783,0.000000,-38975.784089,11522
314.38,389,866663.119618,8.660688720,0.000000,-40998.794222,11552
316.02,390,866521.914167,8.659278632,0.000000,-42742.820752,11582
317.48,391,866271.102001,8.656779029,0.000000,-45930.517046,11612
319.01,392,866229.065158,8.656357934,0.000000,-42197.603677,11642
320.76,393,866181.802278,8.655885333,0.000000,-42659.144484,11672
322.12,394,866067.438597,8.654743459,0.000000,-45299.889846,11702
323.38,395,865917.532606,8.653245221,0.000000,-56506.789462,11732
324.79,396,865678.747519,8.650856445,0.000000,-58096.897043,11762
326.15,397,865336.339425,8.647435663,0.000000,-52707.806997,11792
327.53,398,864901.091720,8.643092758,0.000000,-51955.954098,11822
329.11,399,864537.091944,8.639463133,0.000000,-47800.757399,11852
330.58,400,864216.449649,8.636258300,0.000000,-47376.283089,11882
332.30,401,863818.886085,8.632287984,0.000000,-51301.856165,11912
333.99,402,863024.708832,8.624356754,0.000000,-60434.379497,11942
335.52,403,862164.957465,8.615763433,0.000000,-53176.359727,11972
337.32,404,861561.701846,8.609739383,0.000000,-51007.056942,12002
338.92,405,861207.433160,8.606197491,0.000000,-49634.033400,12032
340.70,406,860773.023023,8.601858083,0.000000,-54666.648584,12062
