elapsed_s,iteration,lp_obj,route_weight,artificials,min_rc,pool_columns
18.66,1,94700000.000000,947.000000000,0.000000,-6799902.624000,947
19.75,2,87900097.376000,879.000000000,0.000000,-6599908.576000,977
20.89,3,84650145.052000,846.500000000,0.000000,-6499907.088000,1007
22.04,4,83633491.976000,836.333333333,0.000000,-6699905.600000,1037
23.27,5,81400192.668800,814.000000000,0.000000,-6499879.291200,1067
24.45,6,79958425.765612,799.582089552,0.000000,-6599907.624000,1097
25.84,7,78841409.540235,788.411764706,0.000000,-6499899.112000,1127
27.02,8,78403467.421806,784.032258065,0.000000,-6499910.600000,1157
28.19,9,77875249.878533,778.750000000,0.000000,-6299903.576000,1187
29.38,10,76843633.650407,768.433628319,0.000000,-6499892.624000,1217
30.60,11,75697817.310756,756.975265018,0.000000,-6499904.112000,1247
31.82,12,75311761.761172,753.114649682,0.000000,-6599902.624000,1277
33.09,13,75203541.113972,752.032429245,0.000000,-6209192.023264,1307
34.44,14,75202562.411509,752.022638494,0.000000,-6399894.112000,1337
35.68,15,74857366.980816,748.570639587,0.000000,-6253228.177186,1367
36.94,16,74608861.133532,746.085487400,0.000000,-6466937.294095,1397
38.18,17,74114197.638894,741.138779020,0.000000,-6399908.576000,1427
39.44,18,73896687.969676,738.963650726,0.000000,-6499894.648000,1457
40.65,19,73724260.021526,737.239331138,0.000000,-6499885.720000,1487
41.89,20,73450939.390184,734.506080449,0.000000,-6299903.576000,1517
43.20,21,73237037.251881,732.367012117,0.000000,-6199890.184000,1547
44.47,22,72991120.533732,729.907790545,0.000000,-6251537.441134,1577
45.79,23,72850206.060366,728.498620214,0.000000,-6199902.088000,1607
47.35,24,72527677.398357,725.273237027,0.000000,-6299889.112000,1637
48.68,25,72116661.961116,721.162984903,0.000000,-6299903.576000,1667
50.01,26,71815027.585789,718.146573713,0.000000,-6199884.112000,1697
51.31,27,71527476.367379,715.270989062,0.000000,-5999900.600000,1727
52.63,28,71379942.051897,713.795616672,0.000000,-6070453.471256,1757
54.00,29,71268406.002144,712.680200504,0.000000,-5891213.398988,1787
55.36,30,71009187.355298,710.087946993,0.000000,-5988431.841311,1817
56.72,31,70766429.655917,707.660273357,0.000000,-5999900.064000,1847
58.08,32,70626155.694553,706.257491527,0.000000,-6088536.204284,1877
59.42,33,70486317.914707,704.859074592,0.000000,-6114454.887911,1907
60.77,34,70283283.654679,702.828665608,0.000000,-6232632.070342,1937
62.14,35,70102473.498437,701.020508373,0.000000,-6196054.017884,1967
63.49,36,69966976.861554,699.665498920,0.000000,-5782947.529785,1997
64.88,37,69779850.501264,697.794181230,0.000000,-5965651.249313,2027
66.25,38,69728897.827337,697.284640282,0.000000,-5689517.779818,2057
67.64,39,69529367.031792,695.289292638,0.000000,-5726801.600651,2087
69.13,40,69356576.289025,693.561321572,0.000000,-5650047.181237,2117
70.81,41,69208392.546061,692.079433414,0.000000,-5756967.219425,2147
72.26,42,68997961.276291,689.975026969,0.000000,-5843811.628165,2177
73.75,43,68809993.042109,688.095288745,0.000000,-5550906.143462,2207
75.22,44,68663182.049303,686.627143469,0.000000,-5499381.839527,2237
76.71,45,68479741.642907,684.792683535,0.000000,-5610265.171136,2267
78.17,46,68337920.944198,683.374437759,0.000000,-5580962.564334,2297
79.70,47,68150183.517352,681.496985847,0.000000,-5682578.597290,2327
81.23,48,68032723.395390,680.322355346,0.000000,-5537984.271504,2357
82.77,49,67867806.282089,678.673134807,0.000000,-5477038.708265,2387
84.32,50,67646695.017239,676.461961786,0.000000,-5656062.396477,2417
85.86,51,67437066.590341,674.365596847,0.000000,-5612964.269572,2447
87.40,52,67282952.670161,672.824411538,0.000000,-5523713.918577,2477
89.00,53,67146761.211330,671.462468042,0.000000,-5614230.045261,2507
90.55,54,67036988.662256,670.364708142,0.000000,-5563433.245008,2537
92.10,55,66880227.854832,668.797059463,0.000000,-5408864.333429,2567
93.85,56,66786105.401115,667.855778396,0.000000,-5233116.647247,2597
95.47,57,66677072.630614,666.765410825,0.000000,-5177410.192387,2627
97.06,58,66449455.403887,664.489156638,0.000000,-5295723.126560,2657
98.98,59,66296772.935350,662.962297007,0.000000,-5400346.405325,2687
100.65,60,66135358.765062,661.348111764,0.000000,-5319219.624192,2717
102.30,61,66038245.810676,660.376958462,0.000000,-5154915.941016,2747
104.04,62,65940819.757005,659.402679377,0.000000,-5263807.433232,2777
105.73,63,65858497.376781,658.579432539,0.000000,-5175711.068395,2807
107.45,64,65795260.838548,657.947050146,0.000000,-5122957.033925,2837
109.22,65,65676542.084816,656.759842856,0.000000,-5141811.511524,2867
111.06,66,65551174.772117,655.506116807,0.000000,-5132173.378432,2897
112.81,67,65462031.857250,654.614664041,0.000000,-4983238.672824,2927
114.54,68,65305460.418252,653.048892170,0.000000,-5225000.358302,2957
116.35,69,65223556.422647,652.229822425,0.000000,-5165907.321421,2987
118.16,70,65080519.667849,650.799411543,0.000000,-5197901.170529,3017
119.99,71,64963287.453548,649.627074169,0.000000,-5057927.843916,3047
121.85,72,64876460.450770,648.758779913,0.000000,-5132184.985166,3077
123.75,73,64784098.472719,647.835140366,0.000000,-4934890.404075,3107
125.63,74,64705799.455171,647.052133713,0.000000,-4930006.852249,3137
127.57,75,64641327.766140,646.407401653,0.000000,-5078410.493063,3167
129.39,76,64570873.108675,645.702827599,0.000000,-4981215.682340,3197
131.54,77,64458690.894739,644.580965028,0.000000,-4834841.029488,3227
133.47,78,64400574.821237,643.999785472,0.000000,-4664850.082383,3257
135.44,79,64329897.489989,643.292980074,0.000000,-4777196.907123,3287
137.50,80,64207393.123274,642.067901053,0.000000,-4908571.550517,3317
139.61,81,64114168.520913,641.135603758,0.000000,-4715576.873189,3347
141.57,82,64005423.882323,640.048093040,0.000000,-4851162.415704,3377
143.54,83,63920380.273837,639.197614150,0.000000,-4676307.456211,3407
145.57,84,63816424.617159,638.158019620,0.000000,-4435916.884299,3437
147.54,85,63738696.919740,637.380700357,0.000000,-4565460.067327,3467
149.51,86,63628582.649821,636.279497556,0.000000,-4934868.066195,3497
151.58,87,63517853.513190,635.172152075,0.000000,-4969416.541365,3527
153.62,88,63420877.642355,634.202343560,0.000000,-4872416.820819,3557
155.69,89,63327489.834333,633.268437449,0.000000,-4592577.885850,3587
157.86,90,63138526.255284,631.378655437,0.000000,-4762665.324726,3617
159.89,91,63012275.948635,630.116104181,0.000000,-4720638.359857,3647
162.11,92,62925744.582564,629.250729138,0.000000,-4828651.584317,3677
164.30,93,62792311.597289,627.916351229,0.000000,-4924693.552847,3707
166.28,94,62671548.800700,626.708641033,0.000000,-4855803.776165,3737
168.45,95,62600753.812016,626.000660644,0.000000,-4810479.416175,3767
170.92,96,62508688.589616,625.079967158,0.000000,-4999332.101074,3797
173.04,97,62433897.431034,624.332024951,0.000000,-4778762.035806,3827
175.16,98,62349184.475142,623.484856915,0.000000,-4682265.681797,3857
177.32,99,62281866.343515,622.811643336,0.000000,-4833334.747273,3887
179.43,100,62198224.221058,621.975176392,0.000000,-4645395.024198,3917
181.66,101,62109488.444912,621.087763216,0.000000,-4726775.308028,3947
183.95,102,61983869.529233,619.831517512,0.000000,-4826531.685393,3977
186.25,103,61915353.097708,619.146312456,0.000000,-4799894.183404,4007
188.48,104,61800192.351379,617.994654299,0.000000,-4737842.674601,4037
190.63,105,61729052.492542,617.283219148,0.000000,-4671074.749218,4067
193.03,106,61639220.852195,616.384848327,0.000000,-4661912.683418,4097
195.25,107,61566595.433692,615.658580301,0.000000,-4616814.176596,4127
197.59,108,61487821.118015,614.870805600,0.000000,-4912341.846429,4157
200.02,109,61396483.944962,613.957397377,0.000000,-4596981.664158,4187
202.19,110,61322096.178581,613.213484063,0.000000,-4815217.902218,4217
204.75,111,61249083.576981,612.483337418,0.000000,-4654552.728346,4247
207.42,112,61205172.312235,612.044201026,0.000000,-4591743.882617,4277
209.95,113,61151325.120397,611.505707743,0.000000,-4790373.181481,4307
212.60,114,61104923.769677,611.041672770,0.000000,-4736735.635139,4337
215.13,115,61048575.850420,610.478180988,0.000000,-4562692.602092,4367
217.73,116,61002376.113816,610.016160888,0.000000,-4660065.194424,4397
220.19,117,60951481.429050,609.507182917,0.000000,-4494414.762523,4427
222.88,118,60879635.091440,608.788695830,0.000000,-4704472.551934,4457
225.43,119,60820038.736192,608.192704361,0.000000,-4740593.111276,4487
228.06,120,60750817.357930,607.500469570,0.000000,-4632086.547841,4517
230.60,121,60709570.190937,607.087969827,0.000000,-4531624.034281,4547
233.46,122,60668910.892356,606.681374819,0.000000,-4603616.144873,4577
236.11,123,60633711.332578,606.329364292,0.000000,-4520366.483948,4607
238.90,124,60597389.432261,605.966129425,0.000000,-4511726.725823,4637
241.48,125,60541238.720235,605.404601640,0.000000,-4526275.066049,4667
244.30,126,60474109.463057,604.733283362,0.000000,-4529116.543566,4697
247.05,127,60381009.167828,603.802256203,0.000000,-4728129.004785,4727
249.82,128,60312724.568543,603.119366503,0.000000,-4624873.649428,4757
252.72,129,60260407.479002,602.596173681,0.000000,-4567164.834662,4787
255.47,130,60186791.206120,601.860005922,0.000000,-4595412.414936,4817
258.29,131,60105614.670701,601.048180434,0.000000,-4704051.919498,4847
261.17,132,60031309.523809,600.305098154,0.000000,-4777450.641270,4877
264.02,133,59962965.863444,599.621628970,0.000000,-4615004.448980,4907
266.53,134,59884923.475717,598.841199480,0.000000,-4511960.746542,4937
269.42,135,59806404.431686,598.055978990,0.000000,-4525389.559145,4967
272.35,136,59746601.115912,597.457935572,0.000000,-4624082.382989,4997
275.61,137,59678800.547752,596.779907251,0.000000,-4740328.926031,5027
278.53,138,59629069.657716,596.282588115,0.000000,-4688737.964016,5057
281.63,139,59574658.089818,595.738457864,0.000000,-4547648.043237,5087
284.43,140,59538169.577835,595.373553428,0.000000,-4688365.357493,5117
287.77,141,59472094.182283,594.712768154,0.000000,-4491947.287018,5147
290.97,142,59422866.811436,594.220492151,0.000000,-4606537.822331,5177
294.10,143,59365707.616675,593.648882195,0.000000,-4518424.917886,5207
297.17,144,59278172.175213,592.773483530,0.000000,-4497017.108013,5237
299.93,145,59202259.455192,592.014343617,0.000000,-4536489.516543,5267
303.67,146,59142964.687920,591.421375099,0.000000,-4485157.662795,5297
306.83,147,59111852.911904,591.110247569,0.000000,-4632673.809481,5327
310.35,148,59067362.022881,590.665316650,0.000000,-4355388.826349,5357
314.28,149,59033642.697356,590.328119236,0.000000,-4314133.318905,5387
317.42,150,58983121.104981,589.822880595,0.000000,-4444614.739308,5417
320.52,151,58935987.398462,589.351520922,0.000000,-4505688.451301,5447
323.75,152,58899553.924524,588.987173470,0.000000,-4254298.862634,5477
326.80,153,58845037.928665,588.441997998,0.000000,-4416000.520794,5507
330.17,154,58803213.312731,588.023737271,0.000000,-4551291.517925,5537
334.05,155,58775998.264680,587.751574399,0.000000,-4376631.779575,5567
337.51,156,58724728.155131,587.238868017,0.000000,-4573194.988734,5597
340.61,157,58647754.203671,586.469109940,0.000000,-4357666.487089,5627
344.06,158,58566196.736760,585.653512335,0.000000,-4713062.017176,5657
348.24,159,58510644.657015,585.097979444,0.000000,-4298888.518781,5687
352.37,160,58430000.330852,584.291524647,0.000000,-4315881.403707,5717
356.07,161,58313130.135834,583.122768793,0.000000,-4494186.339824,5747
359.19,162,58228772.531488,582.279153084,0.000000,-4382191.702692,5777
362.63,163,58116134.664505,581.152737816,0.000000,-4402757.327831,5807
366.30,164,58030288.607661,580.294247721,0.000000,-4453655.440217,5837
369.52,165,57914865.482570,579.139991272,0.000000,-4517507.745278,5867
373.12,166,57818889.941927,578.180184655,0.000000,-4370240.860897,5897
376.81,167,57745270.791106,577.443979195,0.000000,-4471165.101547,5927
380.77,168,57628362.679795,576.274837138,0.000000,-4437310.690282,5957
384.29,169,57509152.647430,575.082678184,0.000000,-4441791.603077,5987
388.10,170,57420192.191089,574.193046040,0.000000,-4371985.606129,6017
391.57,171,57355179.861558,573.542916798,0.000000,-4280285.969614,6047
394.88,172,57308421.540122,573.075309013,0.000000,-4350299.571140,6077
398.74,173,57243159.191150,572.422666854,0.000000,-4676916.874820,6107
402.25,174,57180961.515121,571.800666151,0.000000,-4471081.138058,6137
405.92,175,57104086.231108,571.031871716,0.000000,-4391531.120302,6167
409.90,176,57027298.330355,570.263966352,0.000000,-4480441.560561,6197
