elapsed_s,iteration,lp_obj,route_weight,artificials,min_rc,pool_columns
2.03,1,15900000.000000,159.000000000,0.000000,-4099931.432000,159
2.25,2,11800068.568000,118.000000000,0.000000,-2799926.968000,165
2.48,3,9000141.600000,90.000000000,0.000000,-2199916.968000,168
2.72,4,9000141.600000,90.000000000,0.000000,-2999925.896000,174
2.96,5,8300194.872000,83.000000000,0.000000,-2799896.552000,189
3.20,6,7050228.680000,70.500000000,0.000000,-1999917.920000,193
3.45,7,6550249.200000,65.500000000,0.000000,-2399899.112000,203
3.69,8,6355816.959111,63.555555556,0.000000,-1999930.360000,215
3.88,9,6133602.474667,61.333333333,0.000000,-1799951.312000,233
4.13,10,6133602.474667,61.333333333,0.000000,-2699912.960000,263
4.40,11,5866947.505455,58.666666667,0.000000,-2599910.236364,285
4.64,12,5866947.505455,58.666666667,0.000000,-3199927.530182,288
4.89,13,5709758.935242,57.094696970,0.000000,-2666590.538667,291
5.14,14,5689180.109333,56.888888889,0.000000,-3113283.652800,292
5.40,15,5626289.064000,56.260000000,0.000000,-2899924.864000,294
5.68,16,5592182.977622,55.918918919,0.000000,-2699971.788000,307
5.93,17,5520085.143167,55.197916667,0.000000,-2399950.120000,317
6.20,18,5501833.067446,55.015384615,0.000000,-2854659.362683,343
6.47,19,5483457.123184,54.831632653,0.000000,-2726486.527347,370
6.73,20,5443054.034373,54.427581428,0.000000,-2699918.872000,400
7.01,21,5427529.566105,54.272307692,0.000000,-2559075.980890,426
7.28,22,5415790.810280,54.154913295,0.000000,-2677534.781535,439
7.57,23,5372023.950910,53.717233010,0.000000,-2699910.420000,448
7.84,24,5348261.763412,53.479601518,0.000000,-2828414.674647,465
8.11,25,5321481.009101,53.211782708,0.000000,-2784493.070857,488
8.38,26,5296415.054153,52.961117861,0.000000,-2770787.802148,508
8.64,27,5230129.012070,52.298245614,0.000000,-2776198.413474,529
8.92,28,5191797.407208,51.914908101,0.000000,-2754748.124463,550
9.18,29,5166203.755002,51.658964187,0.000000,-2477480.808507,556
9.45,30,5152461.643231,51.521534959,0.000000,-2499896.432000,565
9.75,31,5133681.822217,51.333698954,0.000000,-2599183.093144,575
10.04,32,5100184.305105,50.998674639,0.000000,-2751291.510243,584
10.31,33,5077169.955251,50.768538009,0.000000,-2549913.872000,594
10.58,34,5046882.264295,50.465640345,0.000000,-2365041.988413,600
10.96,35,5017480.972713,50.171613081,0.000000,-2452765.010896,605
11.23,36,4977120.594472,49.768002280,0.000000,-2278493.187899,613
11.49,37,4957443.788440,49.571233519,0.000000,-2341627.456747,619
11.77,38,4947081.142254,49.467605664,0.000000,-2172391.838138,629
12.04,39,4942014.631016,49.416939886,0.000000,-2208940.946450,635
12.33,40,4931878.991000,49.315581591,0.000000,-2366412.646868,641
12.60,41,4921919.859249,49.215977315,0.000000,-2407649.191585,651
12.89,42,4913968.120424,49.136456001,0.000000,-2142778.508661,657
13.18,43,4898214.885083,48.978914761,0.000000,-2333821.116377,670
13.45,44,4886244.015710,48.859199011,0.000000,-2179070.817117,680
13.73,45,4876102.134399,48.757778678,0.000000,-2115813.706437,686
14.01,46,4861812.290504,48.614879258,0.000000,-2134812.912382,707
14.29,47,4854491.011009,48.541657524,0.000000,-2092740.362540,720
14.56,48,4847909.245641,48.475841827,0.000000,-2017155.886398,737
14.86,49,4838821.436463,48.384961032,0.000000,-2019571.439722,749
15.16,50,4811942.586021,48.116153320,0.000000,-2115427.901560,774
15.45,51,4802447.220630,48.021194645,0.000000,-1813744.186563,779
15.75,52,4789876.684933,47.895485755,0.000000,-2051408.041934,788
16.03,53,4780960.610626,47.806317528,0.000000,-1702592.591954,791
16.31,54,4773303.286782,47.729736453,0.000000,-1832821.249757,810
16.60,55,4760803.470743,47.604737213,0.000000,-1861197.400453,840
16.88,56,4751672.820585,47.513427529,0.000000,-1881854.529709,861
17.18,57,4736989.772429,47.366577146,0.000000,-1870661.115752,883
17.47,58,4728186.700488,47.278535854,0.000000,-1998096.718927,902
17.78,59,4715156.974723,47.148222918,0.000000,-1971386.707781,922
18.07,60,4705744.109317,47.054081505,0.000000,-1932187.849124,942
18.37,61,4689162.682762,46.888229341,0.000000,-1818910.833273,965
18.67,62,4642732.000987,46.423879817,0.000000,-1997228.326217,994
18.97,63,4607891.755379,46.075450453,0.000000,-2264954.173322,1019
19.28,64,4555418.239469,45.550641779,0.000000,-2215294.073579,1046
19.60,65,4514340.569242,45.139837013,0.000000,-2160294.877625,1054
19.92,66,4492701.487660,44.923427161,0.000000,-2067992.205820,1069
20.23,67,4465115.755084,44.647536542,0.000000,-1997014.427339,1072
20.54,68,4443373.859263,44.430102034,0.000000,-1871610.534498,1087
20.84,69,4396549.293619,43.961820860,0.000000,-1967251.845473,1093
21.17,70,4380084.727286,43.797163601,0.000000,-1815132.824261,1115
21.49,71,4348309.157532,43.479385306,0.000000,-1742140.379147,1133
21.79,72,4314899.246856,43.145259655,0.000000,-1572068.978067,1147
22.21,73,4285333.413596,42.849578965,0.000000,-1768059.519224,1153
22.53,74,4256249.423550,42.558721715,0.000000,-1722477.494687,1172
22.87,75,4237386.353559,42.370071052,0.000000,-1863392.363714,1180
23.18,76,4225140.323577,42.247601352,0.000000,-1746830.922112,1184
23.49,77,4191955.854742,41.915706290,0.000000,-1698705.713252,1191
23.81,78,4135579.713074,41.351910038,0.000000,-1569050.681720,1218
24.14,79,4116291.694137,41.159008721,0.000000,-1601959.022680,1235
24.47,80,4095206.528146,40.948143392,0.000000,-1731027.893276,1255
24.78,81,4077885.706466,40.774904752,0.000000,-1617653.418323,1275
25.11,82,4057560.279231,40.571637555,0.000000,-1772034.708701,1294
25.42,83,4038757.927901,40.383581231,0.000000,-1639163.501519,1318
25.75,84,4011782.673265,40.113812705,0.000000,-1716673.365383,1339
26.05,85,4001305.477699,40.009035231,0.000000,-1391551.434695,1361
26.39,86,3970625.886633,39.702212885,0.000000,-1652065.095844,1380
26.73,87,3951371.436050,39.509648010,0.000000,-1541025.257874,1403
27.07,88,3937020.933935,39.366137230,0.000000,-1305171.406601,1424
27.40,89,3919687.842901,39.192787692,0.000000,-1593455.364550,1449
27.73,90,3901691.584704,39.012820808,0.000000,-1548865.114207,1475
28.05,91,3873954.985265,38.735417051,0.000000,-1578816.651612,1501
28.39,92,3844027.210011,38.436110049,0.000000,-1717669.823334,1525
28.73,93,3818009.192460,38.175913024,0.000000,-1560162.866661,1545
29.06,94,3799558.996171,37.991394615,0.000000,-1607885.807608,1571
29.39,95,3791200.412688,37.907788640,0.000000,-1526009.546832,1597
29.73,96,3773507.862956,37.730850677,0.000000,-1701312.360844,1626
30.08,97,3754201.364142,37.537762134,0.000000,-1575220.660489,1648
30.42,98,3735592.607511,37.351652282,0.000000,-1574614.329580,1665
30.80,99,3701147.162827,37.007158473,0.000000,-1830314.483575,1692
31.13,100,3668175.130414,36.677380537,0.000000,-1747601.569145,1694
31.49,101,3625471.066852,36.250287181,0.000000,-1880702.838648,1722
31.84,102,3596076.444399,35.956328375,0.000000,-1731499.185845,1728
32.20,103,3585290.484567,35.848449307,0.000000,-1482936.628749,1742
32.54,104,3570465.109437,35.700187618,0.000000,-1406146.481483,1760
32.89,105,3560871.600714,35.604252147,0.000000,-1496925.963990,1781
33.31,106,3556077.179953,35.556298641,0.000000,-1405673.153338,1787
33.66,107,3545817.038604,35.453688164,0.000000,-1433189.152572,1811
