elapsed_s,iteration,lp_obj,route_weight,artificials,min_rc,pool_columns
0.78,1,4700000.000000,47.000000000,0.000000,-2699954.288000,47
0.88,2,2000045.712000,20.000000000,0.000000,-1499969.704000,52
0.96,3,500076.008000,5.000000000,0.000000,-600021.784000,69
1.06,4,500076.008000,5.000000000,0.000000,-800008.808000,99
1.16,5,500076.008000,5.000000000,0.000000,-899985.536000,114
1.28,6,475078.032000,4.750000000,0.000000,-1199989.168000,135
1.41,7,475078.032000,4.750000000,0.000000,-1449952.800000,147
1.52,8,420079.243200,4.200000000,0.000000,-1199991.072000,155
1.64,9,377005.112923,3.769230769,0.000000,-1315392.571385,164
1.78,10,339106.452293,3.390243902,0.000000,-856075.705171,172
1.89,11,321821.947478,3.217391304,0.000000,-973880.463826,188
2.01,12,317104.233702,3.170212766,0.000000,-1080857.212085,203
2.14,13,304547.352071,3.044642857,0.000000,-859796.831357,215
2.27,14,300920.093724,3.008368201,0.000000,-852593.832603,230
2.39,15,300259.184563,3.001760563,0.000000,-703939.568676,245
2.51,16,296750.236667,2.966666667,0.000000,-805030.764863,260
2.64,17,293069.644467,2.929857232,0.000000,-1257627.072194,274
2.77,18,284085.343770,2.840000000,0.000000,-1039756.229200,287
2.88,19,278259.327176,2.781742205,0.000000,-501422.638392,305
3.02,20,276681.440003,2.765957447,0.000000,-638299.657743,321
3.15,21,274080.216127,2.739946006,0.000000,-670431.903389,333
3.29,22,272433.293892,2.723463206,0.000000,-575307.252840,348
3.41,23,269414.878726,2.693280233,0.000000,-632828.045968,353
3.53,24,267307.131485,2.672192547,0.000000,-543048.753470,365
3.66,25,264907.336853,2.648189401,0.000000,-504813.835940,368
3.80,26,263773.875892,2.636851697,0.000000,-468161.682053,374
3.92,27,262428.114723,2.623392127,0.000000,-307682.266692,377
4.04,28,257291.791550,2.572002143,0.000000,-138441.859798,383
4.17,29,256419.530975,2.563289719,0.000000,-119166.163393,388
4.30,30,256236.684193,2.561453666,0.000000,-69136.457533,398
4.43,31,253602.324827,2.535107184,0.000000,-168320.749317,404
4.56,32,251937.184658,2.518448151,0.000000,-116805.135522,412
4.69,33,249001.725254,2.489055779,0.000000,-145328.186070,420
4.82,34,245835.144408,2.457402472,0.000000,-147005.567819,431
4.97,35,244750.784821,2.446550460,0.000000,-84458.271613,442
