elapsed_s,iteration,lp_obj,route_weight,artificials,min_rc,pool_columns
6.37,1,44300000.000000,443.000000000,0.000000,-5899894.112000,443
6.85,2,38400105.888000,384.000000000,0.000000,-4899898.576000,473
7.34,3,33500207.312000,335.000000000,0.000000,-3999894.112000,503
7.88,4,29600308.736000,296.000000000,0.000000,-3399900.600000,533
8.44,5,29600308.736000,296.000000000,0.000000,-3699897.088000,563
9.04,6,29600308.736000,296.000000000,0.000000,-4499888.576000,586
9.56,7,29244082.049500,292.437500000,0.000000,-4449900.332000,616
10.14,8,29083659.498667,290.833333333,0.000000,-5399902.088000,646
10.69,9,28183675.817333,281.833333333,0.000000,-3599912.088000,676
11.29,10,28183675.817333,281.833333333,0.000000,-3999899.528000,706
11.87,11,28020364.090400,280.200000000,0.000000,-4439928.276800,736
12.47,12,28020364.090400,280.200000000,0.000000,-4699922.504000,755
13.06,13,27847141.044903,278.467741935,0.000000,-4801518.729548,771
13.79,14,27553498.580250,275.531250000,0.000000,-4098353.875875,801
14.42,15,27430594.221640,274.302158273,0.000000,-4661781.246216,831
15.02,16,27246814.872857,272.464285714,0.000000,-4299908.040000,856
15.63,17,27240111.575014,272.397260274,0.000000,-4899925.584000,886
16.29,18,27155458.169779,271.550701011,0.000000,-4579843.159690,911
16.91,19,27145784.924390,271.453955630,0.000000,-4933216.705306,933
17.52,20,27073232.585679,270.728395062,0.000000,-4499926.256000,963
18.14,21,27014694.326430,270.142988930,0.000000,-4649886.880000,988
18.77,22,26967672.214381,269.672748693,0.000000,-4891342.229437,1013
19.43,23,26953704.415625,269.533066667,0.000000,-4800627.129980,1037
20.09,24,26910570.922554,269.101711984,0.000000,-4899875.064000,1067
20.74,25,26874731.454352,268.743283582,0.000000,-4482637.184191,1097
21.38,26,26811744.011646,268.113363729,0.000000,-4653998.794700,1126
22.08,27,26757327.132969,267.569186961,0.000000,-4360057.333612,1151
22.72,28,26682498.854006,266.820856569,0.000000,-4312921.434977,1172
23.38,29,26647262.751817,266.468457862,0.000000,-4538992.612216,1192
24.03,30,26554120.425944,265.536997342,0.000000,-4455959.235112,1213
24.70,31,26491440.903175,264.910179920,0.000000,-4641126.087685,1242
25.37,32,26425343.973724,264.249196389,0.000000,-4487577.074932,1271
26.03,33,26379773.915912,263.793479156,0.000000,-4515959.904812,1301
26.72,34,26314068.950395,263.136377244,0.000000,-4599775.008000,1323
27.54,35,26266762.893081,262.663294911,0.000000,-4499908.576000,1341
28.24,36,26214907.097756,262.144727086,0.000000,-4496030.604438,1371
28.98,37,26189144.983828,261.887074476,0.000000,-4216189.518679,1390
29.67,38,26144597.135929,261.441586668,0.000000,-4192137.647150,1420
30.36,39,26099264.576555,260.988204962,0.000000,-4025239.849157,1450
31.06,40,26041693.659167,260.412486196,0.000000,-4188275.089385,1480
31.79,41,25988541.146336,259.880911450,0.000000,-4059426.743865,1494
32.50,42,25940706.699096,259.402524390,0.000000,-4327629.314586,1516
33.15,43,25893472.623616,258.930177921,0.000000,-3973036.455321,1546
33.81,44,25843341.581545,258.428829900,0.000000,-3974889.770227,1576
34.54,45,25821306.659998,258.208487164,0.000000,-3932019.343310,1606
35.27,46,25783433.386017,257.829740519,0.000000,-4228585.489570,1631
36.01,47,25748181.079036,257.477207160,0.000000,-3978318.064135,1661
36.73,48,25705740.326318,257.052769218,0.000000,-3879957.677202,1688
37.53,49,25678667.103351,256.782020448,0.000000,-4009938.562329,1703
38.28,50,25607475.412862,256.070050836,0.000000,-3950699.555882,1733
39.01,51,25577488.615303,255.770159841,0.000000,-3918385.470543,1763
39.76,52,25528718.501201,255.282426689,0.000000,-3777203.033496,1793
40.50,53,25460804.062180,254.603239728,0.000000,-3856885.404931,1808
41.27,54,25387230.414591,253.867454772,0.000000,-3847785.519931,1838
42.03,55,25277051.295194,252.765610208,0.000000,-3865236.408134,1868
42.95,56,25206806.757624,252.063154035,0.000000,-3749264.414221,1898
43.74,57,25133208.983536,251.327154704,0.000000,-3677122.223168,1919
44.54,58,25088417.654076,250.879233852,0.000000,-3699907.504000,1945
45.33,59,24985167.841720,249.846662240,0.000000,-3924910.702206,1970
46.12,60,24935477.665539,249.349745102,0.000000,-3737656.706626,1986
46.96,61,24856761.830221,248.562528412,0.000000,-3914563.447756,2014
47.74,62,24749655.800057,247.491403124,0.000000,-3817935.032364,2040
48.51,63,24660240.513955,246.597239837,0.000000,-3784441.334498,2070
49.34,64,24583742.805807,245.832213187,0.000000,-3745869.393355,2100
50.17,65,24524803.741198,245.242807472,0.000000,-3820355.371062,2119
51.02,66,24467072.669464,244.665450525,0.000000,-3838851.043514,2149
51.84,67,24435325.968813,244.347973939,0.000000,-3756707.660287,2169
52.70,68,24411775.174528,244.112429250,0.000000,-3672690.393753,2182
53.54,69,24343300.308260,243.427582133,0.000000,-3663505.564781,2205
54.36,70,24306536.458341,243.059899139,0.000000,-3581616.805051,2235
55.20,71,24244234.461331,242.436844675,0.000000,-3587003.195105,2265
55.97,72,24153506.817331,241.529502656,0.000000,-3901520.641436,2295
56.85,73,24041625.601040,240.410668142,0.000000,-3681704.675497,2325
57.68,74,23965976.811116,239.654117531,0.000000,-3575786.079884,2343
58.52,75,23866593.085048,238.660228338,0.000000,-3631952.088728,2373
59.43,76,23723066.412727,237.224888435,0.000000,-3904411.679293,2403
60.28,77,23635312.205701,236.347318915,0.000000,-3658125.859090,2433
61.31,78,23497156.677109,234.965722974,0.000000,-3638258.097309,2463
62.23,79,23412368.781130,234.117792870,0.000000,-3611225.039026,2488
63.14,80,23344346.189041,233.437532365,0.000000,-3621821.446468,2518
64.05,81,23255110.694495,232.545130764,0.000000,-3579902.379017,2545
65.00,82,23094288.640065,230.936843821,0.000000,-3642982.083017,2565
65.93,83,22983085.365587,229.824757216,0.000000,-3707659.294400,2592
66.89,84,22917263.443475,229.166503569,0.000000,-3619750.038624,2622
67.85,85,22862846.724092,228.622303173,0.000000,-3373734.046089,2643
68.84,86,22791824.686289,227.912053903,0.000000,-3360522.543455,2673
69.80,87,22723014.140939,227.223938451,0.000000,-3374786.604158,2698
70.75,88,22659813.428370,226.591882317,0.000000,-3517701.351734,2725
71.74,89,22570681.716026,225.700538459,0.000000,-3571816.071400,2741
72.73,90,22485380.627940,224.847515263,0.000000,-3238584.738856,2771
73.77,91,22419712.761092,224.190812158,0.000000,-3445348.071659,2798
74.74,92,22339232.058011,223.385980991,0.000000,-3359433.605527,2819
75.72,93,22255180.213892,222.545458370,0.000000,-3585593.087426,2837
76.80,94,22145868.039252,221.452305144,0.000000,-3720043.935874,2867
77.76,95,22066342.915099,220.657028282,0.000000,-3630842.959114,2891
78.74,96,21969633.302661,219.689877947,0.000000,-3504846.110343,2907
79.74,97,21894397.124885,218.937509988,0.000000,-3519613.006842,2937
80.80,98,21804839.509028,218.041903841,0.000000,-3520860.895752,2961
81.79,99,21745071.474354,217.444195602,0.000000,-3600279.932291,2986
82.90,100,21660898.765650,216.602467896,0.000000,-3497848.304427,3003
83.98,101,21619823.010266,216.191682721,0.000000,-3290901.408345,3021
85.02,102,21575312.949287,215.746558109,0.000000,-3625073.228700,3043
86.23,103,21513552.902753,215.128927313,0.000000,-3551336.875350,3073
87.37,104,21469690.183588,214.690278326,0.000000,-3365338.740321,3103
88.44,105,21434161.693608,214.335000968,0.000000,-3325240.127577,3133
89.57,106,21404662.209340,214.039983953,0.000000,-3469100.444547,3146
90.72,107,21321750.346428,213.210830501,0.000000,-3436617.549279,3171
91.79,108,21299951.305579,212.992834446,0.000000,-3249285.107791,3192
92.90,109,21254890.926865,212.542220088,0.000000,-3247638.424583,3215
94.02,110,21197189.806367,211.965191146,0.000000,-3384439.414894,3245
95.09,111,21109328.616812,211.086519596,0.000000,-3433616.439753,3275
96.15,112,20981419.830889,209.807411190,0.000000,-3510296.071683,3302
97.31,113,20896840.270259,208.961544004,0.000000,-3343071.663871,3314
98.44,114,20818261.587323,208.175699534,0.000000,-3489681.057779,3339
99.49,115,20769205.724029,207.685113907,0.000000,-3252408.847051,3364
100.62,116,20717569.607232,207.168741062,0.000000,-3229290.194043,3390
101.63,117,20679192.374698,206.784954569,0.000000,-3249869.516655,3407
102.78,118,20647891.301650,206.471921793,0.000000,-3186440.229686,3434
103.89,119,20608612.716995,206.079103873,0.000000,-3267112.912357,3457
104.97,120,20573803.038519,205.730985268,0.000000,-3268494.750149,3468
106.14,121,20537906.857154,205.372035750,0.000000,-3207215.298755,3498
107.19,122,20493127.486595,204.924224009,0.000000,-3285667.803774,3528
108.39,123,20401648.511412,204.009415111,0.000000,-3352187.341844,3558
109.61,124,20342250.394245,203.415425325,0.000000,-3269059.797798,3588
110.77,125,20247670.020285,202.469611699,0.000000,-3079516.661749,3618
111.87,126,20188875.709695,201.881655397,0.000000,-3288500.447885,3648
113.06,127,20120113.252353,201.193989492,0.000000,-3375937.151778,3663
114.37,128,20067130.248218,200.664124597,0.000000,-3319784.107256,3693
115.80,129,20010164.700213,200.094431092,0.000000,-3352093.800537,3717
116.96,130,19958609.779027,199.578856532,0.000000,-3261083.584945,3744
118.07,131,19925643.105233,199.249167418,0.000000,-3418456.343075,3771
119.31,132,19865172.225761,198.644438319,0.000000,-3372961.943152,3797
120.49,133,19822187.924010,198.214551184,0.000000,-3344252.967275,3827
121.62,134,19783091.600643,197.823571937,0.000000,-3341323.166693,3848
122.82,135,19742026.630234,197.412897631,0.000000,-3135273.378611,3874
124.12,136,19696686.718948,196.959450862,0.000000,-3212670.199666,3897
125.65,137,19644676.153951,196.439284647,0.000000,-3227083.523573,3924
126.96,138,19603073.302482,196.023252604,0.000000,-3273791.390765,3939
128.21,139,19568523.496454,195.677731348,0.000000,-3107902.029141,3957
129.43,140,19545610.285651,195.448577199,0.000000,-3227402.890985,3979
130.72,141,19518018.708402,195.172632812,0.000000,-3280344.100061,3993
132.01,142,19481493.347169,194.807351462,0.000000,-3036704.315929,4013
133.34,143,19440247.041636,194.394878798,0.000000,-3306423.511313,4037
