elapsed_s,iteration,lp_obj,route_weight,artificials,min_rc,pool_columns
2.82,1,20300000.000000,203.000000000,0.000000,-5399898.576000,203
3.12,2,14900101.424000,149.000000000,0.000000,-3899902.088000,233
3.44,3,13000151.124000,130.000000000,0.000000,-3999898.576000,258
3.76,4,12050177.834000,120.500000000,0.000000,-4149929.958000,284
4.03,5,11771615.272000,117.714285714,0.000000,-4799902.088000,311
4.34,6,11100200.824000,111.000000000,0.000000,-3499890.600000,341
4.66,7,10847271.166588,108.470588235,0.000000,-4799905.480000,371
4.99,8,10233567.786667,102.333333333,0.000000,-3899909.528000,401
5.32,9,10028820.048000,100.285714286,0.000000,-4595164.408000,411
5.62,10,9374113.835631,93.738461538,0.000000,-3199922.504000,432
5.97,11,9350268.227077,93.500000000,0.000000,-4049874.229538,462
6.35,12,9253603.238533,92.533333333,0.000000,-3959655.411600,484
6.71,13,9169742.006260,91.694698355,0.000000,-4004352.995393,498
7.05,14,9043639.056392,90.433566434,0.000000,-4581308.974671,510
7.41,15,8909375.206182,89.090909091,0.000000,-3866257.744468,526
7.77,16,8767956.416824,87.676691729,0.000000,-3823217.452388,552
8.11,17,8755229.681233,87.549414997,0.000000,-3849909.588000,569
8.47,18,8664681.721911,86.643894567,0.000000,-3573926.729373,586
8.83,19,8655033.647392,86.547412354,0.000000,-3865089.255699,607
9.18,20,8579468.718004,85.791757050,0.000000,-4029966.399434,637
9.50,21,8440960.663857,84.406583072,0.000000,-3819563.099871,649
9.83,22,8333273.155709,83.329678935,0.000000,-3799872.088000,679
10.19,23,8221572.773821,82.212624349,0.000000,-3772576.050526,709
10.55,24,8178377.393092,81.780660909,0.000000,-3500866.619232,729
11.05,25,8153009.586346,81.526953612,0.000000,-3823975.047273,753
11.40,26,8126227.332646,81.259128964,0.000000,-3852442.424677,770
11.78,27,8060317.206405,80.599972051,0.000000,-3593580.911715,800
12.18,28,8046945.954265,80.466261825,0.000000,-3617659.830257,824
12.57,29,7992746.287201,79.924223930,0.000000,-3663068.494196,849
12.95,30,7963258.764239,79.629330731,0.000000,-3794477.193399,872
13.33,31,7939903.469317,79.395757142,0.000000,-3354708.285303,891
13.71,32,7919033.457456,79.187068036,0.000000,-3431339.150634,906
14.10,33,7885719.101326,78.853916364,0.000000,-3504425.027404,933
14.49,34,7859148.283178,78.588196886,0.000000,-3151106.324325,957
14.88,35,7816003.308908,78.156708194,0.000000,-3349937.645350,980
15.26,36,7778507.898114,77.781735071,0.000000,-3504257.192984,997
15.65,37,7742133.116727,77.417971594,0.000000,-3178756.958778,1020
16.04,38,7707598.846930,77.072591956,0.000000,-3152952.342147,1044
16.47,39,7693113.463840,76.927741501,0.000000,-3316096.014800,1071
16.87,40,7684883.210388,76.845432554,0.000000,-3173167.037750,1092
17.20,41,7670522.980214,76.701821716,0.000000,-3172665.948134,1118
17.59,42,7662499.399969,76.621583230,0.000000,-3108206.737681,1148
18.00,43,7644399.842370,76.440581413,0.000000,-3122549.127674,1178
18.41,44,7630240.623760,76.298985902,0.000000,-2991729.031850,1197
18.80,45,7601517.852794,76.011729334,0.000000,-3369313.510958,1226
19.21,46,7561013.383794,75.606659504,0.000000,-3218530.215050,1256
19.55,47,7530264.915189,75.299158442,0.000000,-3289074.340627,1280
