elapsed_s,iteration,lp_obj,route_weight,artificials,min_rc,pool_columns
18.69,1,94700000.000000,947.000000000,0.000000,-6799902.624000,947
19.79,2,87900097.376000,879.000000000,0.000000,-6599908.576000,977
20.95,3,84650145.052000,846.500000000,0.000000,-6499907.088000,1007
22.10,4,83633491.976000,836.333333333,0.000000,-6699905.600000,1037
23.30,5,81400192.668800,814.000000000,0.000000,-6499879.291200,1067
24.49,6,79958425.765612,799.582089552,0.000000,-6599907.624000,1097
25.88,7,78841409.540235,788.411764706,0.000000,-6499899.112000,1127
27.06,8,78403467.421806,784.032258065,0.000000,-6499910.600000,1157
28.24,9,77875249.878533,778.750000000,0.000000,-6299903.576000,1187
29.42,10,76843633.650407,768.433628319,0.000000,-6499892.624000,1217
30.63,11,75697817.310756,756.975265018,0.000000,-6499904.112000,1247
31.86,12,75311761.761172,753.114649682,0.000000,-6599902.624000,1277
33.12,13,75203541.113972,752.032429245,0.000000,-6209192.023264,1307
34.48,14,75202562.411509,752.022638494,0.000000,-6399894.112000,1337
35.70,15,74857366.980816,748.570639587,0.000000,-6253228.177186,1367
36.95,16,74608861.133532,746.085487400,0.000000,-6466937.294095,1397
38.18,17,74114197.638894,741.138779020,0.000000,-6399908.576000,1427
39.44,18,73896687.969676,738.963650726,0.000000,-6499894.648000,1457
40.66,19,73724260.021526,737.239331138,0.000000,-6499885.720000,1487
41.90,20,73450939.390184,734.506080449,0.000000,-6299903.576000,1517
43.21,21,73237037.251881,732.367012117,0.000000,-6199890.184000,1547
44.47,22,72991120.533732,729.907790545,0.000000,-6251537.441134,1577
45.79,23,72850206.060366,728.498620214,0.000000,-6199902.088000,1607
47.34,24,72527677.398357,725.273237027,0.000000,-6299889.112000,1637
48.66,25,72116661.961116,721.162984903,0.000000,-6299903.576000,1667
49.98,26,71815027.585789,718.146573713,0.000000,-6199884.112000,1697
51.27,27,71527476.367379,715.270989062,0.000000,-5999900.600000,1727
52.59,28,71379942.051897,713.795616672,0.000000,-6070453.471256,1757
53.95,29,71268406.002144,712.680200504,0.000000,-5891213.398988,1787
55.30,30,71009187.355298,710.087946993,0.000000,-5988431.841311,1817
56.64,31,70766429.655917,707.660273357,0.000000,-5999900.064000,1847
58.02,32,70626155.694553,706.257491527,0.000000,-6088536.204284,1877
59.36,33,70486317.914707,704.859074592,0.000000,-6114454.887911,1907
60.69,34,70283283.654679,702.828665608,0.000000,-6232632.070342,1937
62.08,35,70102473.498437,701.020508373,0.000000,-6196054.017884,1967
63.42,36,69966976.861554,699.665498920,0.000000,-5782947.529785,1997
64.81,37,69779850.501264,697.794181230,0.000000,-5965651.249313,2027
66.20,38,69728897.827337,697.284640282,0.000000,-5689517.779818,2057
67.59,39,69529367.031792,695.289292638,0.000000,-5726801.600651,2087
69.08,40,69356576.289025,693.561321572,0.000000,-5650047.181237,2117
70.74,41,69208392.546061,692.079433414,0.000000,-5756967.219425,2147
72.19,42,68997961.276291,689.975026969,0.000000,-5843811.628165,2177
73.70,43,68809993.042109,688.095288745,0.000000,-5550906.143462,2207
75.16,44,68663182.049303,686.627143469,0.000000,-5499381.839527,2237
76.61,45,68479741.642907,684.792683535,0.000000,-5610265.171136,2267
78.08,46,68337920.944198,683.374437759,0.000000,-5580962.564334,2297
79.62,47,68150183.517352,681.496985847,0.000000,-5682578.597290,2327
81.15,48,68032723.395390,680.322355346,0.000000,-5537984.271504,2357
82.68,49,67867806.282089,678.673134807,0.000000,-5477038.708265,2387
84.20,50,67646695.017239,676.461961786,0.000000,-5656062.396477,2417
85.73,51,67437066.590341,674.365596847,0.000000,-5612964.269572,2447
87.25,52,67282952.670161,672.824411538,0.000000,-5523713.918577,2477
88.84,53,67146761.211330,671.462468042,0.000000,-5614230.045261,2507
90.39,54,67036988.662256,670.364708142,0.000000,-5563433.245008,2537
91.93,55,66880227.854832,668.797059463,0.000000,-5408864.333429,2567
93.66,56,66786105.401115,667.855778396,0.000000,-5233116.647247,2597
95.27,57,66677072.630614,666.765410825,0.000000,-5177410.192387,2627
96.82,58,66449455.403887,664.489156638,0.000000,-5295723.126560,2657
98.72,59,66296772.935350,662.962297007,0.000000,-5400346.405325,2687
100.37,60,66135358.765062,661.348111764,0.000000,-5319219.624192,2717
102.02,61,66038245.810676,660.376958462,0.000000,-5154915.941016,2747
103.76,62,65940819.757005,659.402679377,0.000000,-5263807.433232,2777
105.44,63,65858497.376781,658.579432539,0.000000,-5175711.068395,2807
107.15,64,65795260.838548,657.947050146,0.000000,-5122957.033925,2837
108.91,65,65676542.084816,656.759842856,0.000000,-5141811.511524,2867
110.69,66,65551174.772117,655.506116807,0.000000,-5132173.378432,2897
112.42,67,65462031.857250,654.614664041,0.000000,-4983238.672824,2927
114.16,68,65305460.418252,653.048892170,0.000000,-5225000.358302,2957
115.96,69,65223556.422647,652.229822425,0.000000,-5165907.321421,2987
117.75,70,65080519.667849,650.799411543,0.000000,-5197901.170529,3017
119.57,71,64963287.453548,649.627074169,0.000000,-5057927.843916,3047
121.41,72,64876460.450770,648.758779913,0.000000,-5132184.985166,3077
123.30,73,64784098.472719,647.835140366,0.000000,-4934890.404075,3107
125.15,74,64705799.455171,647.052133713,0.000000,-4930006.852249,3137
127.03,75,64641327.766140,646.407401653,0.000000,-5078410.493063,3167
128.83,76,64570873.108675,645.702827599,0.000000,-4981215.682340,3197
130.95,77,64458690.894739,644.580965028,0.000000,-4834841.029488,3227
132.89,78,64400574.821237,643.999785472,0.000000,-4664850.082383,3257
134.90,79,64329897.489989,643.292980074,0.000000,-4777196.907123,3287
136.95,80,64207393.123274,642.067901053,0.000000,-4908571.550517,3317
139.07,81,64114168.520913,641.135603758,0.000000,-4715576.873189,3347
141.04,82,64005423.882323,640.048093040,0.000000,-4851162.415704,3377
143.01,83,63920380.273837,639.197614150,0.000000,-4676307.456211,3407
145.04,84,63816424.617159,638.158019620,0.000000,-4435916.884299,3437
146.99,85,63738696.919740,637.380700357,0.000000,-4565460.067327,3467
149.02,86,63628582.649821,636.279497556,0.000000,-4934868.066195,3497
151.04,87,63517853.513190,635.172152075,0.000000,-4969416.541365,3527
153.06,88,63420877.642355,634.202343560,0.000000,-4872416.820819,3557
155.12,89,63327489.834333,633.268437449,0.000000,-4592577.885850,3587
157.28,90,63138526.255284,631.378655437,0.000000,-4762665.324726,3617
159.30,91,63012275.948635,630.116104181,0.000000,-4720638.359857,3647
161.46,92,62925744.582564,629.250729138,0.000000,-4828651.584317,3677
163.64,93,62792311.597289,627.916351229,0.000000,-4924693.552847,3707
165.63,94,62671548.800700,626.708641033,0.000000,-4855803.776165,3737
167.79,95,62600753.812016,626.000660644,0.000000,-4810479.416175,3767
170.27,96,62508688.589616,625.079967158,0.000000,-4999332.101074,3797
172.43,97,62433897.431034,624.332024951,0.000000,-4778762.035806,3827
174.56,98,62349184.475142,623.484856915,0.000000,-4682265.681797,3857
176.72,99,62281866.343515,622.811643336,0.000000,-4833334.747273,3887
178.81,100,62198224.221058,621.975176392,0.000000,-4645395.024198,3917
181.07,101,62109488.444912,621.087763216,0.000000,-4726775.308028,3947
183.39,102,61983869.529233,619.831517512,0.000000,-4826531.685393,3977
185.70,103,61915353.097708,619.146312456,0.000000,-4799894.183404,4007
187.91,104,61800192.351379,617.994654299,0.000000,-4737842.674601,4037
190.10,105,61729052.492542,617.283219148,0.000000,-4671074.749218,4067
192.51,106,61639220.852195,616.384848327,0.000000,-4661912.683418,4097
