elapsed_s,iteration,lp_obj,route_weight,artificials,min_rc,pool_columns
0.79,1,4700000.000000,47.000000000,0.000000,-2699923.992000,47
0.91,2,2000076.008000,20.000000000,0.000000,-1699923.336000,67
1.02,3,1625097.034000,16.250000000,0.000000,-1099954.288000,73
1.13,4,1480101.185600,14.800000000,0.000000,-1259951.371200,90
1.25,5,1480101.185600,14.800000000,0.000000,-1919925.182400,96
1.39,6,1180114.006400,11.800000000,0.000000,-1379956.990400,110
1.51,7,1125115.545000,11.250000000,0.000000,-1724950.553000,117
1.62,8,1057260.997714,10.571428571,0.000000,-1557106.957714,122
1.74,9,966786.109333,9.666666667,0.000000,-1566600.117333,129
1.85,10,842982.102857,8.428571429,0.000000,-1192821.306857,138
1.97,11,700133.580000,7.000000000,0.000000,-1099961.400000,151
2.09,12,700131.500500,7.000000000,0.000000,-1599941.654000,156
2.20,13,638596.243692,6.384615385,0.000000,-876902.679385,167
2.33,14,548473.183467,5.483333333,0.000000,-1048297.655467,184
2.45,15,461486.185681,4.613445378,0.000000,-1274313.661462,198
2.57,16,400147.590000,4.000000000,0.000000,-711101.167333,204
2.69,17,400147.590000,4.000000000,0.000000,-900062.853000,224
2.80,18,355203.440629,3.550561798,0.000000,-788735.498157,234
2.90,19,349477.621420,3.493303571,0.000000,-551779.018214,252
2.97,20,336297.730254,3.361502347,0.000000,-598123.555831,282
3.10,21,329805.456292,3.296577947,0.000000,-363708.141919,312
3.22,22,328614.140437,3.284665579,0.000000,-445309.537945,334
3.34,23,327306.544545,3.271590909,0.000000,-389142.801382,358
3.47,24,323913.216875,3.237669593,0.000000,-503425.519234,378
3.59,25,316070.678452,3.159246575,0.000000,-426025.995836,391
3.70,26,309667.708834,3.095200526,0.000000,-282491.132870,413
3.80,27,309370.665842,3.092232733,0.000000,-288260.235085,428
3.94,28,309256.702741,3.091092197,0.000000,-252612.526317,458
4.06,29,308659.930641,3.085124404,0.000000,-176076.177860,484
4.19,30,308604.594927,3.084571276,0.000000,-77957.304528,509
4.31,31,307169.879399,3.070223190,0.000000,-238621.263191,539
4.44,32,306928.861129,3.067808936,0.000000,-101660.242455,569
4.58,33,306890.546155,3.067426147,0.000000,-101556.798334,587
4.71,34,306765.686487,3.066177161,0.000000,-96314.731270,609
4.84,35,306765.686487,3.066177161,0.000000,-155079.394519,624
4.97,36,306683.123955,3.065352113,0.000000,-80401.437375,639
5.09,37,306652.036677,3.065040650,0.000000,-47039.947493,650
5.24,38,306565.005588,3.064170976,0.000000,-74106.326084,664
5.38,39,306315.461315,3.061677062,0.000000,-57703.725790,688
5.51,40,306148.936007,3.060008673,0.000000,-73077.935609,715
5.64,41,305993.527828,3.058456538,0.000000,-44659.748090,726
5.79,42,305916.189157,3.057681896,0.000000,-58478.352218,740
5.92,43,305873.705211,3.057258306,0.000000,-31669.336621,757
6.06,44,305509.557086,3.053616751,0.000000,-31989.124403,784
6.20,45,305451.530684,3.053037171,0.000000,-48873.884076,790
6.34,46,305451.530684,3.053037171,0.000000,-35827.754393,798
6.53,47,305433.566655,3.052858021,0.000000,-32225.876378,811
6.68,48,305119.987808,3.049723757,0.000000,-38457.548196,831
6.81,49,305112.736684,3.049651185,0.000000,-36608.514865,856
6.95,50,305109.201242,3.049615877,0.000000,-30401.189419,878
7.09,51,305109.201242,3.049615877,0.000000,-22278.890308,902
7.22,52,305007.208166,3.048595193,0.000000,-40780.170877,923
7.37,53,304091.892563,3.039425837,0.000000,-44108.184168,946
7.50,54,303755.982872,3.036065574,0.000000,-54893.047618,956
7.65,55,303755.982872,3.036065574,0.000000,-63152.604595,973
7.79,56,303755.982872,3.036065574,0.000000,-52285.860096,987
7.93,57,303631.593729,3.034823562,0.000000,-46459.542696,1006
8.07,58,303619.467993,3.034701864,0.000000,-34184.433278,1023
8.22,59,303611.212546,3.034619573,0.000000,-28242.388598,1038
8.37,60,303598.067605,3.034487902,0.000000,-23767.060480,1061
8.52,61,302481.786585,3.023314658,0.000000,-49138.469454,1072
8.67,62,302002.856371,3.018520705,0.000000,-56747.671146,1093
8.82,63,302002.856371,3.018520705,0.000000,-48681.260584,1109
8.96,64,301831.234052,3.016804646,0.000000,-45513.154444,1127
9.11,65,301831.234052,3.016804646,0.000000,-42714.478829,1148
9.25,66,301777.585638,3.016267857,0.000000,-31364.634972,1158
9.41,67,301650.367923,3.014996496,0.000000,-50626.267521,1185
9.55,68,301608.232937,3.014574427,0.000000,-34463.069781,1200
9.72,69,301574.670256,3.014238773,0.000000,-25178.155991,1212
9.87,70,301566.994936,3.014161463,0.000000,-20351.722983,1232
10.02,71,301538.441503,3.013874757,0.000000,-24431.485965,1242
10.17,72,301416.301248,3.012654699,0.000000,-22471.823615,1251
10.32,73,301416.301248,3.012654699,0.000000,-18769.214612,1273
10.47,74,301347.989204,3.011971315,0.000000,-18023.347024,1296
10.63,75,301316.869853,3.011661808,0.000000,-22081.152470,1316
10.78,76,301117.126564,3.009656652,0.000000,-21574.232604,1338
10.94,77,301110.694969,3.009592660,0.000000,-27902.283866,1358
11.10,78,301101.410416,3.009500000,0.000000,-14327.161968,1378
11.25,79,300865.640686,3.007142857,0.000000,-22494.653600,1402
11.40,80,300150.006400,3.000000000,0.000000,-159.644800,1419
11.55,81,300150.006400,3.000000000,0.000000,-143.537600,1436
11.70,82,300149.487025,3.000000000,0.000000,-97.611803,1463
11.85,83,300149.487025,3.000000000,0.000000,-110.995061,1489
12.00,84,300149.487025,3.000000000,0.000000,-38893.161109,1516
12.16,85,300149.487025,3.000000000,0.000000,-27796.348142,1535
12.30,86,300149.487025,3.000000000,0.000000,-98.464886,1554
12.46,87,300149.487025,3.000000000,0.000000,-33319.858170,1580
12.61,88,300149.487025,3.000000000,0.000000,-89.734720,1605
12.83,89,300149.487025,3.000000000,0.000000,-91.077692,1621
12.99,90,300149.487025,3.000000000,0.000000,-163.851609,1644
13.14,91,300149.487025,3.000000000,0.000000,-89.242883,1668
13.30,92,300149.487025,3.000000000,0.000000,-88.155496,1690
13.41,93,300148.060471,3.000000000,0.000000,-58.385878,1712
13.57,94,300148.060471,3.000000000,0.000000,-69.399314,1742
13.68,95,300143.779919,3.000000000,0.000000,-30.577287,1772
13.86,96,300135.888671,3.000000000,0.000000,-98.659691,1802
14.04,97,300135.888671,3.000000000,0.000000,-85.060720,1825
14.21,98,300135.888671,3.000000000,0.000000,-105.644791,1848
14.37,99,300135.888671,3.000000000,0.000000,-78.804633,1870
14.53,100,300135.888671,3.000000000,0.000000,-87.653473,1893
14.71,101,300135.888671,3.000000000,0.000000,-106.313253,1915
14.87,102,300135.888671,3.000000000,0.000000,-69.880429,1933
15.02,103,300129.098893,3.000000000,0.000000,-46.750403,1955
15.18,104,300129.098893,3.000000000,0.000000,-60.287209,1980
15.34,105,300129.098893,3.000000000,0.000000,-72.008158,2009
15.51,106,300129.098893,3.000000000,0.000000,-60.138414,2037
15.66,107,300129.098893,3.000000000,0.000000,-43.539431,2060
15.84,108,300129.098893,3.000000000,0.000000,-59.133059,2090
15.97,109,300129.098893,3.000000000,0.000000,-48.563557,2113
16.17,110,300129.098893,3.000000000,0.000000,-65.493708,2143
16.34,111,300129.098893,3.000000000,0.000000,-75.153138,2166
16.51,112,300129.098893,3.000000000,0.000000,-67.289992,2193
16.70,113,300129.098893,3.000000000,0.000000,-58.756079,2220
16.88,114,300129.034231,3.000000000,0.000000,-55.770095,2246
17.04,115,300125.255757,3.000000000,0.000000,-66.904153,2271
17.23,116,300125.255757,3.000000000,0.000000,-60.213889,2301
17.38,117,300125.255757,3.000000000,0.000000,-56.445882,2329
17.50,118,300122.838019,3.000000000,0.000000,-31.235845,2359
17.68,119,300122.838019,3.000000000,0.000000,-63.015417,2389
17.84,120,300122.838019,3.000000000,0.000000,-36.309592,2416
17.97,121,300122.838019,3.000000000,0.000000,-27.604194,2446
18.15,122,300122.838019,3.000000000,0.000000,-74.059573,2476
18.30,123,300122.838019,3.000000000,0.000000,-43.827767,2497
18.42,124,300122.838019,3.000000000,0.000000,-24.836816,2527
18.58,125,300121.331211,3.000000000,0.000000,-43.488807,2557
18.72,126,300121.331211,3.000000000,0.000000,-36.584807,2587
18.85,127,300119.121685,3.000000000,0.000000,-24.922759,2617
19.04,128,300119.121685,3.000000000,0.000000,-19.974687,2647
19.20,129,300119.121685,3.000000000,0.000000,-34.846845,2677
19.34,130,300119.121685,3.000000000,0.000000,-20.469885,2707
19.48,131,300117.291059,3.000000000,0.000000,-29.636778,2737
19.60,132,300115.139078,3.000000000,0.000000,-21.282362,2767
19.77,133,300115.139078,3.000000000,0.000000,-32.168037,2797
19.94,134,300115.139078,3.000000000,0.000000,-41.678974,2820
20.10,135,300115.139078,3.000000000,0.000000,-31.318670,2850
20.26,136,300113.976503,3.000000000,0.000000,-16.322256,2880
20.42,137,300113.976503,3.000000000,0.000000,-20.155466,2910
20.55,138,300113.938990,3.000000000,0.000000,-15.226800,2940
20.69,139,300113.938990,3.000000000,0.000000,-15.110271,2970
20.82,140,300111.938258,3.000000000,0.000000,-14.287463,3000
20.99,141,300111.938258,3.000000000,0.000000,-13.241418,3030
21.12,142,300111.938258,3.000000000,0.000000,-12.124928,3060
21.30,143,300109.606550,3.000000000,0.000000,-13.106460,3090
21.45,144,300109.606550,3.000000000,0.000000,-15.205130,3120
21.59,145,300109.606550,3.000000000,0.000000,-13.252836,3150
21.76,146,300109.606550,3.000000000,0.000000,-28.913664,3180
21.93,147,300109.606550,3.000000000,0.000000,-32.322754,3210
22.07,148,300109.606550,3.000000000,0.000000,-13.389086,3240
22.23,149,300109.388928,3.000000000,0.000000,-13.146027,3270
22.37,150,300109.388928,3.000000000,0.000000,-10.821371,3300
22.54,151,300109.045790,3.000000000,0.000000,-25.989581,3330
22.68,152,300109.045790,3.000000000,0.000000,-10.516980,3360
22.86,153,300109.045790,3.000000000,0.000000,-10.405782,3390
23.00,154,300109.045790,3.000000000,0.000000,-10.699217,3420
23.15,155,300109.045790,3.000000000,0.000000,-8.024748,3450
23.30,156,300108.232150,3.000000000,0.000000,-11.599771,3480
23.45,157,300106.935220,3.000000000,0.000000,-11.654961,3510
23.60,158,300106.319533,3.000000000,0.000000,-8.855893,3540
23.79,159,300106.319533,3.000000000,0.000000,-8.695961,3570
23.93,160,300106.319533,3.000000000,0.000000,-7.223494,3600
24.07,161,300106.319533,3.000000000,0.000000,-6.265207,3630
24.22,162,300106.243282,3.000000000,0.000000,-4.853219,3654
24.36,163,300106.243282,3.000000000,0.000000,-4.855909,3673
24.51,164,300105.919058,3.000000000,0.000000,-8.702563,3686
24.65,165,300105.689086,3.000000000,0.000000,-8.998571,3706
24.80,166,300104.681201,3.000000000,0.000000,-6.831631,3732
24.95,167,300104.681201,3.000000000,0.000000,-7.245091,3762
25.10,168,300104.681201,3.000000000,0.000000,-5.190488,3792
25.25,169,300104.157677,3.000000000,0.000000,-5.697548,3805
25.40,170,300104.157677,3.000000000,0.000000,-5.536000,3825
25.57,171,300104.157677,3.000000000,0.000000,-8.702968,3838
25.72,172,300104.157677,3.000000000,0.000000,-5.000000,3868
25.86,173,300104.001802,3.000000000,0.000000,-5.721225,3878
26.09,174,300104.001802,3.000000000,0.000000,-6.447876,3898
26.24,175,300103.786359,3.000000000,0.000000,-7.305333,3917
26.40,176,300103.586297,3.000000000,0.000000,-8.296337,3947
26.57,177,300103.586297,3.000000000,0.000000,-7.083309,3977
26.73,178,300103.224000,3.000000000,0.000000,-5.270537,4006
26.87,179,300103.224000,3.000000000,0.000000,-6.198791,4025
27.03,180,300103.224000,3.000000000,0.000000,-5.796551,4042
27.24,181,300103.224000,3.000000000,0.000000,-9.232000,4072
27.41,182,300103.224000,3.000000000,0.000000,-6.596967,4101
27.56,183,300103.224000,3.000000000,0.000000,-6.218626,4127
27.72,184,300103.224000,3.000000000,0.000000,-5.339914,4144
27.90,185,300103.224000,3.000000000,0.000000,-24.232581,4165
28.06,186,300103.224000,3.000000000,0.000000,-5.370250,4195
28.22,187,300103.224000,3.000000000,0.000000,-4.051231,4211
28.37,188,300103.224000,3.000000000,0.000000,-3.908462,4225
28.53,189,300103.224000,3.000000000,0.000000,-4.817905,4233
28.71,190,300103.183619,3.000000000,0.000000,-5.334781,4246
28.87,191,300103.183619,3.000000000,0.000000,-4.986286,4264
29.03,192,300103.183619,3.000000000,0.000000,-4.152952,4283
29.19,193,300103.183619,3.000000000,0.000000,-3.966794,4290
29.34,194,300102.888615,3.000000000,0.000000,-4.097846,4301
29.53,195,300102.774154,3.000000000,0.000000,-4.139456,4315
29.70,196,300102.774154,3.000000000,0.000000,-4.028494,4336
29.86,197,300102.668235,3.000000000,0.000000,-3.545574,4346
30.09,198,300102.372632,3.000000000,0.000000,-6.245789,4357
30.26,199,300102.372632,3.000000000,0.000000,-4.826895,4371
30.48,200,300102.372632,3.000000000,0.000000,-26.051789,4379
30.65,201,300102.372632,3.000000000,0.000000,-3.721684,4409
30.80,202,300102.372632,3.000000000,0.000000,-4.464000,4418
31.00,203,300102.372632,3.000000000,0.000000,-4.604670,4425
31.16,204,300102.372632,3.000000000,0.000000,-3.943082,4432
31.33,205,300102.372632,3.000000000,0.000000,-3.522989,4446
31.49,206,300102.372632,3.000000000,0.000000,-4.060140,4452
31.65,207,300102.372632,3.000000000,0.000000,-5.949726,4463
31.81,208,300102.372632,3.000000000,0.000000,-4.001825,4481
32.00,209,300102.258857,3.000000000,0.000000,-6.414922,4489
32.17,210,300102.258857,3.000000000,0.000000,-3.350857,4519
32.37,211,300102.258857,3.000000000,0.000000,-22.148571,4529
32.54,212,300102.258857,3.000000000,0.000000,-3.086571,4559
32.69,213,300102.255147,3.000000000,0.000000,-2.855147,4568
32.86,214,300102.255147,3.000000000,0.000000,-2.133973,4573
33.01,215,300102.082133,3.000000000,0.000000,-4.515733,4579
33.18,216,300102.082133,3.000000000,0.000000,-3.538222,4590
33.35,217,300101.850909,3.000000000,0.000000,-4.129851,4596
33.53,218,300101.726000,3.000000000,0.000000,-6.008182,4603
33.69,219,300101.726000,3.000000000,0.000000,-4.407000,4633
33.85,220,300101.726000,3.000000000,0.000000,-4.364765,4642
34.10,221,300101.726000,3.000000000,0.000000,-5.292667,4654
34.27,222,300101.726000,3.000000000,0.000000,-3.100400,4678
34.43,223,300101.726000,3.000000000,0.000000,-1.927000,4689
34.60,224,300101.713920,3.000000000,0.000000,-3.316480,4698
34.82,225,300101.653600,3.000000000,0.000000,-3.222400,4706
34.99,226,300101.637405,3.000000000,0.000000,-2.742919,4714
35.16,227,300101.637405,3.000000000,0.000000,-1.851892,4726
35.37,228,300101.637405,3.000000000,0.000000,-9.252541,4729
35.55,229,300101.637405,3.000000000,0.000000,-2.398703,4759
35.72,230,300101.637405,3.000000000,0.000000,-1.443748,4769
35.93,231,300101.637405,3.000000000,0.000000,-7.328865,4774
36.10,232,300101.637405,3.000000000,0.000000,-2.368216,4804
36.27,233,300101.637405,3.000000000,0.000000,-2.284865,4811
36.43,234,300101.637405,3.000000000,0.000000,-1.771243,4822
36.61,235,300101.637405,3.000000000,0.000000,-1.812541,4824
36.79,236,300101.637405,3.000000000,0.000000,-1.318847,4834
36.95,237,300101.575556,3.000000000,0.000000,-1.646667,4838
37.12,238,300101.556973,3.000000000,0.000000,-1.282162,4845
37.30,239,300101.323000,3.000000000,0.000000,-2.052250,4848
37.47,240,300101.323000,3.000000000,0.000000,-1.664500,4856
37.63,241,300101.323000,3.000000000,0.000000,-1.708667,4857
37.81,242,300101.323000,3.000000000,0.000000,-2.749000,4861
38.05,243,300101.323000,3.000000000,0.000000,-5.889000,4866
38.23,244,300101.323000,3.000000000,0.000000,-1.715000,4892
38.40,245,300101.323000,3.000000000,0.000000,-1.551000,4900
38.57,246,300101.323000,3.000000000,0.000000,-1.664500,4904
38.74,247,300101.323000,3.000000000,0.000000,-1.696000,4906
38.91,248,300101.323000,3.000000000,0.000000,-2.232000,4909
39.08,249,300101.323000,3.000000000,0.000000,-1.664500,4911
39.25,250,300101.301189,3.000000000,0.000000,-1.488000,4914
39.47,251,300101.301189,3.000000000,0.000000,-3.793946,4918
39.65,252,300101.301189,3.000000000,0.000000,-0.790054,4935
39.83,253,300101.301189,3.000000000,0.000000,-1.105514,4938
40.00,254,300101.265882,3.000000000,0.000000,-0.574118,4940
40.18,255,300101.265882,3.000000000,0.000000,-3.512000,4942
40.35,256,300101.265882,3.000000000,0.000000,-1.253647,4953
40.52,257,300101.265882,3.000000000,0.000000,-0.717647,4954
40.69,258,300101.230000,3.000000000,0.000000,-1.756000,4958
40.95,259,300101.230000,3.000000000,0.000000,-12.024000,4965
41.12,260,300101.230000,3.000000000,0.000000,-0.610000,4995
41.36,261,300101.230000,3.000000000,0.000000,-3.780000,4996
41.52,262,300101.230000,3.000000000,0.000000,-1.146000,5003
41.73,263,300101.230000,3.000000000,0.000000,-7.574000,5006
41.91,264,300101.230000,3.000000000,0.000000,-0.000000,5036
