elapsed_s,iteration,lp_obj,route_weight,artificials,min_rc,pool_columns
1.67,1,12500000.000000,125.000000000,0.000000,-4699913.040000,125
1.89,2,7800086.960000,78.000000000,0.000000,-3099916.016000,155
2.11,3,7800086.960000,78.000000000,0.000000,-3799900.600000,169
2.32,4,6633470.152000,66.333333333,0.000000,-3633264.448000,180
2.53,5,4900169.188000,49.000000000,0.000000,-2099916.700000,200
2.75,6,4900169.188000,49.000000000,0.000000,-2899894.528000,229
2.92,7,4533554.672000,45.333333333,0.000000,-2999922.920000,253
3.15,8,4505781.302222,45.055555556,0.000000,-3833293.653333,283
3.34,9,4016901.030667,40.166666667,0.000000,-2466587.504000,309
3.53,10,4016901.030667,40.166666667,0.000000,-3233296.401333,339
3.76,11,3858573.818429,38.583333333,0.000000,-2829060.781500,369
3.97,12,3805876.562181,38.056338028,0.000000,-2699931.278857,398
4.20,13,3669478.555282,36.692307692,0.000000,-2830752.598051,427
4.44,14,3629849.169344,36.296000000,0.000000,-2947905.014720,444
4.67,15,3596511.376037,35.962616822,0.000000,-3083067.274168,459
4.90,16,3548682.111314,35.484299517,0.000000,-3095056.472966,471
5.15,17,3530590.291362,35.303370787,0.000000,-3199805.424000,500
5.41,18,3511817.904803,35.115619546,0.000000,-3011331.244363,520
5.64,19,3474231.183452,34.739726027,0.000000,-2961698.176877,541
5.86,20,3440132.111053,34.398703404,0.000000,-3180397.270840,556
6.10,21,3362885.243381,33.626185102,0.000000,-2948469.405268,586
6.27,22,3334463.537049,33.341965381,0.000000,-2980232.401550,611
6.52,23,3321996.289867,33.217294347,0.000000,-3028878.908381,641
6.82,24,3297857.632037,32.975901734,0.000000,-2940714.694624,670
7.02,25,3280855.892130,32.805882521,0.000000,-2807445.646552,699
7.21,26,3250004.672311,32.497365611,0.000000,-2768099.641801,729
7.40,27,3231726.496365,32.314577523,0.000000,-2885707.372741,759
7.66,28,3225192.334168,32.249231847,0.000000,-3071927.623740,789
7.85,29,3211782.379556,32.115122501,0.000000,-2654119.198108,818
8.09,30,3204536.491143,32.042663476,0.000000,-2603060.023931,848
8.35,31,3179573.338460,31.793009065,0.000000,-2569902.636857,878
8.61,32,3162536.916267,31.622642528,0.000000,-2957988.758095,899
8.87,33,3147274.992678,31.470019365,0.000000,-2673120.782498,916
9.13,34,3135482.466132,31.352089812,0.000000,-2604439.653451,930
9.36,35,3112220.704976,31.119456374,0.000000,-2325973.024825,949
9.62,36,3106321.190195,31.060459285,0.000000,-2571374.061454,979
9.82,37,3085384.673181,30.851060833,0.000000,-2298594.232993,1002
10.09,38,3065895.811275,30.656133497,0.000000,-2518421.238247,1032
10.36,39,3051065.623718,30.507826708,0.000000,-2397547.713331,1043
10.57,40,3019488.480912,30.192039055,0.000000,-2358240.611949,1072
10.86,41,3008221.577830,30.079362935,0.000000,-2182666.318342,1102
11.06,42,2997500.515028,29.972128709,0.000000,-2241986.920866,1117
11.30,43,2989962.680299,29.896742529,0.000000,-2178818.702051,1147
11.60,44,2972231.617473,29.719400829,0.000000,-2435816.838165,1177
11.88,45,2942651.758074,29.423591397,0.000000,-2319639.963596,1193
12.16,46,2912704.662269,29.124098047,0.000000,-2093166.826630,1214
12.41,47,2889841.688207,28.895450587,0.000000,-2334250.400056,1238
12.69,48,2859848.413332,28.595479625,0.000000,-2355493.534562,1268
12.94,49,2835395.801969,28.350938585,0.000000,-2423123.036266,1291
13.30,50,2820443.986496,28.201425369,0.000000,-2326370.045373,1321
13.54,51,2800051.834815,27.997506204,0.000000,-2358665.885936,1351
13.78,52,2784785.427621,27.844829668,0.000000,-2047189.847483,1381
14.02,53,2761138.672461,27.608348430,0.000000,-2059212.371612,1411
14.27,54,2735921.361363,27.356164625,0.000000,-2331533.182846,1441
14.54,55,2718177.124158,27.178675506,0.000000,-2158243.700859,1471
14.84,56,2670800.494092,26.704869954,0.000000,-2022505.442663,1501
15.13,57,2639382.948364,26.390685963,0.000000,-2147984.436399,1519
15.38,58,2568517.784735,25.681989032,0.000000,-2176871.595248,1540
15.69,59,2535326.930464,25.350045496,0.000000,-2474416.523794,1570
15.99,60,2517125.772071,25.168022757,0.000000,-2017173.953519,1587
16.28,61,2497542.492069,24.972177133,0.000000,-1816457.354884,1606
16.57,62,2478208.599015,24.778816113,0.000000,-2143186.150552,1631
16.88,63,2457446.940569,24.571178845,0.000000,-2250465.012995,1651
17.20,64,2433827.395819,24.334978775,0.000000,-2051005.049358,1677
